train/ent_coef,train/n_updates,train/ent_coef_loss,train/actor_loss,time/time_elapsed,train/critic_loss,time/total_timesteps,train/learning_rate,time/episodes,time/fps
0.35481521487236023,10375,-51.67841339111328,-486.5858154296875,427,5.512949466705322,11376,0.0001,4,26
0.11405014991760254,21751,-105.25660705566406,-445.06341552734375,859,20.443599700927734,22752,0.0001,8,26
