,account_value,date
0,1051872.9,2009-03-17
1,1076392.4,2009-03-18
2,1073051.5,2009-03-19
3,1032786.5,2009-03-20
4,1132483.6,2009-03-23
5,1098858.8,2009-03-24
6,1114401.8,2009-03-25
7,1172346.9,2009-03-26
8,1147199.6,2009-03-27
9,1091439.5,2009-03-30
10,1117605.9,2009-03-31
11,1152466.9,2009-04-01
12,1232462.5,2009-04-02
13,1268936.8,2009-04-03
14,1267307.6,2009-04-06
15,1228559.6,2009-04-07
16,1244530.1,2009-04-08
17,1331681.4,2009-04-09
18,1350117.5,2009-04-13
19,1310862.1,2009-04-14
20,1331049.1,2009-04-15
21,1368303.9,2009-04-16
22,1387319.6,2009-04-17
23,1297168.8,2009-04-20
24,1342725.2,2009-04-21
25,1361110.1,2009-04-22
26,1408008.2,2009-04-23
27,1464754.0,2009-04-24
28,1402629.8,2009-04-27
29,1404808.9,2009-04-28
30,1461429.6,2009-04-29
31,1475833.4,2009-04-30
32,1489292.2,2009-05-01
33,1561566.5,2009-05-04
34,1593834.6,2009-05-05
35,1599551.9,2009-05-06
36,1543292.5,2009-05-07
37,1594545.6,2009-05-08
38,1574694.1,2009-05-11
39,1555619.0,2009-05-12
40,1450283.5,2009-05-13
41,1504694.9,2009-05-14
42,1482057.4,2009-05-15
43,1558407.0,2009-05-18
44,1584092.1,2009-05-19
45,1574383.1,2009-05-20
46,1533615.6,2009-05-21
47,1544986.8,2009-05-22
48,1594837.5,2009-05-26
49,1551983.0,2009-05-27
50,1566408.9,2009-05-28
51,1593734.1,2009-05-29
52,1671799.8,2009-06-01
53,1664717.5,2009-06-02
54,1608152.1,2009-06-03
55,1628631.8,2009-06-04
56,1635408.5,2009-06-05
57,1618527.4,2009-06-08
58,1625163.6,2009-06-09
59,1611544.8,2009-06-10
60,1622089.5,2009-06-11
61,1630106.6,2009-06-12
62,1564476.5,2009-06-15
63,1559393.6,2009-06-16
64,1548096.8,2009-06-17
65,1555179.5,2009-06-18
66,1556009.4,2009-06-19
67,1489464.9,2009-06-22
68,1483160.9,2009-06-23
69,1504450.1,2009-06-24
70,1559370.0,2009-06-25
71,1559254.1,2009-06-26
72,1569999.1,2009-06-29
73,1582414.0,2009-06-30
74,1588497.0,2009-07-01
75,1529638.5,2009-07-02
76,1512063.2,2009-07-06
77,1473856.2,2009-07-07
78,1439975.2,2009-07-08
79,1451233.8,2009-07-09
80,1436033.9,2009-07-10
81,1460158.9,2009-07-13
82,1482194.9,2009-07-14
83,1550837.0,2009-07-15
84,1584340.1,2009-07-16
85,1572799.2,2009-07-17
86,1622189.8,2009-07-20
87,1611159.5,2009-07-21
88,1628754.1,2009-07-22
89,1675182.0,2009-07-23
90,1691082.2,2009-07-24
91,1689788.5,2009-07-27
92,1681835.5,2009-07-28
93,1653534.5,2009-07-29
94,1699004.1,2009-07-30
95,1727683.6,2009-07-31
96,1733029.9,2009-08-03
97,1759668.8,2009-08-04
98,1782596.6,2009-08-05
99,1758508.0,2009-08-06
100,1780309.1,2009-08-07
101,1767455.8,2009-08-10
102,1733095.5,2009-08-11
103,1755556.6,2009-08-12
104,1777360.5,2009-08-13
105,1749497.2,2009-08-14
106,1692159.1,2009-08-17
107,1749122.0,2009-08-18
108,1760642.1,2009-08-19
109,1787777.9,2009-08-20
110,1833832.0,2009-08-21
111,1837818.9,2009-08-24
112,1850568.9,2009-08-25
113,1864714.8,2009-08-26
114,1872466.0,2009-08-27
115,1874958.2,2009-08-28
116,1836761.5,2009-08-31
117,1795147.9,2009-09-01
118,1787423.5,2009-09-02
119,1824745.9,2009-09-03
120,1857213.4,2009-09-04
121,1895960.0,2009-09-08
122,1931518.8,2009-09-09
123,1957144.0,2009-09-10
124,1960262.4,2009-09-11
125,1992807.4,2009-09-14
126,2027320.2,2009-09-15
127,2060040.6,2009-09-16
128,2064011.1,2009-09-17
129,2074103.1,2009-09-18
130,2061908.2,2009-09-21
131,2103444.5,2009-09-22
132,2080815.2,2009-09-23
133,2056570.5,2009-09-24
134,2033232.9,2009-09-25
135,2074411.0,2009-09-28
136,2082997.2,2009-09-29
137,2081628.4,2009-09-30
138,2019196.4,2009-10-01
139,2004162.6,2009-10-02
140,2062016.2,2009-10-05
