,account_value,date
0,1011704.7,2020-09-14
1,1016833.0,2020-09-15
2,1011860.2,2020-09-16
3,1007538.2,2020-09-17
4,997675.8,2020-09-18
5,989196.75,2020-09-21
6,999691.25,2020-09-22
7,985334.3,2020-09-23
8,991694.2,2020-09-24
9,1003651.25,2020-09-25
10,1019092.56,2020-09-28
11,1012615.0,2020-09-29
12,1018064.7,2020-09-30
13,1025450.56,2020-10-01
14,1013656.94,2020-10-02
15,1028672.7,2020-10-05
16,1019143.0,2020-10-06
17,1034535.94,2020-10-07
18,1043942.94,2020-10-08
19,1055394.0,2020-10-09
20,1068867.4,2020-10-12
21,1071226.4,2020-10-13
22,1063463.6,2020-10-14
23,1061303.0,2020-10-15
24,1056319.0,2020-10-16
25,1041907.4,2020-10-19
26,1043224.7,2020-10-20
27,1042068.75,2020-10-21
28,1046501.0,2020-10-22
29,1046565.4,2020-10-23
30,1022631.6,2020-10-26
31,1018519.06,2020-10-27
32,991650.0,2020-10-28
33,999267.6,2020-10-29
34,987070.9,2020-10-30
35,998504.7,2020-11-02
36,1022967.06,2020-11-03
37,1044931.1,2020-11-04
38,1061483.2,2020-11-05
39,1065841.1,2020-11-06
40,1080757.2,2020-11-09
41,1076579.2,2020-11-10
42,1087147.5,2020-11-11
43,1076125.0,2020-11-12
44,1093153.2,2020-11-13
45,1106376.1,2020-11-16
46,1099100.6,2020-11-17
47,1088367.2,2020-11-18
48,1094868.4,2020-11-19
49,1092268.9,2020-11-20
50,1102280.2,2020-11-23
51,1118049.5,2020-11-24
52,1114766.6,2020-11-25
53,1117264.1,2020-11-27
54,1115217.2,2020-11-30
55,1125802.5,2020-12-01
56,1125913.6,2020-12-02
57,1129545.8,2020-12-03
58,1142088.0,2020-12-04
59,1139295.4,2020-12-07
60,1144470.0,2020-12-08
61,1134582.8,2020-12-09
62,1128339.6,2020-12-10
63,1133635.9,2020-12-11
64,1133221.9,2020-12-14
65,1143833.8,2020-12-15
66,1145491.8,2020-12-16
67,1151211.0,2020-12-17
68,1152952.6,2020-12-18
69,1145273.8,2020-12-21
70,1142214.4,2020-12-22
71,1139621.5,2020-12-23
72,1144137.9,2020-12-24
73,1150754.6,2020-12-28
74,1151192.6,2020-12-29
75,1154442.5,2020-12-30
76,1160073.5,2020-12-31
77,1147419.4,2021-01-04
78,1156515.2,2021-01-05
79,1165780.1,2021-01-06
80,1180085.9,2021-01-07
