,account_value,date
0,1016920.2,2020-09-14
1,1010877.2,2020-09-15
2,1036160.4,2020-09-16
3,1039667.6,2020-09-17
4,1035868.44,2020-09-18
5,979314.94,2020-09-21
6,987914.06,2020-09-22
7,961127.9,2020-09-23
8,947222.8,2020-09-24
9,955539.1,2020-09-25
10,972223.3,2020-09-28
11,955024.25,2020-09-29
12,953535.4,2020-09-30
13,958368.0,2020-10-01
14,966955.25,2020-10-02
15,988026.7,2020-10-05
16,990066.44,2020-10-06
17,1014097.06,2020-10-07
18,1064467.0,2020-10-08
19,1060122.6,2020-10-09
20,1062360.9,2020-10-12
21,1032486.25,2020-10-13
22,1037807.9,2020-10-14
23,1060197.5,2020-10-15
24,1065763.9,2020-10-16
25,1066254.1,2020-10-19
26,1079052.9,2020-10-20
27,1075160.5,2020-10-21
28,1101690.1,2020-10-22
29,1105465.1,2020-10-23
30,1075908.6,2020-10-26
31,1044472.1,2020-10-27
32,997131.1,2020-10-28
33,1013160.7,2020-10-29
34,1006032.25,2020-10-30
35,1031015.06,2020-11-02
36,1061263.6,2020-11-03
37,1044014.8,2020-11-04
38,1071364.1,2020-11-05
39,1066976.4,2020-11-06
40,1151122.9,2020-11-09
41,1176693.9,2020-11-10
42,1169032.2,2020-11-11
43,1135197.5,2020-11-12
44,1171505.4,2020-11-13
45,1216038.4,2020-11-16
46,1222289.5,2020-11-17
47,1210649.0,2020-11-18
48,1218795.1,2020-11-19
49,1213296.0,2020-11-20
50,1252149.9,2020-11-23
51,1302774.5,2020-11-24
52,1297284.6,2020-11-25
53,1300017.2,2020-11-27
54,1258134.5,2020-11-30
55,1274990.2,2020-12-01
56,1282319.1,2020-12-02
57,1296796.8,2020-12-03
58,1331892.9,2020-12-04
59,1321939.2,2020-12-07
60,1328404.4,2020-12-08
61,1316544.0,2020-12-09
62,1320680.1,2020-12-10
63,1294642.0,2020-12-11
64,1308745.2,2020-12-14
65,1344990.9,2020-12-15
66,1334480.5,2020-12-16
67,1351004.1,2020-12-17
68,1344531.5,2020-12-18
69,1320713.0,2020-12-21
70,1340155.0,2020-12-22
71,1375374.8,2020-12-23
72,1375355.9,2020-12-24
73,1383773.6,2020-12-28
74,1355958.6,2020-12-29
75,1369546.1,2020-12-30
76,1371110.2,2020-12-31
77,1338561.1,2021-01-04
78,1362660.2,2021-01-05
79,1426287.4,2021-01-06
80,1445673.2,2021-01-07
81,1431969.9,2021-01-08
82,1431200.6,2021-01-11
83,1471914.5,2021-01-12
84,1514626.2,2021-01-13
85,1580040.5,2021-01-14
86,1540513.9,2021-01-15
87,1553503.2,2021-01-19
88,1548319.9,2021-01-20
89,1542339.0,2021-01-21
90,1589365.4,2021-01-22
91,1588164.8,2021-01-25
92,1683805.8,2021-01-26
93,1769042.9,2021-01-27
94,1736271.8,2021-01-28
95,1759881.5,2021-01-29
96,1753669.0,2021-02-01
97,1723904.2,2021-02-02
98,1743300.8,2021-02-03
99,1729079.0,2021-02-04
100,1766245.1,2021-02-05
101,1793851.9,2021-02-08
102,1777850.0,2021-02-09
103,1789615.4,2021-02-10
104,1778039.5,2021-02-11
105,1787572.6,2021-02-12
106,1821919.5,2021-02-16
107,1815438.4,2021-02-17
108,1771769.6,2021-02-18
109,1826209.0,2021-02-19
110,1873499.5,2021-02-22
