,account_value,date
213,1620688.1,2021-07-20
214,1596707.4,2021-07-21
215,1652899.8,2021-07-22
216,1625918.5,2021-07-23
217,1670282.9,2021-07-26
218,1616541.6,2021-07-27
219,1666555.1,2021-07-28
220,1658695.8,2021-07-29
221,1662159.5,2021-07-30
222,1673743.0,2021-08-02
223,1662438.6,2021-08-03
224,1663759.0,2021-08-04
225,1695224.2,2021-08-05
226,1681838.5,2021-08-06
227,1691083.2,2021-08-09
228,1676213.4,2021-08-10
229,1655099.0,2021-08-11
230,1667486.6,2021-08-12
231,1664881.9,2021-08-13
232,1659813.5,2021-08-16
233,1652301.4,2021-08-17
234,1642684.5,2021-08-18
235,1667513.5,2021-08-19
236,1636410.1,2021-08-20
237,1690409.0,2021-08-23
238,1718812.2,2021-08-24
239,1706137.2,2021-08-25
240,1699943.1,2021-08-26
241,1757584.8,2021-08-27
242,1709297.0,2021-08-30
243,1744637.2,2021-08-31
244,1732419.6,2021-09-01
245,1754346.8,2021-09-02
246,1749733.8,2021-09-03
247,1744453.4,2021-09-07
248,1724567.5,2021-09-08
249,1743324.8,2021-09-09
250,1709553.0,2021-09-10
251,1711174.2,2021-09-13
252,1711535.1,2021-09-14
253,1707732.6,2021-09-15
254,1738926.0,2021-09-16
255,1694044.2,2021-09-17
256,1684053.5,2021-09-20
257,1722857.5,2021-09-21
258,1703380.1,2021-09-22
259,1720146.4,2021-09-23
260,1769342.6,2021-09-24
261,1727091.5,2021-09-27
262,1702007.0,2021-09-28
263,1729327.6,2021-09-29
264,1705527.5,2021-09-30
265,1705527.5,2021-09-30
