,account_value,date
0,1011803.25,2020-09-14
1,1013895.7,2020-09-15
2,1029194.6,2020-09-16
3,1027013.75,2020-09-17
4,1014602.0,2020-09-18
5,985570.0,2020-09-21
6,992021.0,2020-09-22
7,972885.7,2020-09-23
8,971966.0,2020-09-24
9,986462.9,2020-09-25
10,1009619.5,2020-09-28
11,1003478.75,2020-09-29
12,1002225.7,2020-09-30
13,1003863.7,2020-10-01
14,1001498.9,2020-10-02
15,1014196.1,2020-10-05
16,1005512.9,2020-10-06
17,1021930.06,2020-10-07
18,1039694.1,2020-10-08
19,1042041.56,2020-10-09
20,1049773.5,2020-10-12
21,1037168.4,2020-10-13
22,1032959.75,2020-10-14
23,1031567.9,2020-10-15
24,1031068.4,2020-10-16
25,1022422.1,2020-10-19
26,1024585.0,2020-10-20
27,1015891.3,2020-10-21
28,1030236.7,2020-10-22
29,1033923.1,2020-10-23
30,1005038.4,2020-10-26
31,990181.1,2020-10-27
32,956310.0,2020-10-28
33,968204.8,2020-10-29
34,965755.94,2020-10-30
35,979988.1,2020-11-02
36,1003251.4,2020-11-03
37,996383.75,2020-11-04
38,1019893.56,2020-11-05
39,1019149.75,2020-11-06
40,1078110.5,2020-11-09
41,1087069.0,2020-11-10
42,1085597.2,2020-11-11
43,1068067.5,2020-11-12
44,1099162.0,2020-11-13
45,1130798.8,2020-11-16
46,1130840.0,2020-11-17
47,1118899.0,2020-11-18
48,1124244.2,2020-11-19
49,1119371.9,2020-11-20
50,1137867.5,2020-11-23
51,1165860.9,2020-11-24
52,1161191.0,2020-11-25
53,1165416.8,2020-11-27
54,1158396.5,2020-11-30
55,1173270.5,2020-12-01
56,1187255.0,2020-12-02
57,1198733.8,2020-12-03
58,1217672.0,2020-12-04
59,1211857.0,2020-12-07
60,1210832.2,2020-12-08
61,1204944.0,2020-12-09
62,1211426.6,2020-12-10
63,1201985.4,2020-12-11
64,1203148.4,2020-12-14
65,1223644.0,2020-12-15
66,1220631.2,2020-12-16
67,1222810.1,2020-12-17
68,1219075.5,2020-12-18
69,1212122.4,2020-12-21
70,1203438.5,2020-12-22
71,1217404.8,2020-12-23
72,1216336.1,2020-12-24
73,1221891.1,2020-12-28
74,1215966.0,2020-12-29
75,1228290.0,2020-12-30
76,1234833.9,2020-12-31
77,1222139.0,2021-01-04
78,1243622.2,2021-01-05
79,1268523.5,2021-01-06
80,1281747.5,2021-01-07
81,1283586.9,2021-01-08
82,1277779.6,2021-01-11
83,1291043.1,2021-01-12
