,account_value,date
0,1011803.25,2020-09-14
1,1013895.7,2020-09-15
2,1029194.6,2020-09-16
3,1027013.75,2020-09-17
4,1014601.94,2020-09-18
5,985570.0,2020-09-21
6,992021.0,2020-09-22
7,972885.7,2020-09-23
8,971966.06,2020-09-24
9,986462.94,2020-09-25
10,1009619.5,2020-09-28
11,1003478.75,2020-09-29
12,1002225.5,2020-09-30
13,1003863.44,2020-10-01
14,1001498.6,2020-10-02
15,1014195.9,2020-10-05
16,1005512.6,2020-10-06
17,1021929.7,2020-10-07
18,1039693.7,2020-10-08
19,1042041.06,2020-10-09
20,1049772.9,2020-10-12
21,1037167.75,2020-10-13
22,1032959.1,2020-10-14
23,1031567.3,2020-10-15
24,1031067.75,2020-10-16
25,1022421.5,2020-10-19
26,1024584.4,2020-10-20
27,1015890.6,2020-10-21
28,1030235.94,2020-10-22
29,1033922.4,2020-10-23
30,1005037.6,2020-10-26
31,990180.4,2020-10-27
32,956309.4,2020-10-28
33,968204.2,2020-10-29
34,965755.25,2020-10-30
35,979987.44,2020-11-02
36,1003250.75,2020-11-03
37,996383.06,2020-11-04
38,1019892.9,2020-11-05
39,1019149.1,2020-11-06
40,1078109.8,2020-11-09
41,1087068.4,2020-11-10
42,1085596.8,2020-11-11
43,1068067.0,2020-11-12
44,1099161.5,2020-11-13
45,1130798.2,2020-11-16
46,1130839.8,2020-11-17
47,1118898.9,2020-11-18
48,1124244.2,2020-11-19
49,1119371.8,2020-11-20
50,1137867.4,2020-11-23
51,1165860.6,2020-11-24
52,1161190.9,2020-11-25
53,1165416.8,2020-11-27
54,1158396.5,2020-11-30
55,1173270.5,2020-12-01
56,1187254.9,2020-12-02
57,1198733.6,2020-12-03
58,1217671.9,2020-12-04
59,1211856.9,2020-12-07
60,1210832.2,2020-12-08
61,1204944.0,2020-12-09
62,1211426.5,2020-12-10
63,1201985.2,2020-12-11
64,1203148.0,2020-12-14
65,1223643.5,2020-12-15
66,1220630.8,2020-12-16
67,1222809.6,2020-12-17
68,1219074.8,2020-12-18
69,1212121.6,2020-12-21
70,1203437.8,2020-12-22
71,1217404.1,2020-12-23
72,1216335.5,2020-12-24
73,1221890.5,2020-12-28
74,1215965.2,2020-12-29
75,1228289.2,2020-12-30
76,1234833.0,2020-12-31
77,1222138.2,2021-01-04
78,1243621.5,2021-01-05
79,1268522.8,2021-01-06
80,1281746.8,2021-01-07
81,1283586.1,2021-01-08
82,1277778.8,2021-01-11
83,1291042.1,2021-01-12
