,account_value,date
0,1014938.06,2020-09-14
1,1023479.06,2020-09-15
2,1009450.44,2020-09-16
3,1000041.8,2020-09-17
4,986718.4,2020-09-18
5,986166.06,2020-09-21
6,1001024.06,2020-09-22
7,979264.8,2020-09-23
8,983924.1,2020-09-24
9,999142.1,2020-09-25
10,1016109.8,2020-09-28
11,1016314.25,2020-09-29
12,1026807.3,2020-09-30
13,1039643.0,2020-10-01
14,1017481.9,2020-10-02
15,1036486.6,2020-10-05
16,1020876.06,2020-10-06
17,1036372.8,2020-10-07
18,1036837.5,2020-10-08
19,1048168.9,2020-10-09
20,1070882.4,2020-10-12
21,1073498.0,2020-10-13
22,1064005.9,2020-10-14
23,1058235.4,2020-10-15
24,1056827.5,2020-10-16
25,1038366.1,2020-10-19
26,1041653.4,2020-10-20
27,1037570.2,2020-10-21
28,1033936.06,2020-10-22
29,1041369.75,2020-10-23
30,1024122.3,2020-10-26
31,1029359.25,2020-10-27
32,995398.1,2020-10-28
33,1008330.4,2020-10-29
34,992689.25,2020-10-30
35,999182.56,2020-11-02
36,1017013.94,2020-11-03
37,1052055.5,2020-11-04
38,1070084.2,2020-11-05
39,1073840.4,2020-11-06
40,1062539.6,2020-11-09
41,1051083.9,2020-11-10
42,1072262.0,2020-11-11
43,1063227.4,2020-11-12
44,1069769.4,2020-11-13
45,1074756.5,2020-11-16
46,1068821.9,2020-11-17
47,1058866.8,2020-11-18
48,1064497.5,2020-11-19
49,1056242.6,2020-11-20
50,1053719.0,2020-11-23
51,1058025.9,2020-11-24
52,1061555.8,2020-11-25
53,1071519.2,2020-11-27
54,1072772.9,2020-11-30
55,1085622.6,2020-12-01
56,1081107.2,2020-12-02
57,1081832.2,2020-12-03
58,1089425.0,2020-12-04
59,1089523.6,2020-12-07
60,1088928.6,2020-12-08
61,1074981.5,2020-12-09
62,1076788.0,2020-12-10
63,1072213.1,2020-12-11
64,1076169.6,2020-12-14
65,1086130.1,2020-12-15
66,1090608.0,2020-12-16
67,1102414.8,2020-12-17
68,1100577.6,2020-12-18
69,1097103.0,2020-12-21
70,1094927.0,2020-12-22
71,1089864.6,2020-12-23
72,1094230.5,2020-12-24
73,1101483.2,2020-12-28
74,1101356.8,2020-12-29
75,1102410.8,2020-12-30
76,1105925.2,2020-12-31
77,1097028.6,2021-01-04
78,1102026.4,2021-01-05
79,1089513.1,2021-01-06
80,1105822.2,2021-01-07
81,1116299.4,2021-01-08
82,1108310.0,2021-01-11
83,1103925.6,2021-01-12
84,1105212.6,2021-01-13
85,1096969.1,2021-01-14
86,1093021.4,2021-01-15
87,1102852.4,2021-01-19
88,1123013.5,2021-01-20
89,1128491.1,2021-01-21
90,1124371.0,2021-01-22
91,1126198.8,2021-01-25
92,1123715.1,2021-01-26
93,1090660.5,2021-01-27
94,1101096.1,2021-01-28
95,1082900.6,2021-01-29
96,1102398.9,2021-02-01
97,1117695.8,2021-02-02
98,1111933.9,2021-02-03
99,1127602.1,2021-02-04
100,1128033.2,2021-02-05
101,1136340.2,2021-02-08
102,1134613.5,2021-02-09
103,1138180.1,2021-02-10
104,1144244.2,2021-02-11
105,1144902.5,2021-02-12
106,1145670.6,2021-02-16
107,1142688.2,2021-02-17
108,1142012.5,2021-02-18
109,1134690.5,2021-02-19
110,1114797.8,2021-02-22
111,1112285.0,2021-02-23
112,1122328.5,2021-02-24
113,1089314.1,2021-02-25
114,1091887.9,2021-02-26
115,1111297.9,2021-03-01
116,1100386.2,2021-03-02
117,1074182.2,2021-03-03
118,1056200.1,2021-03-04
119,1076146.0,2021-03-05
120,1057025.1,2021-03-08
121,1082906.4,2021-03-09
122,1086498.4,2021-03-10
123,1102860.9,2021-03-11
124,1096104.1,2021-03-12
125,1108581.8,2021-03-15
126,1114255.2,2021-03-16
127,1116258.2,2021-03-17
128,1094420.1,2021-03-18
129,1098462.8,2021-03-19
130,1115775.5,2021-03-22
131,1114509.6,2021-03-23
132,1107561.2,2021-03-24
133,1108955.2,2021-03-25
134,1134502.9,2021-03-26
135,1137366.9,2021-03-29
136,1129410.4,2021-03-30
137,1138445.6,2021-03-31
138,1152413.2,2021-04-01
139,1169458.5,2021-04-05
140,1168845.5,2021-04-06
141,1170494.2,2021-04-07
142,1178825.6,2021-04-08
143,1187825.0,2021-04-09
144,1190663.1,2021-04-12
145,1197599.6,2021-04-13
146,1190414.2,2021-04-14
147,1210198.9,2021-04-15
148,1213294.9,2021-04-16
149,1203735.8,2021-04-19
150,1199849.4,2021-04-20
151,1211374.0,2021-04-21
152,1202850.5,2021-04-22
153,1217004.5,2021-04-23
154,1217005.4,2021-04-26
155,1213022.8,2021-04-27
156,1203735.6,2021-04-28
157,1213642.2,2021-04-29
158,1204580.4,2021-04-30
159,1206937.8,2021-05-03
160,1190335.9,2021-05-04
161,1189984.4,2021-05-05
162,1199373.5,2021-05-06
163,1209487.9,2021-05-07
164,1190629.1,2021-05-10
165,1187126.0,2021-05-11
166,1158921.1,2021-05-12
167,1171554.6,2021-05-13
168,1190267.1,2021-05-14
169,1184444.9,2021-05-17
170,1176617.1,2021-05-18
171,1176457.0,2021-05-19
172,1196147.9,2021-05-20
173,1191708.1,2021-05-21
174,1206356.8,2021-05-24
175,1208995.6,2021-05-25
176,1208372.0,2021-05-26
177,1200774.2,2021-05-27
178,1208549.8,2021-05-28
179,1202395.2,2021-06-01
180,1207237.9,2021-06-02
181,1201436.8,2021-06-03
182,1218592.0,2021-06-04
183,1217669.8,2021-06-07
184,1216977.8,2021-06-08
185,1217962.0,2021-06-09
186,1230546.9,2021-06-10
187,1236415.9,2021-06-11
188,1243711.4,2021-06-14
189,1236949.4,2021-06-15
190,1231802.1,2021-06-16
191,1247120.8,2021-06-17
192,1236028.6,2021-06-18
193,1247540.4,2021-06-21
194,1257710.9,2021-06-22
195,1254364.8,2021-06-23
196,1261264.0,2021-06-24
197,1262496.2,2021-06-25
198,1273198.5,2021-06-28
199,1277650.9,2021-06-29
200,1275317.4,2021-06-30
201,1280344.6,2021-07-01
202,1294959.9,2021-07-02
203,1298745.5,2021-07-06
204,1305154.5,2021-07-07
205,1295454.1,2021-07-08
206,1304733.8,2021-07-09
207,1304815.5,2021-07-12
208,1307691.9,2021-07-13
209,1315227.6,2021-07-14
210,1308826.9,2021-07-15
211,1302165.9,2021-07-16
212,1294203.2,2021-07-19
213,1306222.5,2021-07-20
214,1316007.9,2021-07-21
215,1325047.9,2021-07-22
216,1342156.8,2021-07-23
217,1339640.5,2021-07-26
218,1331706.0,2021-07-27
219,1332148.4,2021-07-28
220,1336058.8,2021-07-29
221,1331604.0,2021-07-30
222,1329071.2,2021-08-02
223,1338146.0,2021-08-03
224,1334778.9,2021-08-04
225,1345261.5,2021-08-05
226,1337286.4,2021-08-06
227,1334298.5,2021-08-09
228,1328292.0,2021-08-10
229,1328591.0,2021-08-11
230,1331649.1,2021-08-12
231,1336648.0,2021-08-13
232,1343547.2,2021-08-16
233,1330174.9,2021-08-17
234,1317494.9,2021-08-18
235,1331821.9,2021-08-19
236,1343389.4,2021-08-20
237,1356447.9,2021-08-23
238,1353216.6,2021-08-24
239,1354178.9,2021-08-25
240,1349561.0,2021-08-26
241,1360139.0,2021-08-27
242,1371388.9,2021-08-30
243,1365404.8,2021-08-31
244,1366934.8,2021-09-01
245,1365637.6,2021-09-02
246,1370454.9,2021-09-03
247,1363897.9,2021-09-07
248,1366786.2,2021-09-08
249,1367986.8,2021-09-09
250,1363443.5,2021-09-10
251,1361965.5,2021-09-13
252,1361885.5,2021-09-14
253,1369626.8,2021-09-15
254,1371566.9,2021-09-16
255,1356947.2,2021-09-17
256,1337515.0,2021-09-20
257,1342299.4,2021-09-21
258,1353883.1,2021-09-22
259,1368010.1,2021-09-23
260,1369654.1,2021-09-24
261,1353827.6,2021-09-27
262,1318718.0,2021-09-28
263,1319842.1,2021-09-29
264,1307906.9,2021-09-30
265,1307906.9,2021-09-30
