,account_value,date
0,1017112.56,2020-09-14
1,1019396.7,2020-09-15
2,1020512.56,2020-09-16
3,1012331.0,2020-09-17
4,1002565.9,2020-09-18
5,980294.25,2020-09-21
6,987719.2,2020-09-22
7,964981.7,2020-09-23
8,968382.75,2020-09-24
9,979766.56,2020-09-25
10,997345.4,2020-09-28
11,990745.4,2020-09-29
12,991830.0,2020-09-30
13,999682.1,2020-10-01
14,990593.0,2020-10-02
15,1009877.0,2020-10-05
16,1000993.6,2020-10-06
17,1018531.8,2020-10-07
18,1035251.6,2020-10-08
19,1043346.7,2020-10-09
20,1052381.9,2020-10-12
21,1043951.6,2020-10-13
22,1039600.94,2020-10-14
23,1038847.56,2020-10-15
24,1039179.75,2020-10-16
25,1029156.3,2020-10-19
26,1032870.4,2020-10-20
27,1025402.6,2020-10-21
28,1035210.0,2020-10-22
29,1036869.6,2020-10-23
30,1014239.56,2020-10-26
31,1013795.75,2020-10-27
32,979411.94,2020-10-28
33,989793.2,2020-10-29
34,979876.4,2020-10-30
35,994281.25,2020-11-02
36,1016285.0,2020-11-03
37,1027992.3,2020-11-04
38,1051017.0,2020-11-05
39,1050824.0,2020-11-06
40,1079096.8,2020-11-09
41,1082063.5,2020-11-10
42,1085477.0,2020-11-11
43,1072351.2,2020-11-12
44,1093493.0,2020-11-13
45,1111215.0,2020-11-16
46,1109744.9,2020-11-17
47,1098442.8,2020-11-18
48,1107687.2,2020-11-19
49,1107284.2,2020-11-20
50,1117949.0,2020-11-23
51,1136147.0,2020-11-24
52,1135102.0,2020-11-25
53,1141718.8,2020-11-27
54,1134426.4,2020-11-30
55,1148431.8,2020-12-01
56,1148300.5,2020-12-02
57,1155240.1,2020-12-03
58,1172327.5,2020-12-04
59,1170757.1,2020-12-07
60,1173150.9,2020-12-08
61,1163848.0,2020-12-09
62,1166023.8,2020-12-10
63,1159378.5,2020-12-11
64,1161098.2,2020-12-14
65,1175756.5,2020-12-15
66,1175295.2,2020-12-16
67,1186253.5,2020-12-17
68,1185623.2,2020-12-18
69,1176485.5,2020-12-21
70,1172318.5,2020-12-22
71,1180576.1,2020-12-23
72,1181039.2,2020-12-24
73,1184423.8,2020-12-28
74,1188434.0,2020-12-29
75,1192954.8,2020-12-30
76,1195922.6,2020-12-31
77,1185738.5,2021-01-04
78,1196514.0,2021-01-05
79,1219458.8,2021-01-06
80,1225468.0,2021-01-07
81,1224366.2,2021-01-08
82,1218711.5,2021-01-11
83,1239323.0,2021-01-12
84,1232512.1,2021-01-13
85,1246139.8,2021-01-14
86,1239477.8,2021-01-15
87,1246547.2,2021-01-19
88,1257094.4,2021-01-20
89,1249312.8,2021-01-21
90,1259093.8,2021-01-22
91,1264303.5,2021-01-25
92,1273293.2,2021-01-26
93,1248984.5,2021-01-27
94,1256508.5,2021-01-28
95,1238755.8,2021-01-29
96,1258986.5,2021-02-01
97,1270782.5,2021-02-02
98,1268067.8,2021-02-03
99,1283955.1,2021-02-04
100,1296736.5,2021-02-05
101,1320271.5,2021-02-08
102,1324656.5,2021-02-09
103,1324869.6,2021-02-10
104,1331240.5,2021-02-11
105,1335519.4,2021-02-12
106,1337580.0,2021-02-16
107,1330734.2,2021-02-17
108,1316868.2,2021-02-18
109,1320839.2,2021-02-19
110,1320582.2,2021-02-22
111,1313753.5,2021-02-23
112,1342210.0,2021-02-24
113,1307046.8,2021-02-25
114,1295457.9,2021-02-26
115,1321096.5,2021-03-01
116,1312769.5,2021-03-02
117,1299134.8,2021-03-03
118,1277812.5,2021-03-04
119,1302552.8,2021-03-05
120,1300196.0,2021-03-08
121,1327094.1,2021-03-09
122,1335951.8,2021-03-10
123,1355491.5,2021-03-11
124,1360447.0,2021-03-12
125,1372788.8,2021-03-15
126,1365467.8,2021-03-16
127,1378446.4,2021-03-17
128,1350369.5,2021-03-18
129,1357435.9,2021-03-19
130,1358814.2,2021-03-22
131,1333085.0,2021-03-23
132,1318808.0,2021-03-24
133,1331098.0,2021-03-25
134,1353600.0,2021-03-26
135,1350630.5,2021-03-29
136,1351869.8,2021-03-30
137,1364101.0,2021-03-31
138,1384800.0,2021-04-01
139,1401255.1,2021-04-05
140,1402605.1,2021-04-06
141,1396723.5,2021-04-07
142,1407178.8,2021-04-08
143,1406867.8,2021-04-09
144,1400958.5,2021-04-12
145,1399873.2,2021-04-13
146,1399661.8,2021-04-14
147,1411408.4,2021-04-15
148,1417254.0,2021-04-16
149,1413790.8,2021-04-19
150,1396057.5,2021-04-20
151,1413123.8,2021-04-21
152,1400727.5,2021-04-22
153,1413256.0,2021-04-23
154,1423672.0,2021-04-26
155,1418798.0,2021-04-27
156,1418488.0,2021-04-28
157,1419550.5,2021-04-29
158,1404425.2,2021-04-30
159,1413549.2,2021-05-03
160,1395485.0,2021-05-04
161,1392564.2,2021-05-05
162,1406820.5,2021-05-06
163,1424561.8,2021-05-07
164,1403071.1,2021-05-10
165,1397104.0,2021-05-11
166,1367581.8,2021-05-12
167,1382323.8,2021-05-13
168,1410491.0,2021-05-14
169,1413761.8,2021-05-17
170,1402520.2,2021-05-18
171,1396722.5,2021-05-19
172,1412194.2,2021-05-20
173,1412607.2,2021-05-21
174,1419874.0,2021-05-24
175,1413859.8,2021-05-25
176,1422416.8,2021-05-26
177,1429863.8,2021-05-27
178,1431397.0,2021-05-28
179,1436451.2,2021-06-01
180,1443737.5,2021-06-02
181,1435296.2,2021-06-03
182,1446372.0,2021-06-04
183,1453754.8,2021-06-07
184,1455930.9,2021-06-08
185,1458566.6,2021-06-09
186,1468011.2,2021-06-10
187,1468519.8,2021-06-11
188,1468343.2,2021-06-14
189,1459150.2,2021-06-15
190,1453520.0,2021-06-16
191,1444114.5,2021-06-17
192,1422385.2,2021-06-18
193,1434923.9,2021-06-21
194,1438239.2,2021-06-22
195,1418269.4,2021-06-23
196,1427827.5,2021-06-24
197,1429450.2,2021-06-25
198,1422585.0,2021-06-28
199,1426487.0,2021-06-29
200,1428893.8,2021-06-30
201,1433375.8,2021-07-01
202,1438868.8,2021-07-02
203,1427499.2,2021-07-06
204,1420653.0,2021-07-07
205,1405946.0,2021-07-08
206,1425793.5,2021-07-09
207,1426727.2,2021-07-12
208,1418732.8,2021-07-13
209,1411508.2,2021-07-14
210,1407419.5,2021-07-15
211,1390002.9,2021-07-16
212,1362951.4,2021-07-19
213,1385943.2,2021-07-20
214,1412066.8,2021-07-21
215,1400468.6,2021-07-22
216,1405602.8,2021-07-23
217,1413015.8,2021-07-26
218,1406710.5,2021-07-27
219,1422248.8,2021-07-28
220,1429941.6,2021-07-29
221,1428833.2,2021-07-30
222,1424255.6,2021-08-02
223,1429213.2,2021-08-03
224,1418899.8,2021-08-04
225,1427620.6,2021-08-05
226,1426677.8,2021-08-06
227,1419906.0,2021-08-09
228,1420370.8,2021-08-10
229,1429492.0,2021-08-11
230,1423007.8,2021-08-12
231,1424027.5,2021-08-13
232,1414310.5,2021-08-16
233,1407012.8,2021-08-17
234,1394200.0,2021-08-18
235,1384540.5,2021-08-19
236,1396222.6,2021-08-20
237,1416737.1,2021-08-23
238,1431814.2,2021-08-24
239,1434405.2,2021-08-25
240,1424718.8,2021-08-26
241,1446618.0,2021-08-27
242,1444878.6,2021-08-30
243,1446910.0,2021-08-31
244,1440935.2,2021-09-01
245,1457531.0,2021-09-02
246,1450295.2,2021-09-03
247,1438308.2,2021-09-07
248,1431978.8,2021-09-08
249,1428907.8,2021-09-09
250,1417696.2,2021-09-10
251,1433042.8,2021-09-13
252,1422882.5,2021-09-14
253,1433995.2,2021-09-15
254,1429566.6,2021-09-16
255,1422215.5,2021-09-17
256,1394377.4,2021-09-20
257,1393123.1,2021-09-21
258,1407843.5,2021-09-22
259,1428111.9,2021-09-23
260,1427351.2,2021-09-24
261,1437571.1,2021-09-27
262,1411181.8,2021-09-28
263,1411393.8,2021-09-29
264,1403915.0,2021-09-30
265,1403915.0,2021-09-30
