,account_value,date
0,1016747.94,2020-09-14
1,1019665.5,2020-09-15
2,1021374.56,2020-09-16
3,1012884.8,2020-09-17
4,1002169.0,2020-09-18
5,979568.6,2020-09-21
6,987058.25,2020-09-22
7,963437.25,2020-09-23
8,966799.4,2020-09-24
9,979202.2,2020-09-25
10,997088.75,2020-09-28
11,990235.9,2020-09-29
12,992214.0,2020-09-30
13,1000216.0,2020-10-01
14,991331.2,2020-10-02
15,1009916.56,2020-10-05
16,1000217.7,2020-10-06
17,1017857.25,2020-10-07
18,1034652.9,2020-10-08
19,1043288.4,2020-10-09
20,1052545.5,2020-10-12
21,1044073.3,2020-10-13
22,1039709.06,2020-10-14
23,1038250.8,2020-10-15
24,1038355.6,2020-10-16
25,1029082.7,2020-10-19
26,1033499.6,2020-10-20
27,1028146.75,2020-10-21
28,1038917.5,2020-10-22
29,1040961.75,2020-10-23
30,1017090.4,2020-10-26
31,1014027.44,2020-10-27
32,978858.25,2020-10-28
33,989287.0,2020-10-29
34,979682.5,2020-10-30
35,993197.4,2020-11-02
36,1015607.9,2020-11-03
37,1026705.75,2020-11-04
38,1051419.4,2020-11-05
39,1051500.2,2020-11-06
40,1082215.9,2020-11-09
41,1083222.5,2020-11-10
42,1086689.2,2020-11-11
43,1073483.0,2020-11-12
44,1095663.5,2020-11-13
45,1113724.1,2020-11-16
46,1112228.8,2020-11-17
47,1101532.6,2020-11-18
48,1111179.1,2020-11-19
49,1110633.9,2020-11-20
50,1121844.5,2020-11-23
51,1140955.5,2020-11-24
52,1139469.9,2020-11-25
53,1146061.1,2020-11-27
54,1139074.0,2020-11-30
55,1153133.2,2020-12-01
56,1155397.5,2020-12-02
57,1161599.0,2020-12-03
58,1177811.0,2020-12-04
59,1176290.9,2020-12-07
60,1178413.8,2020-12-08
61,1169393.6,2020-12-09
62,1172673.8,2020-12-10
63,1165414.5,2020-12-11
64,1167672.6,2020-12-14
65,1183220.2,2020-12-15
66,1182703.5,2020-12-16
67,1194524.5,2020-12-17
68,1193008.0,2020-12-18
69,1184600.0,2020-12-21
70,1180720.4,2020-12-22
71,1188064.0,2020-12-23
72,1188410.5,2020-12-24
73,1192974.8,2020-12-28
74,1193778.1,2020-12-29
75,1201098.8,2020-12-30
76,1203510.9,2020-12-31
77,1193533.4,2021-01-04
78,1204391.8,2021-01-05
79,1224301.5,2021-01-06
80,1232548.8,2021-01-07
81,1232085.9,2021-01-08
82,1223874.4,2021-01-11
83,1240995.8,2021-01-12
84,1235530.5,2021-01-13
85,1249367.5,2021-01-14
86,1239070.5,2021-01-15
87,1248227.5,2021-01-19
88,1259720.0,2021-01-20
89,1252136.8,2021-01-21
90,1258036.2,2021-01-22
91,1260802.5,2021-01-25
92,1269200.8,2021-01-26
93,1245033.8,2021-01-27
94,1253879.1,2021-01-28
95,1236078.0,2021-01-29
96,1255892.5,2021-02-01
97,1269138.0,2021-02-02
98,1268371.2,2021-02-03
99,1282557.4,2021-02-04
100,1295891.9,2021-02-05
101,1318126.5,2021-02-08
102,1322029.1,2021-02-09
103,1322834.0,2021-02-10
104,1328506.8,2021-02-11
105,1332842.0,2021-02-12
106,1334298.9,2021-02-16
107,1327623.5,2021-02-17
108,1313745.4,2021-02-18
109,1318786.0,2021-02-19
110,1318132.9,2021-02-22
111,1311233.8,2021-02-23
112,1337927.8,2021-02-24
113,1302762.8,2021-02-25
114,1293131.5,2021-02-26
115,1319940.8,2021-03-01
116,1311881.8,2021-03-02
117,1297874.1,2021-03-03
118,1275410.2,2021-03-04
119,1299164.8,2021-03-05
120,1297529.0,2021-03-08
121,1324517.8,2021-03-09
122,1333213.2,2021-03-10
123,1352409.0,2021-03-11
124,1357842.9,2021-03-12
125,1371713.6,2021-03-15
126,1364156.8,2021-03-16
127,1377601.5,2021-03-17
128,1350044.0,2021-03-18
129,1357392.8,2021-03-19
130,1359453.9,2021-03-22
131,1332676.2,2021-03-23
132,1316548.9,2021-03-24
133,1329015.4,2021-03-25
134,1351977.0,2021-03-26
135,1348100.2,2021-03-29
136,1349679.0,2021-03-30
137,1361258.8,2021-03-31
138,1381536.2,2021-04-01
139,1400006.5,2021-04-05
140,1401515.0,2021-04-06
141,1394994.5,2021-04-07
142,1407252.6,2021-04-08
143,1407462.6,2021-04-09
144,1403067.2,2021-04-12
145,1403881.2,2021-04-13
146,1401829.4,2021-04-14
147,1413448.9,2021-04-15
148,1419709.8,2021-04-16
149,1413592.5,2021-04-19
150,1396459.5,2021-04-20
151,1414490.8,2021-04-21
152,1402180.8,2021-04-22
153,1415556.8,2021-04-23
154,1424665.2,2021-04-26
155,1420873.2,2021-04-27
156,1420208.6,2021-04-28
157,1420678.9,2021-04-29
158,1405631.1,2021-04-30
159,1414985.2,2021-05-03
160,1397505.1,2021-05-04
161,1396688.8,2021-05-05
162,1409224.5,2021-05-06
163,1426421.4,2021-05-07
164,1406031.0,2021-05-10
165,1399609.6,2021-05-11
166,1368375.0,2021-05-12
167,1382336.5,2021-05-13
168,1412673.5,2021-05-14
169,1415012.2,2021-05-17
170,1403971.2,2021-05-18
171,1397728.0,2021-05-19
172,1413532.2,2021-05-20
173,1412772.2,2021-05-21
174,1422536.8,2021-05-24
175,1416716.0,2021-05-25
176,1426283.6,2021-05-26
177,1433711.2,2021-05-27
178,1434904.5,2021-05-28
179,1439903.1,2021-06-01
180,1446688.5,2021-06-02
181,1437236.2,2021-06-03
182,1448637.0,2021-06-04
183,1453238.8,2021-06-07
184,1454398.0,2021-06-08
185,1456372.5,2021-06-09
186,1465830.2,2021-06-10
187,1466969.8,2021-06-11
188,1466187.4,2021-06-14
189,1458845.1,2021-06-15
190,1451550.8,2021-06-16
191,1441974.8,2021-06-17
192,1419562.5,2021-06-18
193,1432915.1,2021-06-21
194,1435320.2,2021-06-22
195,1416622.2,2021-06-23
196,1427350.1,2021-06-24
197,1429616.9,2021-06-25
198,1424463.2,2021-06-28
199,1427505.0,2021-06-29
200,1429982.1,2021-06-30
201,1434005.2,2021-07-01
202,1438636.5,2021-07-02
203,1425683.5,2021-07-06
204,1419591.9,2021-07-07
205,1403545.5,2021-07-08
206,1424529.0,2021-07-09
207,1424681.2,2021-07-12
208,1416610.0,2021-07-13
209,1410426.2,2021-07-14
210,1404272.1,2021-07-15
211,1386071.2,2021-07-16
212,1360108.5,2021-07-19
213,1382773.4,2021-07-20
214,1408099.9,2021-07-21
215,1398274.8,2021-07-22
216,1402168.1,2021-07-23
217,1410474.8,2021-07-26
218,1402973.5,2021-07-27
219,1417013.2,2021-07-28
220,1424398.8,2021-07-29
221,1422065.5,2021-07-30
222,1418229.5,2021-08-02
223,1423602.5,2021-08-03
224,1412937.1,2021-08-04
225,1424401.0,2021-08-05
226,1423824.8,2021-08-06
227,1417823.1,2021-08-09
228,1419620.8,2021-08-10
229,1429172.9,2021-08-11
230,1422853.6,2021-08-12
231,1424187.0,2021-08-13
232,1414915.8,2021-08-16
233,1403350.8,2021-08-17
234,1392221.6,2021-08-18
235,1383276.1,2021-08-19
236,1396121.8,2021-08-20
237,1417268.2,2021-08-23
238,1431977.5,2021-08-24
239,1435713.5,2021-08-25
240,1425884.6,2021-08-26
241,1447171.4,2021-08-27
242,1445066.2,2021-08-30
243,1447631.5,2021-08-31
244,1444312.5,2021-09-01
245,1457958.2,2021-09-02
246,1453528.2,2021-09-03
247,1442044.5,2021-09-07
248,1434714.6,2021-09-08
249,1431680.5,2021-09-09
250,1420276.5,2021-09-10
251,1434481.5,2021-09-13
252,1424567.8,2021-09-14
253,1435063.5,2021-09-15
254,1430232.8,2021-09-16
255,1421966.0,2021-09-17
256,1392516.0,2021-09-20
257,1390715.1,2021-09-21
258,1407473.5,2021-09-22
259,1428267.2,2021-09-23
260,1426809.5,2021-09-24
261,1434411.5,2021-09-27
262,1407988.0,2021-09-28
263,1408365.6,2021-09-29
264,1401162.4,2021-09-30
265,1401162.4,2021-09-30
