,account_value,date
0,1037264.4,2009-03-17
1,1056196.0,2009-03-18
2,1040738.56,2009-03-19
3,1018712.4,2009-03-20
4,1098340.2,2009-03-23
5,1080273.2,2009-03-24
6,1095674.0,2009-03-25
7,1136189.0,2009-03-26
8,1101563.1,2009-03-27
9,1069997.5,2009-03-30
10,1082298.4,2009-03-31
11,1108497.4,2009-04-01
12,1166361.6,2009-04-02
13,1184569.2,2009-04-03
14,1178882.0,2009-04-06
15,1130873.0,2009-04-07
16,1146713.9,2009-04-08
17,1202785.9,2009-04-09
18,1197812.4,2009-04-13
19,1168483.5,2009-04-14
20,1182748.2,2009-04-15
21,1216538.5,2009-04-16
22,1223391.0,2009-04-17
23,1166351.0,2009-04-20
24,1203541.9,2009-04-21
25,1200063.2,2009-04-22
26,1205091.8,2009-04-23
27,1220734.5,2009-04-24
28,1197097.5,2009-04-27
29,1193647.1,2009-04-28
30,1242236.4,2009-04-29
31,1252537.9,2009-04-30
32,1266506.6,2009-05-01
33,1322714.8,2009-05-04
34,1330319.8,2009-05-05
35,1343723.8,2009-05-06
36,1303580.0,2009-05-07
37,1336546.1,2009-05-08
38,1316568.2,2009-05-11
39,1302386.6,2009-05-12
40,1252122.5,2009-05-13
41,1261559.8,2009-05-14
42,1250597.8,2009-05-15
43,1298720.6,2009-05-18
44,1303584.5,2009-05-19
45,1288964.5,2009-05-20
46,1271623.9,2009-05-21
47,1264682.6,2009-05-22
48,1304929.2,2009-05-26
49,1282430.6,2009-05-27
50,1290963.8,2009-05-28
51,1312059.0,2009-05-29
52,1363262.5,2009-06-01
53,1374900.1,2009-06-02
54,1354431.2,2009-06-03
55,1375240.5,2009-06-04
56,1377301.2,2009-06-05
57,1363600.1,2009-06-08
58,1379976.8,2009-06-09
59,1376950.1,2009-06-10
60,1381220.5,2009-06-11
61,1371002.8,2009-06-12
62,1336639.2,2009-06-15
63,1319398.5,2009-06-16
64,1324622.4,2009-06-17
65,1327283.5,2009-06-18
66,1342742.5,2009-06-19
67,1289690.2,2009-06-22
68,1281443.0,2009-06-23
69,1294957.8,2009-06-24
70,1324673.2,2009-06-25
71,1327241.5,2009-06-26
72,1333587.5,2009-06-29
73,1315802.1,2009-06-30
74,1325200.5,2009-07-01
75,1281763.2,2009-07-02
76,1283047.5,2009-07-06
77,1252998.5,2009-07-07
78,1252481.5,2009-07-08
79,1270950.0,2009-07-09
80,1268456.2,2009-07-10
81,1303128.8,2009-07-13
82,1317388.5,2009-07-14
83,1362847.0,2009-07-15
84,1370625.5,2009-07-16
85,1374379.6,2009-07-17
86,1398784.2,2009-07-20
87,1406372.6,2009-07-21
88,1403717.1,2009-07-22
89,1432340.4,2009-07-23
90,1441203.8,2009-07-24
91,1438214.6,2009-07-27
92,1443490.0,2009-07-28
93,1436966.1,2009-07-29
94,1451844.0,2009-07-30
95,1456749.4,2009-07-31
96,1480814.0,2009-08-03
97,1504789.6,2009-08-04
98,1504239.5,2009-08-05
99,1476990.5,2009-08-06
100,1504663.6,2009-08-07
101,1498655.5,2009-08-10
102,1486548.0,2009-08-11
103,1510068.8,2009-08-12
104,1518264.2,2009-08-13
105,1490164.4,2009-08-14
106,1433483.2,2009-08-17
107,1449660.4,2009-08-18
