,account_value,date
0,1014077.06,2020-09-14
1,1018779.5,2020-09-15
2,1016594.1,2020-09-16
3,1009930.2,2020-09-17
4,999712.4,2020-09-18
5,987285.4,2020-09-21
6,995558.4,2020-09-22
7,975819.5,2020-09-23
8,979497.6,2020-09-24
9,991526.5,2020-09-25
10,1006601.44,2020-09-28
11,1003774.6,2020-09-29
12,1007224.1,2020-09-30
13,1014593.2,2020-10-01
14,1003083.56,2020-10-02
15,1017923.75,2020-10-05
16,1006885.25,2020-10-06
17,1020656.94,2020-10-07
18,1029937.4,2020-10-08
19,1037972.1,2020-10-09
20,1049625.0,2020-10-12
21,1046761.0,2020-10-13
22,1041343.7,2020-10-14
23,1036827.1,2020-10-15
24,1036062.4,2020-10-16
25,1025073.4,2020-10-19
26,1027053.25,2020-10-20
27,1022456.75,2020-10-21
28,1027805.6,2020-10-22
29,1030370.94,2020-10-23
30,1011386.0,2020-10-26
31,1011215.4,2020-10-27
32,982475.25,2020-10-28
33,991703.3,2020-10-29
34,982789.3,2020-10-30
35,992441.4,2020-11-02
36,1010202.0,2020-11-03
37,1025235.5,2020-11-04
38,1044375.0,2020-11-05
39,1045767.25,2020-11-06
40,1059755.0,2020-11-09
41,1056842.6,2020-11-10
42,1063925.4,2020-11-11
43,1054866.0,2020-11-12
44,1070194.8,2020-11-13
45,1081568.5,2020-11-16
46,1078003.2,2020-11-17
47,1068421.2,2020-11-18
48,1074995.2,2020-11-19
49,1072531.2,2020-11-20
50,1077138.9,2020-11-23
51,1087573.5,2020-11-24
52,1087895.9,2020-11-25
53,1094316.4,2020-11-27
54,1092605.5,2020-11-30
55,1104206.2,2020-12-01
56,1105531.4,2020-12-02
57,1108078.5,2020-12-03
58,1118825.9,2020-12-04
59,1118653.8,2020-12-07
60,1119613.0,2020-12-08
61,1110355.4,2020-12-09
62,1112518.5,2020-12-10
63,1109269.2,2020-12-11
64,1110599.8,2020-12-14
65,1121491.0,2020-12-15
66,1122734.6,2020-12-16
67,1131216.5,2020-12-17
68,1130457.2,2020-12-18
69,1125463.6,2020-12-21
70,1121397.8,2020-12-22
71,1123952.5,2020-12-23
72,1125572.4,2020-12-24
73,1128763.0,2020-12-28
74,1130201.5,2020-12-29
75,1134150.0,2020-12-30
76,1136920.0,2020-12-31
77,1129971.4,2021-01-04
78,1137853.6,2021-01-05
79,1144375.2,2021-01-06
80,1152830.9,2021-01-07
81,1155494.4,2021-01-08
82,1149123.9,2021-01-11
83,1156232.8,2021-01-12
84,1152693.0,2021-01-13
85,1156489.0,2021-01-14
86,1150844.6,2021-01-15
87,1159152.1,2021-01-19
88,1170782.5,2021-01-20
89,1166863.0,2021-01-21
90,1167227.2,2021-01-22
91,1168782.0,2021-01-25
92,1168389.5,2021-01-26
93,1143123.4,2021-01-27
94,1153336.5,2021-01-28
95,1138445.5,2021-01-29
96,1154415.1,2021-02-01
97,1166668.4,2021-02-02
98,1163478.4,2021-02-03
99,1176474.4,2021-02-04
100,1181772.8,2021-02-05
101,1196085.9,2021-02-08
102,1198911.4,2021-02-09
103,1200375.2,2021-02-10
104,1206282.0,2021-02-11
105,1208479.2,2021-02-12
106,1206518.8,2021-02-16
107,1202386.6,2021-02-17
108,1195105.4,2021-02-18
109,1193562.9,2021-02-19
110,1186370.6,2021-02-22
111,1181285.2,2021-02-23
112,1195892.6,2021-02-24
113,1168251.2,2021-02-25
114,1162791.5,2021-02-26
115,1183193.8,2021-03-01
116,1175438.9,2021-03-02
117,1159705.9,2021-03-03
118,1142972.4,2021-03-04
119,1162894.2,2021-03-05
120,1156078.4,2021-03-08
121,1177006.5,2021-03-09
122,1182268.4,2021-03-10
123,1196917.1,2021-03-11
124,1198641.8,2021-03-12
125,1210762.8,2021-03-15
126,1208447.6,2021-03-16
127,1215986.9,2021-03-17
128,1195180.9,2021-03-18
129,1200064.2,2021-03-19
130,1206831.2,2021-03-22
131,1192249.5,2021-03-23
132,1183047.5,2021-03-24
133,1189355.1,2021-03-25
134,1208951.5,2021-03-26
135,1208636.6,2021-03-29
136,1205110.4,2021-03-30
137,1214532.9,2021-03-31
138,1229497.0,2021-04-01
139,1244047.8,2021-04-05
140,1243818.1,2021-04-06
141,1240030.4,2021-04-07
142,1248797.5,2021-04-08
143,1250983.8,2021-04-09
144,1249193.2,2021-04-12
145,1252434.5,2021-04-13
146,1248497.2,2021-04-14
147,1260787.6,2021-04-15
148,1264369.8,2021-04-16
149,1258260.1,2021-04-19
150,1249193.2,2021-04-20
151,1262932.1,2021-04-21
152,1252898.8,2021-04-22
153,1262737.9,2021-04-23
154,1266649.4,2021-04-26
155,1262891.2,2021-04-27
156,1259086.1,2021-04-28
157,1262748.5,2021-04-29
158,1252672.6,2021-04-30
159,1258704.2,2021-05-03
160,1244882.9,2021-05-04
161,1243037.4,2021-05-05
162,1252577.2,2021-05-06
163,1263872.8,2021-05-07
164,1248673.0,2021-05-10
165,1244148.2,2021-05-11
166,1220495.2,2021-05-12
167,1231666.9,2021-05-13
168,1251847.0,2021-05-14
169,1250963.9,2021-05-17
170,1242617.5,2021-05-18
171,1240207.4,2021-05-19
172,1254810.6,2021-05-20
173,1252972.9,2021-05-21
174,1261783.2,2021-05-24
175,1259060.8,2021-05-25
176,1262592.0,2021-05-26
177,1263324.8,2021-05-27
178,1266331.0,2021-05-28
179,1267193.2,2021-06-01
180,1270915.1,2021-06-02
181,1264920.4,2021-06-03
182,1275702.5,2021-06-04
183,1276346.2,2021-06-07
184,1276731.2,2021-06-08
185,1281585.1,2021-06-09
