,account_value,date
0,1017285.44,2020-09-14
1,1021287.1,2020-09-15
2,1018860.2,2020-09-16
3,1012868.5,2020-09-17
4,1001122.4,2020-09-18
5,982224.06,2020-09-21
6,990476.9,2020-09-22
7,970987.94,2020-09-23
8,972272.4,2020-09-24
9,982635.94,2020-09-25
10,1001504.94,2020-09-28
11,992658.8,2020-09-29
12,998397.4,2020-09-30
13,1004978.1,2020-10-01
14,993539.1,2020-10-02
15,1017749.3,2020-10-05
16,1006425.8,2020-10-06
17,1026145.44,2020-10-07
18,1037095.7,2020-10-08
19,1041682.56,2020-10-09
20,1052438.1,2020-10-12
21,1047048.56,2020-10-13
22,1043000.5,2020-10-14
23,1035005.5,2020-10-15
24,1041231.4,2020-10-16
25,1029040.25,2020-10-19
26,1030530.94,2020-10-20
27,1028156.3,2020-10-21
28,1051756.8,2020-10-22
29,1052842.6,2020-10-23
30,1032321.5,2020-10-26
31,1024708.94,2020-10-27
32,1001187.5,2020-10-28
33,1009727.94,2020-10-29
34,1001425.6,2020-10-30
35,1008618.0,2020-11-02
36,1023500.9,2020-11-03
37,1042790.5,2020-11-04
38,1061476.2,2020-11-05
39,1064671.5,2020-11-06
40,1084438.9,2020-11-09
41,1088207.1,2020-11-10
42,1089792.6,2020-11-11
43,1078066.1,2020-11-12
44,1100163.5,2020-11-13
45,1113984.4,2020-11-16
46,1108779.4,2020-11-17
47,1091063.9,2020-11-18
48,1097198.6,2020-11-19
49,1098721.4,2020-11-20
50,1109262.8,2020-11-23
51,1124411.0,2020-11-24
52,1120861.1,2020-11-25
53,1126351.4,2020-11-27
54,1124438.2,2020-11-30
55,1136537.1,2020-12-01
56,1139548.5,2020-12-02
57,1140298.5,2020-12-03
58,1157552.6,2020-12-04
59,1154967.8,2020-12-07
60,1162539.8,2020-12-08
61,1154042.9,2020-12-09
62,1152385.9,2020-12-10
63,1145667.4,2020-12-11
64,1149236.9,2020-12-14
65,1163640.4,2020-12-15
66,1163040.0,2020-12-16
67,1172489.8,2020-12-17
68,1172203.2,2020-12-18
69,1162076.5,2020-12-21
70,1160538.0,2020-12-22
71,1167005.8,2020-12-23
72,1170259.9,2020-12-24
73,1168477.1,2020-12-28
74,1161290.8,2020-12-29
75,1166111.9,2020-12-30
76,1174912.0,2020-12-31
77,1158841.8,2021-01-04
78,1170991.8,2021-01-05
79,1187393.0,2021-01-06
80,1204627.6,2021-01-07
81,1206415.5,2021-01-08
82,1198629.1,2021-01-11
83,1205936.9,2021-01-12
84,1206039.9,2021-01-13
85,1216000.6,2021-01-14
86,1207293.0,2021-01-15
87,1224255.8,2021-01-19
88,1234939.0,2021-01-20
89,1228173.5,2021-01-21
90,1230770.9,2021-01-22
91,1234008.5,2021-01-25
92,1229972.8,2021-01-26
93,1201767.5,2021-01-27
94,1210700.6,2021-01-28
95,1199704.0,2021-01-29
96,1218811.9,2021-02-01
97,1226651.5,2021-02-02
98,1216950.1,2021-02-03
99,1238488.8,2021-02-04
100,1246091.1,2021-02-05
101,1266049.5,2021-02-08
102,1266826.6,2021-02-09
103,1263663.2,2021-02-10
104,1273136.5,2021-02-11
105,1279213.0,2021-02-12
106,1269438.6,2021-02-16
107,1262684.5,2021-02-17
108,1250932.6,2021-02-18
109,1251049.5,2021-02-19
110,1244214.0,2021-02-22
111,1239902.5,2021-02-23
112,1251292.4,2021-02-24
113,1223005.6,2021-02-25
114,1214314.0,2021-02-26
115,1241530.5,2021-03-01
116,1230768.1,2021-03-02
117,1214064.5,2021-03-03
118,1194124.6,2021-03-04
119,1220334.9,2021-03-05
120,1210788.4,2021-03-08
121,1232375.6,2021-03-09
122,1234545.1,2021-03-10
123,1256141.8,2021-03-11
124,1253846.0,2021-03-12
125,1265399.4,2021-03-15
126,1256514.9,2021-03-16
127,1261003.2,2021-03-17
128,1238735.0,2021-03-18
129,1244877.6,2021-03-19
130,1253677.9,2021-03-22
131,1232833.8,2021-03-23
132,1222425.9,2021-03-24
133,1233926.6,2021-03-25
134,1260523.8,2021-03-26
135,1252653.5,2021-03-29
136,1250970.0,2021-03-30
137,1259848.9,2021-03-31
138,1274027.9,2021-04-01
139,1286646.6,2021-04-05
140,1283457.8,2021-04-06
141,1277766.5,2021-04-07
142,1284481.2,2021-04-08
143,1288689.9,2021-04-09
144,1285744.8,2021-04-12
145,1285275.2,2021-04-13
146,1286944.0,2021-04-14
147,1296854.1,2021-04-15
148,1301721.0,2021-04-16
149,1291161.5,2021-04-19
150,1283581.5,2021-04-20
151,1295932.2,2021-04-21
152,1287498.2,2021-04-22
153,1299630.6,2021-04-23
154,1306627.5,2021-04-26
155,1298850.8,2021-04-27
156,1290730.8,2021-04-28
157,1296021.9,2021-04-29
158,1281452.2,2021-04-30
159,1286635.8,2021-05-03
160,1273129.5,2021-05-04
161,1273651.4,2021-05-05
162,1277270.9,2021-05-06
163,1287871.6,2021-05-07
164,1268652.4,2021-05-10
165,1264623.2,2021-05-11
166,1237878.4,2021-05-12
167,1258072.1,2021-05-13
168,1273939.8,2021-05-14
169,1270544.6,2021-05-17
170,1260602.6,2021-05-18
171,1262228.9,2021-05-19
172,1280578.9,2021-05-20
173,1275864.6,2021-05-21
174,1282959.1,2021-05-24
175,1274501.1,2021-05-25
176,1279354.8,2021-05-26
177,1285743.1,2021-05-27
178,1287631.1,2021-05-28
179,1287442.9,2021-06-01
180,1286076.0,2021-06-02
181,1284131.9,2021-06-03
182,1296372.9,2021-06-04
183,1308681.2,2021-06-07
184,1313264.1,2021-06-08
185,1312072.8,2021-06-09
186,1323608.9,2021-06-10
187,1320380.4,2021-06-11
188,1320225.9,2021-06-14
189,1314714.1,2021-06-15
190,1306670.2,2021-06-16
