,account_value,date
0,1010784.06,2020-09-14
1,1015551.3,2020-09-15
2,1010944.6,2020-09-16
3,1006505.56,2020-09-17
4,997584.06,2020-09-18
5,987475.44,2020-09-21
6,998139.44,2020-09-22
7,983947.4,2020-09-23
8,988996.3,2020-09-24
9,998826.2,2020-09-25
10,1015348.25,2020-09-28
11,1008097.3,2020-09-29
12,1011420.6,2020-09-30
13,1017572.6,2020-10-01
14,1005995.3,2020-10-02
15,1019501.2,2020-10-05
16,1009241.4,2020-10-06
17,1025318.0,2020-10-07
18,1033770.1,2020-10-08
19,1044651.6,2020-10-09
20,1055954.0,2020-10-12
21,1056233.0,2020-10-13
22,1049472.2,2020-10-14
23,1046935.3,2020-10-15
24,1043632.75,2020-10-16
25,1030580.25,2020-10-19
26,1031772.8,2020-10-20
27,1030032.4,2020-10-21
28,1036078.75,2020-10-22
29,1037212.8,2020-10-23
30,1008678.25,2020-10-26
31,1003340.2,2020-10-27
32,972971.7,2020-10-28
33,979494.9,2020-10-29
34,966573.75,2020-10-30
35,976726.4,2020-11-02
36,1000778.56,2020-11-03
37,1023359.56,2020-11-04
38,1042723.44,2020-11-05
39,1046859.6,2020-11-06
40,1066569.8,2020-11-09
41,1060048.1,2020-11-10
42,1071754.2,2020-11-11
43,1059174.4,2020-11-12
44,1077530.6,2020-11-13
45,1090522.2,2020-11-16
46,1086870.2,2020-11-17
47,1076927.8,2020-11-18
48,1083162.8,2020-11-19
49,1081443.5,2020-11-20
50,1093790.9,2020-11-23
51,1107448.5,2020-11-24
52,1103949.5,2020-11-25
53,1105002.2,2020-11-27
54,1104725.2,2020-11-30
55,1114993.8,2020-12-01
56,1116839.0,2020-12-02
57,1121405.5,2020-12-03
58,1135531.2,2020-12-04
59,1133632.4,2020-12-07
60,1139284.9,2020-12-08
61,1131620.0,2020-12-09
62,1129513.6,2020-12-10
63,1137042.5,2020-12-11
64,1136699.6,2020-12-14
65,1149541.8,2020-12-15
66,1151196.4,2020-12-16
67,1157156.5,2020-12-17
68,1158401.9,2020-12-18
69,1150920.5,2020-12-21
70,1148664.2,2020-12-22
71,1148902.1,2020-12-23
72,1151909.9,2020-12-24
73,1159666.0,2020-12-28
74,1159969.6,2020-12-29
75,1165999.4,2020-12-30
76,1171811.5,2020-12-31
77,1159070.5,2021-01-04
78,1168752.5,2021-01-05
79,1174701.0,2021-01-06
80,1187353.9,2021-01-07
81,1201032.2,2021-01-08
82,1200409.1,2021-01-11
83,1199720.0,2021-01-12
84,1192412.8,2021-01-13
85,1190264.8,2021-01-14
86,1183741.9,2021-01-15
87,1190780.8,2021-01-19
88,1196809.8,2021-01-20
89,1190974.8,2021-01-21
90,1181886.5,2021-01-22
91,1185038.9,2021-01-25
92,1183964.6,2021-01-26
93,1147756.9,2021-01-27
94,1168445.6,2021-01-28
95,1144450.5,2021-01-29
96,1161421.8,2021-02-01
97,1180334.4,2021-02-02
98,1170281.8,2021-02-03
99,1187529.6,2021-02-04
100,1191423.5,2021-02-05
101,1203069.0,2021-02-08
102,1199227.2,2021-02-09
103,1202544.8,2021-02-10
104,1214199.6,2021-02-11
105,1220064.4,2021-02-12
106,1217332.9,2021-02-16
107,1214601.8,2021-02-17
108,1213570.0,2021-02-18
109,1209683.8,2021-02-19
110,1199181.9,2021-02-22
111,1198373.1,2021-02-23
112,1207655.5,2021-02-24
113,1175404.0,2021-02-25
114,1174166.1,2021-02-26
115,1196805.1,2021-03-01
116,1185023.0,2021-03-02
117,1169599.6,2021-03-03
118,1151730.4,2021-03-04
119,1174378.4,2021-03-05
120,1170904.9,2021-03-08
121,1194472.9,2021-03-09
122,1196732.2,2021-03-10
123,1211586.0,2021-03-11
124,1212311.8,2021-03-12
125,1230697.4,2021-03-15
126,1229131.9,2021-03-16
127,1238749.0,2021-03-17
128,1215171.0,2021-03-18
129,1220450.1,2021-03-19
130,1228860.1,2021-03-22
131,1213838.2,2021-03-23
132,1208232.5,2021-03-24
133,1213646.5,2021-03-25
134,1244108.6,2021-03-26
135,1239975.4,2021-03-29
136,1236709.5,2021-03-30
137,1241316.8,2021-03-31
138,1258637.8,2021-04-01
139,1275235.4,2021-04-05
140,1271908.9,2021-04-06
141,1269633.1,2021-04-07
142,1275248.8,2021-04-08
143,1281674.4,2021-04-09
144,1278689.9,2021-04-12
145,1277091.0,2021-04-13
146,1275114.0,2021-04-14
147,1286503.9,2021-04-15
148,1291319.1,2021-04-16
149,1281526.6,2021-04-19
150,1268894.5,2021-04-20
151,1283643.6,2021-04-21
152,1278273.6,2021-04-22
153,1283612.4,2021-04-23
154,1284903.2,2021-04-26
155,1284778.1,2021-04-27
156,1282886.0,2021-04-28
157,1281463.9,2021-04-29
158,1269350.1,2021-04-30
159,1276558.6,2021-05-03
160,1269511.9,2021-05-04
161,1270307.9,2021-05-05
162,1273791.9,2021-05-06
163,1286881.6,2021-05-07
164,1276718.8,2021-05-10
165,1265935.5,2021-05-11
166,1237246.8,2021-05-12
167,1247772.0,2021-05-13
168,1267523.8,2021-05-14
169,1258565.1,2021-05-17
170,1248517.2,2021-05-18
171,1250852.8,2021-05-19
172,1269137.8,2021-05-20
173,1267234.0,2021-05-21
174,1275041.6,2021-05-24
175,1274210.9,2021-05-25
176,1277332.0,2021-05-26
177,1273252.9,2021-05-27
178,1276305.5,2021-05-28
179,1272553.2,2021-06-01
180,1271034.6,2021-06-02
181,1266124.8,2021-06-03
182,1279019.9,2021-06-04
183,1273354.1,2021-06-07
184,1273921.0,2021-06-08
185,1272599.5,2021-06-09
186,1281109.6,2021-06-10
187,1286908.4,2021-06-11
188,1287672.1,2021-06-14
189,1281211.1,2021-06-15
190,1272642.1,2021-06-16
191,1271650.0,2021-06-17
192,1254679.6,2021-06-18
193,1269860.8,2021-06-21
194,1271890.1,2021-06-22
195,1267072.8,2021-06-23
196,1276385.5,2021-06-24
197,1288721.0,2021-06-25
198,1290812.5,2021-06-28
199,1293339.8,2021-06-29
200,1295925.5,2021-06-30
201,1298063.6,2021-07-01
202,1303488.8,2021-07-02
203,1295284.6,2021-07-06
204,1297009.0,2021-07-07
205,1285598.4,2021-07-08
206,1302397.8,2021-07-09
207,1307986.5,2021-07-12
208,1307475.4,2021-07-13
209,1307586.9,2021-07-14
