,account_value,date
0,1014811.2,2020-09-14
1,1025463.56,2020-09-15
2,1011325.6,2020-09-16
3,1001793.75,2020-09-17
4,991252.2,2020-09-18
5,992945.7,2020-09-21
6,1006188.7,2020-09-22
7,984402.06,2020-09-23
8,990190.5,2020-09-24
9,1006321.06,2020-09-25
10,1021499.8,2020-09-28
11,1021015.2,2020-09-29
12,1030564.4,2020-09-30
13,1041466.94,2020-10-01
14,1020348.2,2020-10-02
15,1037965.8,2020-10-05
16,1025085.44,2020-10-06
17,1041144.0,2020-10-07
18,1044162.44,2020-10-08
19,1057435.6,2020-10-09
20,1078646.0,2020-10-12
21,1080208.0,2020-10-13
22,1069927.1,2020-10-14
23,1064430.1,2020-10-15
24,1063644.6,2020-10-16
25,1046526.4,2020-10-19
26,1049400.5,2020-10-20
27,1045140.7,2020-10-21
28,1042547.25,2020-10-22
29,1048652.8,2020-10-23
30,1031594.1,2020-10-26
31,1037891.0,2020-10-27
32,1004580.5,2020-10-28
33,1016437.25,2020-10-29
34,999892.6,2020-10-30
35,1005891.06,2020-11-02
36,1023422.0,2020-11-03
37,1059281.1,2020-11-04
38,1078007.4,2020-11-05
39,1082842.0,2020-11-06
40,1068390.1,2020-11-09
41,1051542.6,2020-11-10
42,1072391.6,2020-11-11
43,1064245.4,2020-11-12
44,1071907.2,2020-11-13
45,1073501.1,2020-11-16
46,1069525.4,2020-11-17
47,1059636.9,2020-11-18
48,1068098.5,2020-11-19
49,1059381.0,2020-11-20
50,1056204.2,2020-11-23
51,1059534.9,2020-11-24
52,1062443.2,2020-11-25
53,1072547.6,2020-11-27
54,1074763.4,2020-11-30
55,1085084.1,2020-12-01
56,1079173.5,2020-12-02
57,1082209.6,2020-12-03
58,1089870.2,2020-12-04
59,1091616.0,2020-12-07
60,1092721.9,2020-12-08
61,1078165.8,2020-12-09
62,1079476.5,2020-12-10
63,1078539.4,2020-12-11
64,1082109.0,2020-12-14
65,1089184.6,2020-12-15
66,1095358.6,2020-12-16
67,1107495.0,2020-12-17
68,1109543.1,2020-12-18
69,1104702.6,2020-12-21
70,1106566.8,2020-12-22
71,1099331.5,2020-12-23
72,1103712.9,2020-12-24
73,1108453.4,2020-12-28
74,1107556.0,2020-12-29
75,1108676.9,2020-12-30
76,1113995.0,2020-12-31
77,1103695.2,2021-01-04
78,1106166.9,2021-01-05
79,1091348.0,2021-01-06
80,1107031.8,2021-01-07
81,1117679.2,2021-01-08
82,1109575.1,2021-01-11
83,1104283.2,2021-01-12
84,1104862.1,2021-01-13
85,1097301.4,2021-01-14
86,1094775.5,2021-01-15
87,1105088.6,2021-01-19
88,1122608.0,2021-01-20
89,1125045.2,2021-01-21
90,1120459.5,2021-01-22
91,1121643.8,2021-01-25
92,1119721.4,2021-01-26
93,1088289.9,2021-01-27
94,1101843.6,2021-01-28
95,1084739.8,2021-01-29
96,1104388.2,2021-02-01
97,1120689.2,2021-02-02
98,1111589.4,2021-02-03
99,1126546.5,2021-02-04
100,1128217.9,2021-02-05
101,1135902.4,2021-02-08
102,1136257.4,2021-02-09
103,1140473.0,2021-02-10
104,1149743.0,2021-02-11
105,1152130.6,2021-02-12
106,1153517.0,2021-02-16
107,1151566.9,2021-02-17
108,1149954.0,2021-02-18
109,1141448.0,2021-02-19
110,1119790.9,2021-02-22
111,1114753.5,2021-02-23
112,1129020.0,2021-02-24
113,1095028.0,2021-02-25
114,1096361.1,2021-02-26
115,1115228.6,2021-03-01
116,1103283.2,2021-03-02
117,1076397.6,2021-03-03
118,1056965.2,2021-03-04
119,1073673.5,2021-03-05
120,1053656.2,2021-03-08
121,1079863.0,2021-03-09
122,1082147.8,2021-03-10
123,1098856.8,2021-03-11
124,1091926.4,2021-03-12
125,1102987.6,2021-03-15
126,1106739.5,2021-03-16
127,1107574.5,2021-03-17
128,1085572.1,2021-03-18
129,1091661.0,2021-03-19
130,1107706.4,2021-03-22
131,1108768.2,2021-03-23
132,1100909.4,2021-03-24
133,1100771.8,2021-03-25
134,1127379.8,2021-03-26
135,1129096.2,2021-03-29
136,1121176.4,2021-03-30
137,1133942.5,2021-03-31
138,1148418.8,2021-04-01
139,1165319.9,2021-04-05
140,1163910.5,2021-04-06
141,1164155.5,2021-04-07
142,1172954.4,2021-04-08
143,1180281.5,2021-04-09
144,1181809.5,2021-04-12
145,1188912.4,2021-04-13
146,1181292.1,2021-04-14
147,1200107.8,2021-04-15
148,1203252.1,2021-04-16
149,1190228.4,2021-04-19
