,account_value,date
0,1014469.8,2020-09-14
1,1006713.9,2020-09-15
2,1022631.75,2020-09-16
3,1022158.25,2020-09-17
4,1011943.2,2020-09-18
5,956584.1,2020-09-21
6,957424.6,2020-09-22
7,930663.9,2020-09-23
8,926815.56,2020-09-24
9,936573.5,2020-09-25
10,951306.9,2020-09-28
11,931768.25,2020-09-29
12,928503.44,2020-09-30
13,933039.25,2020-10-01
14,940451.9,2020-10-02
15,959927.9,2020-10-05
16,966776.4,2020-10-06
17,988248.44,2020-10-07
18,1032307.4,2020-10-08
19,1036325.5,2020-10-09
20,1033287.7,2020-10-12
21,996842.75,2020-10-13
22,999336.0,2020-10-14
23,1016454.2,2020-10-15
24,1021602.8,2020-10-16
25,1019530.75,2020-10-19
26,1032141.7,2020-10-20
27,1028523.44,2020-10-21
28,1054909.9,2020-10-22
29,1061322.4,2020-10-23
30,1025583.94,2020-10-26
31,996881.8,2020-10-27
32,952929.75,2020-10-28
33,964676.7,2020-10-29
34,960991.44,2020-10-30
35,985366.06,2020-11-02
36,1010669.8,2020-11-03
37,999818.75,2020-11-04
38,1025512.0,2020-11-05
39,1020527.6,2020-11-06
40,1117698.6,2020-11-09
41,1134762.1,2020-11-10
42,1121639.4,2020-11-11
43,1088269.9,2020-11-12
44,1127845.2,2020-11-13
45,1171279.2,2020-11-16
46,1176617.1,2020-11-17
47,1164537.8,2020-11-18
48,1169357.2,2020-11-19
49,1159143.6,2020-11-20
50,1194559.5,2020-11-23
51,1250859.9,2020-11-24
52,1243659.6,2020-11-25
53,1246747.1,2020-11-27
54,1204655.5,2020-11-30
55,1223089.6,2020-12-01
56,1215592.0,2020-12-02
57,1243086.2,2020-12-03
58,1276811.9,2020-12-04
59,1270093.0,2020-12-07
60,1271909.2,2020-12-08
61,1261491.2,2020-12-09
62,1269332.0,2020-12-10
63,1242054.6,2020-12-11
64,1246337.4,2020-12-14
65,1277652.1,2020-12-15
66,1264390.0,2020-12-16
67,1279225.6,2020-12-17
68,1271490.0,2020-12-18
69,1250166.4,2020-12-21
70,1254498.8,2020-12-22
71,1284596.8,2020-12-23
72,1284581.1,2020-12-24
73,1293591.1,2020-12-28
74,1272036.9,2020-12-29
75,1285359.1,2020-12-30
76,1285669.1,2020-12-31
77,1248206.5,2021-01-04
78,1273583.0,2021-01-05
79,1318378.1,2021-01-06
80,1330685.2,2021-01-07
81,1320636.0,2021-01-08
82,1312788.9,2021-01-11
83,1354419.5,2021-01-12
84,1372396.1,2021-01-13
85,1430071.2,2021-01-14
86,1395584.6,2021-01-15
87,1402897.0,2021-01-19
88,1399345.2,2021-01-20
89,1388128.8,2021-01-21
90,1409470.8,2021-01-22
91,1402011.5,2021-01-25
92,1443453.1,2021-01-26
93,1469473.5,2021-01-27
94,1466372.2,2021-01-28
95,1449668.5,2021-01-29
96,1461575.5,2021-02-01
97,1462504.5,2021-02-02
98,1481594.1,2021-02-03
99,1482780.2,2021-02-04
100,1506060.9,2021-02-05
101,1528566.0,2021-02-08
102,1524077.2,2021-02-09
103,1533565.5,2021-02-10
104,1525311.9,2021-02-11
105,1532855.2,2021-02-12
106,1579387.6,2021-02-16
107,1578368.9,2021-02-17
108,1542515.2,2021-02-18
109,1592542.9,2021-02-19
110,1631578.4,2021-02-22
111,1634254.4,2021-02-23
112,1729933.2,2021-02-24
113,1685916.1,2021-02-25
114,1667965.4,2021-02-26
115,1702042.6,2021-03-01
116,1692599.8,2021-03-02
117,1705406.9,2021-03-03
118,1675546.2,2021-03-04
119,1688313.4,2021-03-05
120,1721186.8,2021-03-08
121,1740713.4,2021-03-09
122,1780656.0,2021-03-10
123,1805507.4,2021-03-11
124,1832854.0,2021-03-12
125,1841028.1,2021-03-15
126,1810286.5,2021-03-16
127,1830848.8,2021-03-17
128,1784020.8,2021-03-18
129,1795568.5,2021-03-19
130,1760548.2,2021-03-22
131,1699809.2,2021-03-23
132,1660133.9,2021-03-24
133,1710418.1,2021-03-25
134,1728931.4,2021-03-26
135,1702689.4,2021-03-29
136,1746197.6,2021-03-30
137,1746939.0,2021-03-31
138,1768749.2,2021-04-01
139,1785645.2,2021-04-05
140,1789968.1,2021-04-06
141,1779207.2,2021-04-07
142,1783308.9,2021-04-08
143,1774460.4,2021-04-09
144,1751409.6,2021-04-12
145,1732674.1,2021-04-13
146,1761132.8,2021-04-14
147,1754497.0,2021-04-15
148,1761127.5,2021-04-16
149,1749967.5,2021-04-19
150,1697001.2,2021-04-20
151,1722722.6,2021-04-21
152,1712677.6,2021-04-22
153,1733952.0,2021-04-23
154,1762595.4,2021-04-26
155,1771727.4,2021-04-27
156,1790268.6,2021-04-28
157,1778346.6,2021-04-29
158,1758067.6,2021-04-30
159,1770460.2,2021-05-03
160,1759968.9,2021-05-04
161,1757629.0,2021-05-05
162,1770363.1,2021-05-06
163,1814296.5,2021-05-07
164,1795392.5,2021-05-10
165,1775894.2,2021-05-11
166,1729499.4,2021-05-12
167,1762660.8,2021-05-13
168,1812708.5,2021-05-14
169,1833332.4,2021-05-17
170,1827856.0,2021-05-18
171,1801370.1,2021-05-19
172,1802926.5,2021-05-20
173,1807672.6,2021-05-21
174,1822067.6,2021-05-24
175,1819270.2,2021-05-25
176,1848903.9,2021-05-26
177,1891575.1,2021-05-27
178,1882245.4,2021-05-28
179,1911027.8,2021-06-01
180,1931325.1,2021-06-02
181,1911426.4,2021-06-03
182,1907097.0,2021-06-04
183,1938543.5,2021-06-07
184,1951452.6,2021-06-08
185,1933314.2,2021-06-09
186,1926079.4,2021-06-10
187,1938728.2,2021-06-11
188,1916915.1,2021-06-14
189,1914001.2,2021-06-15
190,1904894.9,2021-06-16
191,1875317.9,2021-06-17
192,1836097.8,2021-06-18
193,1858801.8,2021-06-21
194,1860560.0,2021-06-22
195,1861388.4,2021-06-23
196,1880711.5,2021-06-24
197,1874558.2,2021-06-25
198,1843306.9,2021-06-28
199,1840217.9,2021-06-29
200,1852124.9,2021-06-30
201,1875081.8,2021-07-01
202,1873642.9,2021-07-02
203,1833703.8,2021-07-06
204,1804107.1,2021-07-07
205,1779246.5,2021-07-08
206,1820985.9,2021-07-09
207,1832744.4,2021-07-12
208,1793474.9,2021-07-13
209,1771808.5,2021-07-14
210,1749575.1,2021-07-15
211,1713734.4,2021-07-16
212,1662418.9,2021-07-19
213,1719887.2,2021-07-20
214,1765163.1,2021-07-21
215,1730914.0,2021-07-22
216,1736467.0,2021-07-23
217,1767297.9,2021-07-26
218,1762497.4,2021-07-27
219,1778103.1,2021-07-28
220,1786190.0,2021-07-29
221,1758995.0,2021-07-30
222,1755890.5,2021-08-02
223,1764391.0,2021-08-03
224,1719252.5,2021-08-04
225,1762261.9,2021-08-05
226,1778505.2,2021-08-06
227,1764137.1,2021-08-09
228,1787425.4,2021-08-10
229,1810700.2,2021-08-11
230,1789331.5,2021-08-12
231,1772230.4,2021-08-13
232,1748628.4,2021-08-16
233,1719992.4,2021-08-17
234,1712724.8,2021-08-18
235,1690363.4,2021-08-19
236,1719330.2,2021-08-20
237,1766737.8,2021-08-23
238,1829867.6,2021-08-24
239,1844098.6,2021-08-25
240,1839836.6,2021-08-26
241,1890973.6,2021-08-27
242,1874450.0,2021-08-30
243,1885267.5,2021-08-31
244,1878677.1,2021-09-01
245,1887311.0,2021-09-02
246,1865265.4,2021-09-03
247,1876751.1,2021-09-07
248,1860486.9,2021-09-08
249,1868612.5,2021-09-09
250,1840508.1,2021-09-10
251,1888689.1,2021-09-13
252,1841966.0,2021-09-14
253,1857228.4,2021-09-15
254,1854708.8,2021-09-16
255,1853391.0,2021-09-17
256,1805159.9,2021-09-20
257,1792056.9,2021-09-21
258,1840886.0,2021-09-22
259,1894412.0,2021-09-23
260,1894138.4,2021-09-24
261,1943536.1,2021-09-27
262,1908946.1,2021-09-28
263,1913423.8,2021-09-29
264,1890317.5,2021-09-30
265,1890317.5,2021-09-30
