,account_value,date
0,1014469.8,2020-09-14
1,1006713.9,2020-09-15
2,1022631.7,2020-09-16
3,1022158.1,2020-09-17
4,1011943.2,2020-09-18
5,956584.1,2020-09-21
6,957424.6,2020-09-22
7,930663.9,2020-09-23
8,926815.56,2020-09-24
9,936573.44,2020-09-25
10,951306.8,2020-09-28
11,931768.2,2020-09-29
12,928503.4,2020-09-30
13,933039.1,2020-10-01
14,940451.75,2020-10-02
15,959927.6,2020-10-05
16,966776.1,2020-10-06
17,988248.06,2020-10-07
18,1032306.94,2020-10-08
19,1036325.1,2020-10-09
20,1033287.3,2020-10-12
21,996842.25,2020-10-13
22,999335.5,2020-10-14
23,1016453.75,2020-10-15
24,1021602.44,2020-10-16
25,1019530.44,2020-10-19
26,1032141.4,2020-10-20
27,1028523.1,2020-10-21
28,1054909.6,2020-10-22
29,1061322.1,2020-10-23
30,1025583.6,2020-10-26
31,996881.5,2020-10-27
32,952929.4,2020-10-28
33,964676.4,2020-10-29
34,960991.0,2020-10-30
35,985365.6,2020-11-02
36,1010669.3,2020-11-03
37,999818.25,2020-11-04
38,1025511.5,2020-11-05
39,1020527.06,2020-11-06
40,1117698.1,2020-11-09
41,1134761.6,2020-11-10
42,1121638.9,2020-11-11
43,1088269.4,2020-11-12
44,1127844.6,2020-11-13
45,1171278.5,2020-11-16
46,1176616.4,2020-11-17
47,1164537.0,2020-11-18
48,1169356.4,2020-11-19
49,1159142.6,2020-11-20
50,1194558.4,2020-11-23
51,1250858.6,2020-11-24
52,1243658.5,2020-11-25
53,1246745.9,2020-11-27
54,1204654.5,2020-11-30
55,1223088.6,2020-12-01
56,1215591.1,2020-12-02
57,1243085.4,2020-12-03
58,1276811.1,2020-12-04
59,1270092.2,2020-12-07
60,1271908.5,2020-12-08
61,1261490.6,2020-12-09
62,1269331.2,2020-12-10
63,1242054.0,2020-12-11
64,1246336.8,2020-12-14
65,1277651.5,2020-12-15
66,1264389.2,2020-12-16
67,1279224.9,2020-12-17
68,1271489.1,2020-12-18
69,1250165.5,2020-12-21
70,1254497.8,2020-12-22
71,1284595.9,2020-12-23
72,1284580.2,2020-12-24
73,1293590.0,2020-12-28
74,1272035.9,2020-12-29
75,1285358.1,2020-12-30
76,1285668.0,2020-12-31
77,1248205.4,2021-01-04
78,1273581.8,2021-01-05
79,1318376.9,2021-01-06
80,1330683.9,2021-01-07
81,1320634.5,2021-01-08
82,1312787.2,2021-01-11
83,1354417.8,2021-01-12
84,1372394.2,2021-01-13
85,1430069.4,2021-01-14
86,1395582.8,2021-01-15
87,1402895.0,2021-01-19
88,1399343.4,2021-01-20
89,1388127.1,2021-01-21
90,1409469.0,2021-01-22
91,1402009.8,2021-01-25
92,1443451.2,2021-01-26
93,1469471.5,2021-01-27
94,1466370.1,2021-01-28
95,1449666.4,2021-01-29
96,1461573.2,2021-02-01
97,1462502.2,2021-02-02
98,1481591.8,2021-02-03
99,1482777.8,2021-02-04
100,1506058.4,2021-02-05
101,1528563.5,2021-02-08
102,1524074.8,2021-02-09
103,1533563.0,2021-02-10
104,1525309.5,2021-02-11
105,1532852.9,2021-02-12
106,1579385.1,2021-02-16
107,1578366.5,2021-02-17
108,1542513.0,2021-02-18
109,1592540.5,2021-02-19
110,1631575.9,2021-02-22
111,1634251.9,2021-02-23
112,1729930.6,2021-02-24
113,1685913.5,2021-02-25
114,1667962.8,2021-02-26
115,1702040.0,2021-03-01
116,1692597.0,2021-03-02
117,1705404.1,2021-03-03
118,1675543.6,2021-03-04
119,1688310.8,2021-03-05
120,1721183.9,2021-03-08
121,1740710.4,2021-03-09
122,1780652.9,2021-03-10
123,1805504.2,2021-03-11
124,1832850.6,2021-03-12
125,1841024.8,2021-03-15
126,1810283.0,2021-03-16
127,1830845.1,2021-03-17
128,1784017.2,2021-03-18
129,1795564.9,2021-03-19
130,1760544.8,2021-03-22
131,1699805.9,2021-03-23
132,1660130.5,2021-03-24
133,1710414.9,2021-03-25
134,1728927.9,2021-03-26
135,1702685.8,2021-03-29
136,1746193.8,2021-03-30
137,1746935.0,2021-03-31
138,1768745.1,2021-04-01
139,1785641.0,2021-04-05
140,1789963.9,2021-04-06
141,1779203.1,2021-04-07
142,1783305.0,2021-04-08
143,1774456.5,2021-04-09
144,1751405.8,2021-04-12
145,1732670.4,2021-04-13
146,1761128.9,2021-04-14
147,1754493.1,2021-04-15
148,1761123.6,2021-04-16
149,1749963.5,2021-04-19
150,1696997.5,2021-04-20
151,1722718.6,2021-04-21
152,1712673.5,2021-04-22
153,1733947.9,2021-04-23
154,1762591.2,2021-04-26
155,1771723.1,2021-04-27
156,1790264.1,2021-04-28
157,1778342.1,2021-04-29
158,1758063.0,2021-04-30
159,1770455.4,2021-05-03
160,1759964.0,2021-05-04
161,1757624.1,2021-05-05
162,1770358.2,2021-05-06
163,1814291.5,2021-05-07
164,1795387.5,2021-05-10
165,1775889.2,2021-05-11
166,1729494.5,2021-05-12
167,1762655.6,2021-05-13
168,1812703.5,2021-05-14
169,1833327.4,2021-05-17
170,1827851.1,2021-05-18
171,1801365.2,2021-05-19
172,1802921.6,2021-05-20
173,1807667.6,2021-05-21
174,1822062.6,2021-05-24
175,1819265.1,2021-05-25
176,1848898.6,2021-05-26
177,1891569.8,2021-05-27
178,1882239.9,2021-05-28
179,1911022.2,2021-06-01
180,1931319.5,2021-06-02
181,1911421.1,2021-06-03
182,1907091.9,2021-06-04
183,1938538.2,2021-06-07
184,1951447.2,2021-06-08
185,1933309.1,2021-06-09
186,1926074.4,2021-06-10
187,1938723.1,2021-06-11
188,1916910.0,2021-06-14
189,1913996.0,2021-06-15
190,1904889.6,2021-06-16
191,1875312.8,2021-06-17
192,1836092.8,2021-06-18
193,1858796.8,2021-06-21
194,1860554.9,2021-06-22
195,1861383.1,2021-06-23
196,1880706.1,2021-06-24
197,1874552.9,2021-06-25
198,1843301.5,2021-06-28
199,1840212.2,2021-06-29
200,1852119.2,2021-06-30
201,1875076.0,2021-07-01
202,1873637.1,2021-07-02
203,1833698.1,2021-07-06
204,1804101.6,2021-07-07
205,1779241.1,2021-07-08
206,1820980.4,2021-07-09
207,1832738.8,2021-07-12
208,1793469.4,2021-07-13
209,1771803.1,2021-07-14
210,1749569.9,2021-07-15
211,1713729.1,2021-07-16
212,1662413.9,2021-07-19
213,1719882.2,2021-07-20
214,1765158.0,2021-07-21
215,1730909.0,2021-07-22
216,1736461.9,2021-07-23
217,1767292.5,2021-07-26
218,1762492.0,2021-07-27
219,1778097.6,2021-07-28
220,1786184.5,2021-07-29
221,1758989.6,2021-07-30
222,1755885.1,2021-08-02
223,1764385.5,2021-08-03
224,1719247.0,2021-08-04
225,1762256.2,2021-08-05
226,1778499.6,2021-08-06
227,1764131.5,2021-08-09
228,1787419.6,2021-08-10
229,1810694.5,2021-08-11
230,1789325.8,2021-08-12
231,1772224.8,2021-08-13
232,1748622.8,2021-08-16
233,1719986.8,2021-08-17
234,1712719.0,2021-08-18
235,1690357.6,2021-08-19
236,1719324.5,2021-08-20
237,1766731.8,2021-08-23
238,1829861.4,2021-08-24
239,1844092.4,2021-08-25
240,1839830.5,2021-08-26
241,1890967.2,2021-08-27
242,1874443.8,2021-08-30
243,1885261.2,2021-08-31
244,1878671.0,2021-09-01
245,1887304.8,2021-09-02
246,1865259.1,2021-09-03
247,1876744.9,2021-09-07
248,1860480.5,2021-09-08
249,1868606.0,2021-09-09
250,1840501.5,2021-09-10
251,1888682.1,2021-09-13
252,1841959.2,2021-09-14
253,1857221.6,2021-09-15
254,1854702.1,2021-09-16
255,1853384.1,2021-09-17
256,1805153.0,2021-09-20
257,1792050.0,2021-09-21
258,1840879.0,2021-09-22
259,1894404.8,2021-09-23
260,1894131.2,2021-09-24
261,1943528.9,2021-09-27
262,1908939.1,2021-09-28
263,1913416.8,2021-09-29
264,1890310.8,2021-09-30
265,1890310.8,2021-09-30
