,account_value,date
0,993242.8,2020-09-14
1,998129.75,2020-09-15
2,995515.4,2020-09-16
3,1018040.5,2020-09-17
4,978736.5,2020-09-18
5,974738.0,2020-09-21
6,989257.6,2020-09-22
7,976360.8,2020-09-23
8,974896.8,2020-09-24
9,985672.6,2020-09-25
10,999060.4,2020-09-28
11,955891.75,2020-09-29
12,1042271.1,2020-09-30
13,1040100.2,2020-10-01
14,999774.7,2020-10-02
15,1015625.4,2020-10-05
16,1016455.25,2020-10-06
17,1038069.3,2020-10-07
18,1037378.06,2020-10-08
19,1048823.5,2020-10-09
20,1059296.9,2020-10-12
21,1057662.0,2020-10-13
22,1044616.0,2020-10-14
23,1042021.1,2020-10-15
24,1040741.25,2020-10-16
25,1036261.9,2020-10-19
26,1038158.9,2020-10-20
27,1013734.8,2020-10-21
28,1021939.7,2020-10-22
29,1048365.1,2020-10-23
30,1029152.94,2020-10-26
31,993322.9,2020-10-27
32,1036644.4,2020-10-28
33,1011331.6,2020-10-29
34,1014617.25,2020-10-30
35,1022459.25,2020-11-02
36,1040940.8,2020-11-03
37,1074401.1,2020-11-04
38,1094120.4,2020-11-05
39,1066023.0,2020-11-06
40,1104650.9,2020-11-09
41,1076293.9,2020-11-10
42,1102385.8,2020-11-11
43,1067283.4,2020-11-12
44,1092756.2,2020-11-13
45,1118930.1,2020-11-16
46,1118738.4,2020-11-17
47,1074609.4,2020-11-18
48,1121420.0,2020-11-19
49,1105822.9,2020-11-20
50,1118555.9,2020-11-23
51,1126452.1,2020-11-24
52,1113796.1,2020-11-25
53,1124210.5,2020-11-27
54,1113832.9,2020-11-30
55,1150780.9,2020-12-01
56,1156644.2,2020-12-02
57,1175290.8,2020-12-03
58,1165415.9,2020-12-04
59,1175139.5,2020-12-07
60,1157851.8,2020-12-08
61,1170657.5,2020-12-09
62,1166331.8,2020-12-10
63,1172377.5,2020-12-11
64,1166552.8,2020-12-14
65,1186485.0,2020-12-15
66,1213703.8,2020-12-16
67,1191024.4,2020-12-17
68,1191647.8,2020-12-18
69,1205745.0,2020-12-21
70,1201991.4,2020-12-22
71,1206704.1,2020-12-23
72,1221675.0,2020-12-24
73,1183454.5,2020-12-28
74,1217244.1,2020-12-29
75,1233361.4,2020-12-30
76,1185569.2,2020-12-31
77,1236706.8,2021-01-04
78,1211695.9,2021-01-05
79,1222518.5,2021-01-06
80,1287050.5,2021-01-07
81,1232567.1,2021-01-08
82,1255199.1,2021-01-11
83,1251530.2,2021-01-12
84,1295102.0,2021-01-13
85,1266649.6,2021-01-14
86,1280289.2,2021-01-15
87,1263443.0,2021-01-19
88,1377871.1,2021-01-20
