,dates,weights
121,2021-03-09,"[0.10695714 0.12306675 0.14879014 0.15405773 0.11021695 0.10663982
 0.25027147]"
122,2021-03-10,"[0.10843039 0.12573406 0.14845827 0.15131694 0.11211108 0.10606779
 0.24788152]"
123,2021-03-11,"[0.10759566 0.12320299 0.14962906 0.15289508 0.11060939 0.10644984
 0.24961793]"
124,2021-03-12,"[0.10869801 0.12530309 0.14829163 0.15246098 0.11202117 0.10654415
 0.24668096]"
125,2021-03-15,"[0.10812152 0.12212608 0.14913687 0.15262955 0.11157247 0.1068387
 0.24957481]"
126,2021-03-16,"[0.10948374 0.12186087 0.14858642 0.15119678 0.11074398 0.10691867
 0.25120953]"
127,2021-03-17,"[0.1082153  0.12397518 0.14843178 0.15432665 0.11158149 0.10626203
 0.2472076 ]"
128,2021-03-18,"[0.11093536 0.12269521 0.14894353 0.15174711 0.11047902 0.10665078
 0.24854892]"
129,2021-03-19,"[0.10840075 0.12350626 0.14889157 0.1533728  0.11051417 0.10637186
 0.24894266]"
130,2021-03-22,"[0.10873813 0.12112799 0.14966859 0.15063873 0.11038525 0.10730575
 0.25213557]"
131,2021-03-23,"[0.11065846 0.12061655 0.14872797 0.15039535 0.1095476  0.1071478
 0.25290632]"
132,2021-03-24,"[0.11024036 0.12118816 0.14939915 0.15032266 0.11104114 0.10750172
 0.25030681]"
133,2021-03-25,"[0.10796493 0.12767486 0.1489495  0.15146343 0.11127444 0.10605998
 0.24661288]"
134,2021-03-26,"[0.10739186 0.12285016 0.14994174 0.15036382 0.11066993 0.10770733
 0.25107515]"
135,2021-03-29,"[0.10915382 0.12186279 0.1482547  0.15370855 0.11075072 0.10659175
 0.2496776 ]"
136,2021-03-30,"[0.10908458 0.12683147 0.14889114 0.15002503 0.11173064 0.10620806
 0.24722905]"
137,2021-03-31,"[0.10803305 0.1222299  0.14870232 0.15500654 0.11044519 0.1060466
 0.2495364 ]"
138,2021-04-01,"[0.10754007 0.12314435 0.14863473 0.15439121 0.11070031 0.1065184
 0.24907094]"
139,2021-04-05,"[0.10772384 0.12306845 0.14868999 0.15304178 0.11078447 0.10691028
 0.24978122]"
140,2021-04-06,"[0.10892238 0.12337315 0.14850083 0.1540419  0.11078601 0.10609715
 0.24827853]"
141,2021-04-07,"[0.10937084 0.1232622  0.14881991 0.15138687 0.1104046  0.10676998
 0.24998556]"
142,2021-04-08,"[0.10815664 0.12212381 0.14860007 0.15562038 0.11055242 0.10613584
 0.24881083]"
143,2021-04-09,"[0.10895494 0.12273992 0.14940225 0.15082924 0.11049409 0.10708371
 0.25049588]"
144,2021-04-12,"[0.10941896 0.12213405 0.14920673 0.15103295 0.11117397 0.1067124
 0.250321  ]"
145,2021-04-13,"[0.10886253 0.12204921 0.14873366 0.15274145 0.1109965  0.10640914
 0.25020748]"
146,2021-04-14,"[0.109088   0.12603779 0.14928973 0.15061101 0.11105712 0.10625982
 0.2476565 ]"
147,2021-04-15,"[0.10802604 0.1217428  0.14878167 0.15351735 0.11028238 0.10672998
 0.25091973]"
148,2021-04-16,"[0.10864751 0.1234837  0.14905135 0.1524419  0.11087815 0.10659695
 0.24890046]"
149,2021-04-19,"[0.10939158 0.12332513 0.14829828 0.1546626  0.11074705 0.1060573
 0.24751809]"
150,2021-04-20,"[0.10998711 0.12065542 0.1494425  0.15226515 0.10980773 0.10701796
 0.25082418]"
151,2021-04-21,"[0.10789723 0.12391485 0.14888762 0.1518515  0.11193709 0.10697423
 0.24853751]"
152,2021-04-22,"[0.1098355  0.12352106 0.1491408  0.15146087 0.11029767 0.10676478
 0.24897929]"
153,2021-04-23,"[0.1081257  0.12421967 0.1491735  0.15136088 0.11116059 0.10620634
 0.2497534 ]"
154,2021-04-26,"[0.10833544 0.12538932 0.14886475 0.15293771 0.11103185 0.10569382
 0.24774714]"
155,2021-04-27,"[0.10934947 0.12466383 0.14856398 0.15018943 0.11144917 0.10688327
 0.2489009 ]"
156,2021-04-28,"[0.10907336 0.12491924 0.14814422 0.15289678 0.11093836 0.10639517
 0.24763282]"
157,2021-04-29,"[0.10895704 0.1227585  0.14952765 0.15005042 0.11126895 0.10699845
 0.250439  ]"
158,2021-04-30,"[0.10993254 0.12281991 0.14856136 0.15212625 0.11072437 0.10657474
 0.24926083]"
159,2021-05-03,"[0.1082975  0.12355649 0.14861442 0.15474293 0.11060026 0.10661795
 0.24757048]"
160,2021-05-04,"[0.1103679  0.12414231 0.14926198 0.14872739 0.11150458 0.10739571
 0.2486001 ]"
161,2021-05-05,"[0.10914649 0.12360899 0.14923726 0.15177153 0.11071177 0.10659216
 0.24893178]"
162,2021-05-06,"[0.10809728 0.12348545 0.14816828 0.15400144 0.11118249 0.10622264
 0.24884242]"
163,2021-05-07,"[0.10775822 0.12523566 0.14850107 0.15337582 0.11093935 0.10628588
 0.24790408]"
164,2021-05-10,"[0.11045273 0.12333231 0.14870854 0.15050033 0.1113135  0.10709806
 0.24859461]"
165,2021-05-11,"[0.10940479 0.12272178 0.14905426 0.1527357  0.11073702 0.10610041
 0.24924614]"
166,2021-05-12,"[0.11107109 0.1228282  0.14859611 0.15279217 0.11063015 0.10616989
 0.24791238]"
167,2021-05-13,"[0.1079687  0.12470184 0.14997362 0.1502484  0.11111918 0.10678148
 0.2492067 ]"
168,2021-05-14,"[0.10701953 0.12449205 0.14811394 0.15458354 0.11125261 0.10612015
 0.2484182 ]"
169,2021-05-17,"[0.10864662 0.12528703 0.14809717 0.155285   0.11071011 0.10541701
 0.24655701]"
170,2021-05-18,"[0.10963089 0.12375468 0.14866567 0.15207428 0.1104501  0.10648733
 0.24893706]"
171,2021-05-19,"[0.10944428 0.12186161 0.1497761  0.1507595  0.11080684 0.10713466
 0.25021696]"
172,2021-05-20,"[0.10789436 0.122189   0.14960858 0.15204965 0.11084945 0.10696151
 0.2504474 ]"
173,2021-05-21,"[0.10905606 0.12403298 0.14850381 0.152691   0.11102936 0.10645683
 0.24822998]"
174,2021-05-24,"[0.10837162 0.12355687 0.14894065 0.15050367 0.11137837 0.10658004
 0.25066888]"
175,2021-05-25,"[0.10925642 0.123895   0.1483419  0.15066324 0.11071561 0.10679875
 0.25032908]"
176,2021-05-26,"[0.10850509 0.12529296 0.14886422 0.15202573 0.11137216 0.10633112
 0.24760877]"
177,2021-05-27,"[0.10862774 0.12589288 0.14920846 0.15247633 0.11153883 0.1057977
 0.24645805]"
178,2021-05-28,"[0.10887885 0.12227347 0.14902885 0.1517383  0.11082932 0.10657983
 0.2506714 ]"
179,2021-06-01,"[0.10863998 0.1255877  0.14846212 0.15338798 0.11146414 0.10593283
 0.24652521]"
180,2021-06-02,"[0.10849406 0.1245843  0.14812696 0.15357895 0.11094321 0.1059199
 0.24835266]"
181,2021-06-03,"[0.10975344 0.12306672 0.1497789  0.14932087 0.11151413 0.10698282
 0.24958311]"
182,2021-06-04,"[0.10827152 0.12190777 0.14939083 0.15220049 0.11081807 0.10676252
 0.25064877]"
183,2021-06-07,"[0.10859913 0.12523286 0.14983726 0.15248299 0.1104404  0.10561624
 0.24779111]"
184,2021-06-08,"[0.10897967 0.12459222 0.14946973 0.15028575 0.11157478 0.1064833
 0.2486145 ]"
185,2021-06-09,"[0.10887432 0.12203212 0.14866912 0.15251252 0.11249959 0.10634453
 0.24906781]"
186,2021-06-10,"[0.10831335 0.12131259 0.149339   0.15432961 0.1095138  0.10673172
 0.25045994]"
187,2021-06-11,"[0.10893712 0.12482495 0.14852679 0.15013024 0.11106843 0.10687818
 0.2496343 ]"
188,2021-06-14,"[0.10897719 0.12186851 0.14892724 0.15262567 0.11027252 0.10675643
 0.25057247]"
189,2021-06-15,"[0.10955817 0.12396359 0.14911366 0.15052603 0.1112581  0.10678416
 0.24879633]"
190,2021-06-16,"[0.10947196 0.12328056 0.1487055  0.15248959 0.11113663 0.10623241
 0.24868341]"
191,2021-06-17,"[0.1094919  0.12197424 0.1491403  0.14886135 0.11035772 0.10720775
 0.25296673]"
192,2021-06-18,"[0.11036205 0.12214052 0.14879468 0.15146711 0.11076543 0.10631796
 0.2501522 ]"
