,dates,weights
28,2020-10-22,"[0.02308251 0.05860963 0.05353292 0.0239487  0.03866187 0.02732067
 0.06147398 0.03140622 0.03606741 0.02249217 0.04717693 0.0224142
 0.05731219 0.02537453 0.05467038 0.04906474 0.0247385  0.05372408
 0.03359644 0.04946238 0.02223774 0.0249198  0.02526785 0.05940368
 0.05087224 0.02316827]"
29,2020-10-23,"[0.0236148  0.05570567 0.05340871 0.02336917 0.04085941 0.0282342
 0.05833733 0.03083534 0.03752058 0.02187649 0.04924659 0.02104669
 0.0557832  0.02584997 0.0539372  0.04973023 0.0248727  0.05492639
 0.03347305 0.05244277 0.02281879 0.02556998 0.02559307 0.05586809
 0.05244883 0.02263073]"
30,2020-10-26,"[0.02457067 0.05664985 0.05552145 0.02324116 0.03948774 0.02716498
 0.05852234 0.03067091 0.03779443 0.02300352 0.04830531 0.02317194
 0.05173131 0.02644824 0.053665   0.05016761 0.02562384 0.05571193
 0.03093635 0.04778015 0.02289657 0.02641529 0.02580079 0.05882625
 0.05331893 0.0225734 ]"
31,2020-10-27,"[0.02446723 0.05732616 0.05313284 0.02239046 0.03819858 0.02953854
 0.05917208 0.03062751 0.03691203 0.02297273 0.04602103 0.02315597
 0.05420379 0.02603565 0.05525379 0.05027352 0.02537539 0.0533839
 0.03358006 0.05046196 0.0217928  0.02475679 0.0251592  0.05943546
 0.05350278 0.02286975]"
32,2020-10-28,"[0.0247475  0.05940679 0.05293763 0.02284577 0.03921825 0.02652599
 0.06043503 0.02913415 0.03850535 0.02292923 0.04628365 0.0218713
 0.05412436 0.02607329 0.05229719 0.05103048 0.02482922 0.05409575
 0.03192534 0.05474496 0.02236748 0.02381721 0.02532449 0.05938875
 0.05239445 0.02274646]"
33,2020-10-29,"[0.02344528 0.05882689 0.0542945  0.02374308 0.03905971 0.02812267
 0.05964203 0.03218435 0.03643975 0.02373461 0.0476508  0.02513041
 0.05463129 0.02559297 0.05361503 0.04950448 0.02484115 0.05478205
 0.03310765 0.04381176 0.02229304 0.02472548 0.02578639 0.06032262
 0.05124822 0.02346372]"
34,2020-10-30,"[0.0238854  0.05943576 0.05359087 0.02347872 0.03963334 0.0270326
 0.05930224 0.03095551 0.03720421 0.02228809 0.04750644 0.02051856
 0.05005953 0.02529164 0.05285585 0.05037429 0.02466244 0.05683042
 0.03488573 0.04912884 0.02304521 0.02713696 0.02723984 0.05634839
 0.05438198 0.02292716]"
35,2020-11-02,"[0.02320397 0.05667006 0.0531969  0.02532081 0.03773903 0.0277049
 0.0585897  0.03067916 0.03762595 0.02255145 0.04682133 0.02273542
 0.05594092 0.02564917 0.05438102 0.05070563 0.02486912 0.05013909
 0.03267858 0.05216748 0.02261933 0.02609996 0.02475366 0.05949704
 0.05441289 0.02324748]"
36,2020-11-03,"[0.02304883 0.05704817 0.05438985 0.02280036 0.04014917 0.02884905
 0.05678304 0.0300833  0.0370528  0.0229684  0.04775579 0.02245595
 0.05824778 0.02679444 0.05409875 0.05015826 0.02514943 0.05707483
 0.03242833 0.05127036 0.0233729  0.0236353  0.02415274 0.05660957
 0.05194384 0.02167873]"
37,2020-11-04,"[0.02408126 0.05802088 0.05706871 0.02237064 0.03763675 0.02800822
 0.05883597 0.03011388 0.03731825 0.02316015 0.05021385 0.0226949
 0.05331827 0.02588725 0.05505123 0.04934369 0.02442261 0.05295759
 0.0332133  0.05000495 0.02236301 0.02417731 0.02519917 0.05755705
 0.05346366 0.02351745]"
38,2020-11-05,"[0.0232397  0.06027977 0.05121671 0.02446503 0.03887764 0.02862237
 0.05257918 0.03135877 0.03663319 0.02164652 0.05079844 0.02335344
 0.05726863 0.02618556 0.05208524 0.05198571 0.02514664 0.053185
 0.03419753 0.04877381 0.02334585 0.02544032 0.0265875  0.05810399
 0.05121868 0.02340471]"
39,2020-11-06,"[0.02380704 0.05790318 0.05863027 0.02329081 0.03899511 0.02848687
 0.05844225 0.03032117 0.03741065 0.02266515 0.0489765  0.02189139
 0.05790155 0.02441162 0.05267353 0.04946632 0.02480253 0.05364829
 0.03229292 0.04904681 0.02241075 0.02530078 0.02624186 0.05652039
 0.05170309 0.02275917]"
40,2020-11-09,"[0.0219649  0.06228577 0.05167754 0.02306616 0.04260308 0.02826946
 0.05450797 0.03242344 0.03575834 0.02307243 0.05122833 0.02419403
 0.04996547 0.02613668 0.04726239 0.04741275 0.02459549 0.05643377
 0.03941892 0.0537105  0.02451938 0.02423035 0.02642653 0.05431211
 0.04769193 0.02683221]"
41,2020-11-10,"[0.02327991 0.05375247 0.05540599 0.02469119 0.03893892 0.02619675
 0.06282957 0.03107622 0.03656297 0.02144901 0.0467464  0.0221763
 0.05280681 0.02632969 0.05507945 0.05226495 0.0247913  0.05350635
 0.03170941 0.05159483 0.02276939 0.02796374 0.02483467 0.05856544
 0.05362192 0.02105638]"
42,2020-11-11,"[0.02386812 0.05714712 0.05477947 0.02236296 0.0389601  0.0284599
 0.06182517 0.03022128 0.03630566 0.02178414 0.04686386 0.02316535
 0.0593251  0.02568023 0.05463713 0.05000921 0.02466428 0.05528595
 0.03197454 0.04921496 0.0214867  0.02601706 0.0248234  0.05611257
 0.05336054 0.02166529]"
43,2020-11-12,"[0.02440331 0.05858153 0.05556763 0.02178932 0.03847766 0.02833458
 0.05885538 0.02968737 0.03771621 0.02318825 0.04768476 0.02121481
 0.05427647 0.02596568 0.05531727 0.05149742 0.02523339 0.05416447
 0.03267223 0.04963551 0.02279993 0.02474602 0.02476262 0.05872568
 0.05263887 0.02206364]"
44,2020-11-13,"[0.02291281 0.05881147 0.05385006 0.02400881 0.03882868 0.02857595
 0.06098413 0.03173502 0.0367466  0.02245032 0.04942399 0.02279073
 0.05322015 0.02554877 0.05381353 0.04976543 0.0246809  0.05391336
 0.0331058  0.04986679 0.02243393 0.02497509 0.02542351 0.0575872
 0.0512301  0.02331685]"
45,2020-11-16,"[0.02289728 0.0589038  0.05280373 0.02281665 0.03816836 0.02733003
 0.05537403 0.0319859  0.03582576 0.02350048 0.05013204 0.02284114
 0.05889106 0.02607003 0.05374311 0.04965526 0.02481259 0.05407528
 0.03411704 0.0502545  0.02245376 0.02548338 0.02622287 0.0572243
 0.05190583 0.02251177]"
46,2020-11-17,"[0.02358903 0.05766517 0.05360854 0.02313894 0.03893119 0.02787967
 0.06109479 0.03003128 0.0368049  0.0226441  0.04876366 0.02271934
 0.05341312 0.02613382 0.05376033 0.05038563 0.02450957 0.05468657
 0.03280162 0.04925514 0.02281373 0.02520016 0.02531159 0.05934038
 0.05307167 0.02244616]"
47,2020-11-18,"[0.02396869 0.05919437 0.05421981 0.02185683 0.03939225 0.02816969
 0.05868405 0.0315513  0.03694892 0.02232865 0.04832153 0.02233173
 0.05598911 0.02601241 0.05324157 0.04984033 0.02504912 0.05421446
 0.03286393 0.05066961 0.02235819 0.02562106 0.02423151 0.05684157
 0.05282533 0.02327401]"
48,2020-11-19,"[0.02360194 0.05833366 0.05357421 0.02331189 0.03852563 0.02789493
 0.05861942 0.02919834 0.03682572 0.02229851 0.04829535 0.02458306
 0.05968126 0.02527788 0.05426631 0.04946079 0.02462371 0.0540388
 0.03302683 0.04942944 0.02247534 0.02542238 0.02517821 0.0577866
 0.05095546 0.02331426]"
49,2020-11-20,"[0.02388084 0.05759708 0.05435965 0.02335661 0.03871569 0.02850283
 0.05878893 0.03118374 0.0369495  0.02237563 0.04616279 0.02230709
 0.05719823 0.02594078 0.05282572 0.05179167 0.02512601 0.05388556
 0.03244642 0.05048388 0.02250648 0.02534683 0.02549806 0.05772646
 0.0529972  0.02204632]"
50,2020-11-23,"[0.02294045 0.06111965 0.05330756 0.02221951 0.03842048 0.02820974
 0.05896692 0.0306     0.03686235 0.02229347 0.04815624 0.02305753
 0.05890831 0.02573456 0.05384093 0.05074615 0.02464478 0.05315458
 0.03337691 0.05016817 0.02224055 0.02593477 0.02571544 0.05613356
 0.0512565  0.02199091]"
51,2020-11-24,"[0.02265847 0.06096623 0.0531147  0.02360036 0.03960272 0.02871834
 0.06235639 0.0297267  0.03659618 0.02281578 0.04750121 0.02169934
 0.05232265 0.02669389 0.05329539 0.05003782 0.02450544 0.05467892
 0.03401202 0.05094796 0.02244604 0.02556929 0.02584359 0.05702266
 0.04993768 0.02333021]"
52,2020-11-25,"[0.02382076 0.05911917 0.05485086 0.02343486 0.03704047 0.02787202
 0.05968732 0.02908487 0.03677234 0.02274547 0.04787496 0.02344982
 0.06035102 0.02523441 0.05408016 0.04992673 0.02423871 0.05280327
 0.03256391 0.04963954 0.02284035 0.02462181 0.02547106 0.05663954
 0.0535707  0.02226597]"
