,account_value,date
0,1014828.75,2020-09-14
1,1017579.9,2020-09-15
2,1018423.75,2020-09-16
3,1012512.5,2020-09-17
4,1003405.6,2020-09-18
5,986252.94,2020-09-21
6,993282.5,2020-09-22
7,973745.3,2020-09-23
8,977007.7,2020-09-24
9,987458.3,2020-09-25
10,1001143.06,2020-09-28
11,995898.0,2020-09-29
12,997777.0,2020-09-30
13,1004197.2,2020-10-01
14,996032.9,2020-10-02
15,1011085.1,2020-10-05
16,1002928.0,2020-10-06
17,1017323.7,2020-10-07
18,1032349.3,2020-10-08
19,1040153.56,2020-10-09
20,1048390.0,2020-10-12
21,1042777.0,2020-10-13
22,1038955.44,2020-10-14
23,1037257.94,2020-10-15
24,1036924.4,2020-10-16
25,1028292.4,2020-10-19
26,1030979.1,2020-10-20
27,1027714.5,2020-10-21
28,1036176.25,2020-10-22
29,1037573.06,2020-10-23
30,1017606.94,2020-10-26
31,1014876.4,2020-10-27
32,986966.3,2020-10-28
33,995082.5,2020-10-29
34,986683.3,2020-10-30
35,997784.25,2020-11-02
36,1016331.9,2020-11-03
37,1027407.9,2020-11-04
38,1046038.5,2020-11-05
39,1046900.9,2020-11-06
40,1066982.6,2020-11-09
41,1066752.8,2020-11-10
42,1070690.1,2020-11-11
43,1060533.8,2020-11-12
44,1077937.2,2020-11-13
45,1090900.1,2020-11-16
46,1088159.4,2020-11-17
47,1078768.6,2020-11-18
48,1085665.2,2020-11-19
49,1084400.0,2020-11-20
50,1092566.2,2020-11-23
51,1106802.8,2020-11-24
52,1106401.9,2020-11-25
53,1111573.2,2020-11-27
54,1106108.2,2020-11-30
55,1117570.8,2020-12-01
56,1117327.5,2020-12-02
57,1121215.8,2020-12-03
58,1134047.2,2020-12-04
59,1133401.8,2020-12-07
60,1135617.5,2020-12-08
61,1126238.2,2020-12-09
62,1127781.8,2020-12-10
63,1123408.5,2020-12-11
64,1124580.4,2020-12-14
65,1136413.2,2020-12-15
66,1136004.6,2020-12-16
67,1145267.4,2020-12-17
68,1144490.8,2020-12-18
69,1137720.1,2020-12-21
70,1135593.2,2020-12-22
71,1141228.8,2020-12-23
72,1142493.9,2020-12-24
73,1145166.0,2020-12-28
74,1145250.6,2020-12-29
75,1149623.5,2020-12-30
76,1151424.5,2020-12-31
77,1142831.0,2021-01-04
78,1151296.2,2021-01-05
79,1164349.1,2021-01-06
80,1170650.6,2021-01-07
81,1170748.0,2021-01-08
82,1165661.5,2021-01-11
83,1177592.6,2021-01-12
84,1176470.2,2021-01-13
