,account_value,date
0,1055987.8,2009-03-17
1,1084510.6,2009-03-18
2,1079419.4,2009-03-19
3,1035034.9,2009-03-20
4,1140338.0,2009-03-23
5,1107009.5,2009-03-24
6,1122324.4,2009-03-25
7,1177742.8,2009-03-26
8,1158214.1,2009-03-27
9,1096044.9,2009-03-30
10,1125409.9,2009-03-31
11,1158915.8,2009-04-01
12,1237661.1,2009-04-02
13,1278278.4,2009-04-03
14,1269305.6,2009-04-06
15,1227045.2,2009-04-07
16,1243027.1,2009-04-08
17,1334198.6,2009-04-09
18,1352029.4,2009-04-13
19,1308574.6,2009-04-14
20,1333287.5,2009-04-15
21,1365424.9,2009-04-16
22,1389122.6,2009-04-17
23,1295657.2,2009-04-20
24,1352076.5,2009-04-21
25,1366178.6,2009-04-22
26,1405503.8,2009-04-23
27,1458569.1,2009-04-24
28,1402157.9,2009-04-27
29,1403729.2,2009-04-28
30,1462491.6,2009-04-29
31,1475617.5,2009-04-30
32,1498341.5,2009-05-01
33,1574765.5,2009-05-04
34,1600744.9,2009-05-05
35,1607950.0,2009-05-06
36,1541975.6,2009-05-07
37,1594801.2,2009-05-08
38,1572764.1,2009-05-11
39,1548109.2,2009-05-12
40,1442831.1,2009-05-13
41,1498736.1,2009-05-14
42,1473483.9,2009-05-15
43,1550195.4,2009-05-18
44,1573495.1,2009-05-19
45,1565036.1,2009-05-20
46,1519631.4,2009-05-21
47,1530417.9,2009-05-22
48,1576558.0,2009-05-26
49,1530833.8,2009-05-27
50,1550674.1,2009-05-28
51,1579701.9,2009-05-29
52,1659043.8,2009-06-01
53,1649585.9,2009-06-02
54,1590221.6,2009-06-03
55,1610855.0,2009-06-04
56,1613711.1,2009-06-05
57,1597103.9,2009-06-08
58,1613011.2,2009-06-09
59,1605040.1,2009-06-10
60,1620834.1,2009-06-11
61,1622887.2,2009-06-12
62,1564233.5,2009-06-15
63,1555802.0,2009-06-16
64,1545300.9,2009-06-17
65,1547804.6,2009-06-18
66,1544084.1,2009-06-19
67,1479372.9,2009-06-22
68,1469081.9,2009-06-23
69,1486429.2,2009-06-24
70,1543186.6,2009-06-25
71,1543216.6,2009-06-26
72,1551657.4,2009-06-29
73,1564647.5,2009-06-30
74,1567092.0,2009-07-01
75,1509803.6,2009-07-02
76,1493780.2,2009-07-06
77,1452839.6,2009-07-07
78,1423948.9,2009-07-08
79,1435127.9,2009-07-09
80,1420164.1,2009-07-10
81,1447111.9,2009-07-13
82,1465760.1,2009-07-14
83,1532252.8,2009-07-15
84,1560979.9,2009-07-16
85,1553241.9,2009-07-17
86,1595384.8,2009-07-20
87,1590204.9,2009-07-21
88,1602712.8,2009-07-22
89,1651522.0,2009-07-23
90,1678103.2,2009-07-24
91,1676431.0,2009-07-27
92,1663914.9,2009-07-28
93,1647029.5,2009-07-29
94,1684674.4,2009-07-30
95,1708668.0,2009-07-31
96,1736297.8,2009-08-03
97,1761258.1,2009-08-04
98,1788743.5,2009-08-05
99,1773157.5,2009-08-06
100,1785751.0,2009-08-07
101,1768390.0,2009-08-10
102,1732741.6,2009-08-11
103,1758533.4,2009-08-12
104,1782623.2,2009-08-13
105,1755850.5,2009-08-14
106,1693249.8,2009-08-17
107,1735222.8,2009-08-18
108,1746683.4,2009-08-19
109,1769019.9,2009-08-20
110,1814042.5,2009-08-21
111,1817177.2,2009-08-24
112,1833983.4,2009-08-25
113,1853988.2,2009-08-26
114,1862266.1,2009-08-27
115,1863588.1,2009-08-28
116,1825620.2,2009-08-31
117,1779856.5,2009-09-01
118,1773252.8,2009-09-02
119,1811244.9,2009-09-03
120,1842708.6,2009-09-04
121,1881691.9,2009-09-08
122,1913937.6,2009-09-09
123,1943747.6,2009-09-10
124,1943834.5,2009-09-11
125,1971746.8,2009-09-14
126,2001045.4,2009-09-15
127,2036695.9,2009-09-16
128,2048266.6,2009-09-17
129,2057530.8,2009-09-18
130,2048118.9,2009-09-21
131,2075581.2,2009-09-22
132,2048311.1,2009-09-23
133,2025975.0,2009-09-24
134,2003876.5,2009-09-25
135,2044139.5,2009-09-28
136,2053473.0,2009-09-29
137,2049534.5,2009-09-30
138,1984619.0,2009-10-01
139,1961361.1,2009-10-02
140,2020035.5,2009-10-05
141,2066259.0,2009-10-06
142,2067257.1,2009-10-07
143,2098772.5,2009-10-08
144,2113347.8,2009-10-09
145,2118175.2,2009-10-12
146,2107632.0,2009-10-13
147,2156859.8,2009-10-14
148,2157853.5,2009-10-15
149,2120414.8,2009-10-16
150,2144690.5,2009-10-19
151,2108359.5,2009-10-20
152,2070993.4,2009-10-21
153,2089944.2,2009-10-22
154,2040675.2,2009-10-23
155,1991796.1,2009-10-26
156,1955124.4,2009-10-27
157,1873960.5,2009-10-28
158,1974845.5,2009-10-29
159,1903153.2,2009-10-30
160,1905356.9,2009-11-02
161,1902818.2,2009-11-03
162,1898474.8,2009-11-04
163,1945195.2,2009-11-05
164,1958690.8,2009-11-06
165,2005946.8,2009-11-09
166,1986289.4,2009-11-10
167,1982615.1,2009-11-11
168,1944481.4,2009-11-12
169,1962752.4,2009-11-13
170,2026973.5,2009-11-16
171,2009179.6,2009-11-17
172,1998512.2,2009-11-18
173,1959935.6,2009-11-19
174,1960563.0,2009-11-20
175,1992448.5,2009-11-23
176,1992245.2,2009-11-24
177,2022306.6,2009-11-25
178,1970786.5,2009-11-27
179,1969406.9,2009-11-30
180,1998064.6,2009-12-01
181,2000944.2,2009-12-02
182,1983753.8,2009-12-03
183,2017358.2,2009-12-04
184,2017505.9,2009-12-07
185,1973707.9,2009-12-08
186,1968695.5,2009-12-09
187,1984205.5,2009-12-10
188,2010018.2,2009-12-11
189,2049948.6,2009-12-14
190,2029024.6,2009-12-15
191,2055148.9,2009-12-16
192,2012461.9,2009-12-17
193,2015575.4,2009-12-18
194,2027899.4,2009-12-21
195,2041499.8,2009-12-22
196,2055134.1,2009-12-23
197,2074366.8,2009-12-24
198,2064687.1,2009-12-28
199,2055589.4,2009-12-29
200,2046203.4,2009-12-30
201,2037376.1,2009-12-31
202,2102293.8,2010-01-04
203,2141459.0,2010-01-05
204,2146714.8,2010-01-06
205,2140973.2,2010-01-07
206,2137445.2,2010-01-08
207,2139839.5,2010-01-11
208,2124706.5,2010-01-12
209,2150544.5,2010-01-13
210,2157288.2,2010-01-14
211,2128158.8,2010-01-15
212,2168105.8,2010-01-19
213,2140584.8,2010-01-20
214,2081816.8,2010-01-21
215,2036050.6,2010-01-22
216,2056146.1,2010-01-25
217,2031198.5,2010-01-26
218,2045929.9,2010-01-27
219,2032739.6,2010-01-28
220,2009892.4,2010-01-29
221,2058913.0,2010-02-01
222,2098813.2,2010-02-02
223,2089279.6,2010-02-03
224,2004061.1,2010-02-04
225,2007492.6,2010-02-05
226,1977665.5,2010-02-08
227,2022062.4,2010-02-09
228,2026448.1,2010-02-10
229,2065359.4,2010-02-11
230,2063186.6,2010-02-12
231,2120073.8,2010-02-16
232,2122803.2,2010-02-17
233,2129387.0,2010-02-18
234,2132993.5,2010-02-19
235,2144575.8,2010-02-22
236,2112532.2,2010-02-23
237,2137131.0,2010-02-24
238,2126237.2,2010-02-25
239,2130975.2,2010-02-26
240,2156255.2,2010-03-01
241,2169826.5,2010-03-02
242,2175167.0,2010-03-03
243,2178643.0,2010-03-04
244,2219530.5,2010-03-05
245,2218271.0,2010-03-08
246,2233769.8,2010-03-09
247,2256441.5,2010-03-10
248,2260061.0,2010-03-11
249,2277614.5,2010-03-12
250,2253855.0,2010-03-15
251,2272810.8,2010-03-16
252,2288778.8,2010-03-17
253,2274470.2,2010-03-18
254,2268458.2,2010-03-19
255,2288671.5,2010-03-22
256,2323652.5,2010-03-23
257,2299357.5,2010-03-24
258,2282671.5,2010-03-25
259,2298272.5,2010-03-26
260,2317778.8,2010-03-29
261,2313975.5,2010-03-30
262,2300302.2,2010-03-31
263,2339351.0,2010-04-01
264,2370572.2,2010-04-05
265,2369924.5,2010-04-06
266,2347141.0,2010-04-07
267,2360665.0,2010-04-08
268,2373369.2,2010-04-09
269,2381350.8,2010-04-12
270,2386088.5,2010-04-13
271,2416041.2,2010-04-14
272,2429295.2,2010-04-15
273,2393218.0,2010-04-16
274,2385074.2,2010-04-19
275,2423843.8,2010-04-20
276,2410240.5,2010-04-21
277,2428244.0,2010-04-22
278,2439564.0,2010-04-23
279,2431590.8,2010-04-26
280,2360211.2,2010-04-27
281,2376945.5,2010-04-28
282,2417830.8,2010-04-29
283,2349631.5,2010-04-30
284,2394847.8,2010-05-03
285,2304887.5,2010-05-04
286,2275480.2,2010-05-05
287,2155690.0,2010-05-06
288,2119380.8,2010-05-07
289,2264573.0,2010-05-10
290,2243756.0,2010-05-11
291,2299230.5,2010-05-12
292,2269518.8,2010-05-13
293,2211587.5,2010-05-14
294,2208571.2,2010-05-17
295,2173005.8,2010-05-18
296,2159936.8,2010-05-19
297,2066043.6,2010-05-20
