,dates,weights
59,2009-06-10,"[0.02182309 0.05064444 0.04750359 0.04118055 0.04417638 0.05261769
 0.03283873 0.06197314 0.04973202 0.05091109 0.02299602 0.02010805
 0.04146696 0.02813089 0.02334896 0.03312685 0.05251169 0.02056093
 0.04454953 0.0415199  0.05112249 0.02025009 0.02156918 0.04789412
 0.03552173 0.04192188]"
60,2009-06-11,"[0.02154322 0.04292015 0.04758757 0.04520344 0.03475834 0.0548071
 0.02848787 0.04909892 0.04649721 0.05706546 0.02314458 0.02058203
 0.04648916 0.0259806  0.02570934 0.03890966 0.05234261 0.02125956
 0.05203699 0.04608476 0.05057347 0.02168951 0.02250067 0.03962572
 0.04736144 0.03774057]"
61,2009-06-12,"[0.02418411 0.02649673 0.04669772 0.06139204 0.02412472 0.03162623
 0.02425751 0.03069448 0.03960974 0.06585785 0.02393893 0.02778639
 0.05327436 0.02633075 0.03383947 0.05084369 0.05977663 0.02503115
 0.06268559 0.06459657 0.02566221 0.02523604 0.02614689 0.03158716
 0.06297367 0.02534934]"
62,2009-06-15,"[0.02485634 0.0543801  0.05031674 0.03450479 0.05330219 0.05591933
 0.04666547 0.05409396 0.05537612 0.05187805 0.02199614 0.01955331
 0.04073125 0.02784044 0.02028476 0.02568422 0.05143633 0.02121475
 0.02785517 0.04037534 0.05619941 0.01912441 0.02197334 0.05569239
 0.02065763 0.04808797]"
63,2009-06-16,"[0.02244574 0.02936708 0.04446163 0.05553916 0.02418003 0.0474133
 0.0244169  0.04416811 0.03787151 0.05939343 0.02569174 0.02474987
 0.05021828 0.02721645 0.03385093 0.04701456 0.05761459 0.02254847
 0.05952165 0.05583544 0.03885657 0.02491803 0.02522505 0.02936013
 0.05753109 0.03059033]"
64,2009-06-17,"[0.02280405 0.03137979 0.04624974 0.05486827 0.0276864  0.05177974
 0.02416389 0.0416172  0.03848103 0.06039042 0.02280458 0.02137865
 0.04529419 0.02680491 0.03312257 0.04776562 0.0573863  0.02333798
 0.0587867  0.05211884 0.04689096 0.02447913 0.02525901 0.02497218
 0.05728131 0.03289648]"
65,2009-06-18,"[0.0228721  0.0258981  0.0458438  0.05761993 0.02284039 0.03664096
 0.02217352 0.03958403 0.03787761 0.06137429 0.02450885 0.02529783
 0.05854687 0.02666614 0.03420654 0.04948385 0.05370292 0.02651308
 0.06049193 0.06037836 0.0275066  0.02266438 0.02566347 0.0480285
 0.05794044 0.02567551]"
66,2009-06-19,"[0.02122903 0.05118437 0.04686305 0.03622286 0.04296385 0.05009476
 0.03778488 0.04312085 0.04872568 0.04940837 0.02067764 0.01944322
 0.03881459 0.02817868 0.01947233 0.02775707 0.05016123 0.01943853
 0.03340253 0.03678298 0.05004282 0.01984299 0.0199066  0.12190211
 0.02465442 0.04192451]"
67,2009-06-22,"[0.02229509 0.04581576 0.04585915 0.0405304  0.04156339 0.05406792
 0.03088648 0.04764149 0.04929195 0.05358062 0.02207142 0.01962981
 0.04441296 0.02740226 0.02412517 0.03343089 0.05228845 0.01818383
 0.04660295 0.04131588 0.0523397  0.01956815 0.02231879 0.06412805
 0.03921967 0.0414297 ]"
68,2009-06-23,"[0.02143462 0.04746986 0.04826993 0.04609639 0.03729763 0.05320297
 0.02782581 0.04491733 0.04852261 0.05263119 0.02507816 0.02126853
 0.04685218 0.02623811 0.02503833 0.03722542 0.05557304 0.02297001
 0.05224474 0.04003422 0.04996339 0.0217117  0.02245465 0.04184704
 0.04509616 0.03873598]"
69,2009-06-24,"[0.02192808 0.03619299 0.04541199 0.05261616 0.02856964 0.0534117
 0.02445415 0.04261226 0.04071141 0.05676052 0.0225677  0.02165241
 0.05196645 0.02840801 0.03013871 0.04535417 0.05680068 0.02221978
 0.05882907 0.04983136 0.04760854 0.0236037  0.02379161 0.02384971
 0.05600024 0.03470896]"
