,dates,weights
34,2009-05-05,"[0.05639258 0.03997696 0.04566936 0.04078837 0.02509679 0.03690708
 0.03105697 0.03226716 0.02247068 0.03847028 0.06077364 0.02319701
 0.0297451  0.04470679 0.05570842 0.02429372 0.0249322  0.02373451
 0.06305757 0.05178185 0.0254941  0.02890335 0.03207531 0.02661775
 0.05934279 0.05653956]"
35,2009-05-06,"[0.05735413 0.03799948 0.04632109 0.04008256 0.02587838 0.03718767
 0.03147954 0.03305237 0.02428603 0.03788289 0.06292419 0.02571899
 0.02885503 0.04591466 0.05592249 0.02479083 0.02368279 0.02392387
 0.06470832 0.05093919 0.02584705 0.02979319 0.0331177  0.02760518
 0.05829648 0.04643587]"
36,2009-05-07,"[0.05965904 0.03107024 0.04685813 0.04299463 0.02359926 0.03794428
 0.03118585 0.03296053 0.02344515 0.0384596  0.063236   0.02689698
 0.03104627 0.04591541 0.05892531 0.02637689 0.02344578 0.0217792
 0.06216659 0.0498423  0.02242742 0.03135362 0.03290584 0.02829148
 0.05914447 0.04806967]"
37,2009-05-08,"[0.0557087  0.03396307 0.04433117 0.04273577 0.02739955 0.03698627
 0.03081661 0.03295273 0.02537583 0.03668356 0.0598733  0.02997081
 0.02877786 0.04516985 0.05222896 0.02402586 0.0251347  0.02798748
 0.06183862 0.04989713 0.02481817 0.02938299 0.03348604 0.02646886
 0.06262786 0.05135819]"
38,2009-05-11,"[0.05828368 0.03885079 0.04854859 0.0417821  0.0248051  0.03741411
 0.02891802 0.03212774 0.02336894 0.03859909 0.05807675 0.02313415
 0.03163572 0.04667193 0.06289057 0.02524773 0.02451363 0.02318682
 0.0579678  0.05039547 0.02324959 0.02935673 0.03282439 0.0265371
 0.05997891 0.05163453]"
39,2009-05-12,"[0.05826462 0.03475171 0.0454908  0.04465591 0.02501032 0.03620725
 0.03070322 0.03308005 0.02382662 0.03811633 0.05836582 0.02723493
 0.03051995 0.04678078 0.05544133 0.02464802 0.02483115 0.02359875
 0.05980512 0.05283614 0.02432466 0.02977766 0.03516578 0.02635578
 0.06403412 0.04617316]"
40,2009-05-13,"[0.06173993 0.03538964 0.04833304 0.03961676 0.02485525 0.03908326
 0.03035548 0.03282727 0.02371128 0.03829794 0.06267095 0.02659772
 0.03210727 0.04878766 0.05276687 0.02648511 0.02430114 0.02255756
 0.05884945 0.05263357 0.02462679 0.03031933 0.03238683 0.02772254
 0.05629374 0.0466836 ]"
41,2009-05-14,"[0.05547787 0.03858678 0.04470185 0.0398672  0.02702181 0.03771855
 0.02976215 0.03214912 0.02390668 0.03833524 0.05910412 0.0251354
 0.02987067 0.04642292 0.06094993 0.0236141  0.02421617 0.02516564
 0.06359322 0.0510863  0.02418029 0.02909752 0.03141168 0.02684827
 0.06454067 0.04723583]"
42,2009-05-15,"[0.05843882 0.03687533 0.04539206 0.04142479 0.02607099 0.03876375
 0.02932565 0.03323128 0.02442748 0.03854322 0.06106507 0.0246214
 0.03168789 0.04758839 0.05341885 0.02445308 0.02452734 0.02399554
 0.06197954 0.05117966 0.02477858 0.03023602 0.03519094 0.02751787
 0.05704023 0.04822624]"
43,2009-05-18,"[0.05474094 0.03732277 0.04184026 0.03941532 0.02701452 0.03673006
 0.031254   0.03332074 0.02485066 0.04075077 0.06195842 0.02784245
 0.02891304 0.0448454  0.05408619 0.02396452 0.0262875  0.02522573
 0.06453326 0.05125631 0.02516031 0.02862349 0.03169398 0.02796973
 0.0590481  0.05135149]"
