,dates,weights
27,2009-04-24,"[0.04073808 0.01964842 0.03950945 0.02929772 0.02756652 0.0164996
 0.01615951 0.04344426 0.02099738 0.04211387 0.01669629 0.01711807
 0.01725217 0.01617206 0.03261831 0.04625172 0.0432962  0.04315902
 0.0161575  0.03414363 0.02920604 0.04186356 0.02130802 0.02504812
 0.01623755 0.01612464 0.02057981 0.0423268  0.03544399 0.01602267
 0.01964378 0.01866234 0.01585867 0.0193954  0.04185336 0.04158556]"
28,2009-04-27,"[0.04164827 0.01954419 0.03896476 0.02798446 0.02595041 0.01637069
 0.01559688 0.04264191 0.02025796 0.0439158  0.01659071 0.01631687
 0.01780664 0.01639607 0.0324338  0.041441   0.0421101  0.04422008
 0.01635285 0.03544567 0.03050376 0.04304704 0.02175808 0.02533417
 0.01643501 0.01620054 0.0201723  0.04350478 0.03400197 0.01634166
 0.01865374 0.01944654 0.01618325 0.01957689 0.04287939 0.04397171]"
29,2009-04-28,"[0.04121601 0.01938812 0.03977894 0.02983575 0.02704676 0.01687679
 0.01569187 0.04263418 0.02036555 0.04376351 0.01646761 0.0162756
 0.01560622 0.01637354 0.03231535 0.04081206 0.04332886 0.04387558
 0.01642114 0.03265293 0.03010904 0.04317473 0.02183237 0.02516302
 0.01609425 0.01665727 0.02002112 0.04242638 0.03487319 0.0166621
 0.01947161 0.01941156 0.01679842 0.01950418 0.0441591  0.04291529]"
30,2009-04-29,"[0.0404052  0.01947845 0.03962514 0.02899571 0.02648316 0.01722416
 0.01657452 0.04217451 0.02173676 0.04128077 0.01667863 0.01684256
 0.01727921 0.0173428  0.03280604 0.04386162 0.04371971 0.04358366
 0.0162403  0.03308792 0.02943042 0.04239816 0.02348929 0.02531738
 0.01645881 0.01514366 0.02029695 0.0424361  0.03539288 0.01531277
 0.01798539 0.01867015 0.01652766 0.02024115 0.0416578  0.04382069]"
31,2009-04-30,"[0.04102735 0.02003171 0.03912697 0.02964626 0.02757576 0.01652028
 0.01603234 0.0426581  0.02136599 0.0420593  0.0166588  0.01637574
 0.01658536 0.01694144 0.03357491 0.04156463 0.04400132 0.04463539
 0.01645509 0.03466196 0.02933296 0.0424176  0.02253762 0.02472283
 0.01643299 0.01599177 0.02037714 0.04164088 0.03367234 0.01663283
 0.01897219 0.01913047 0.01672056 0.01949722 0.04171436 0.04270741]"
32,2009-05-01,"[0.0412846  0.01953332 0.03998755 0.02887685 0.02799765 0.01732552
 0.01676102 0.0433622  0.02062518 0.04218644 0.01678514 0.0160696
 0.01638497 0.01708472 0.03293019 0.04230683 0.04241864 0.04281147
 0.01619119 0.03294437 0.02963463 0.04259994 0.02188551 0.02531025
 0.01633094 0.01636899 0.02027462 0.04277337 0.03599052 0.01643479
 0.01897087 0.01943614 0.01666032 0.01915795 0.04159678 0.04270688]"
33,2009-05-04,"[0.04005111 0.01989515 0.03772661 0.02930429 0.02688273 0.01616891
 0.01653033 0.04203795 0.02082095 0.04338578 0.01647568 0.01642594
 0.01688281 0.01630288 0.03359912 0.0430337  0.04430996 0.04495957
 0.01618857 0.03412334 0.02944374 0.04252106 0.02121566 0.02482507
 0.01601572 0.01644764 0.02033637 0.04269576 0.03607929 0.01622455
 0.01942774 0.01906683 0.01601201 0.019529   0.04267158 0.04238258]"
34,2009-05-05,"[0.04112587 0.0195429  0.04039793 0.03081027 0.02731788 0.01592644
 0.01575601 0.04322098 0.02079231 0.04289176 0.01714015 0.0156358
 0.01667594 0.01689075 0.03202608 0.04353305 0.04191912 0.04239314
 0.01634702 0.0318507  0.03024351 0.04395249 0.02207071 0.02489175
 0.01621635 0.01609596 0.02057295 0.04156223 0.03475389 0.01619013
 0.01892126 0.01895375 0.01581175 0.01931631 0.04572538 0.04252737]"
35,2009-05-06,"[0.04090356 0.0200399  0.04051033 0.02834466 0.02602819 0.01598075
 0.01611263 0.04265648 0.02282072 0.04218669 0.01656283 0.01584782
 0.01670006 0.01766456 0.03248193 0.04360696 0.0450821  0.04341627
 0.01619472 0.03354196 0.03015703 0.04168423 0.02244332 0.02365726
 0.01616167 0.01597362 0.02084398 0.04322676 0.03354594 0.01615203
 0.0189593  0.01912293 0.01720213 0.01955741 0.04281541 0.04181385]"
36,2009-05-07,"[0.04176281 0.01896557 0.03961322 0.02882831 0.02737324 0.01624933
 0.0158582  0.04346617 0.02041254 0.04409479 0.01654376 0.01660115
 0.01602792 0.016876   0.03252489 0.04344343 0.04275177 0.04131231
 0.01655675 0.03229648 0.0303163  0.04300243 0.01799182 0.02442764
 0.01688881 0.01596463 0.01997746 0.04364763 0.03545883 0.01603502
 0.01911524 0.01848306 0.01632115 0.01978842 0.0471785  0.04384454]"
37,2009-05-08,"[0.04082806 0.01865123 0.03966825 0.03003921 0.0270575  0.01626227
 0.01644969 0.0433419  0.0204878  0.04157023 0.01720413 0.01649617
 0.01736919 0.01749503 0.03151318 0.04203435 0.04268337 0.04191262
 0.01628549 0.03166382 0.03065834 0.04279465 0.02223885 0.0277727
 0.01586923 0.01646324 0.02020069 0.04244504 0.03564443 0.016139
 0.01994689 0.01880249 0.01698801 0.01943378 0.04283872 0.04275054]"
