,dates,weights
47,2009-05-22,"[0.04403156 0.05914042 0.02575663 0.06265634 0.02519708 0.04172195
 0.02617684 0.02392285 0.02152624 0.05997981 0.03879755 0.02476556
 0.02354267 0.02382805 0.060233   0.02438524 0.06267817 0.06063195
 0.06307903 0.02345955 0.02566723 0.04587289 0.05668737 0.02415721
 0.02577149 0.02633328]"
48,2009-05-26,"[0.04249681 0.06177284 0.02577715 0.06197377 0.02530958 0.04167284
 0.02566006 0.02349542 0.02363842 0.05994034 0.03903613 0.02476463
 0.02420236 0.02329646 0.06217178 0.02432427 0.06278446 0.06117857
 0.06044408 0.02429043 0.02559932 0.0441433  0.05600808 0.02390285
 0.02589194 0.02622405]"
49,2009-05-27,"[0.04425156 0.06129684 0.02489973 0.06248364 0.02501162 0.04137875
 0.02597996 0.02389566 0.0230956  0.06091933 0.03827155 0.0248567
 0.02331115 0.02359081 0.06238497 0.02434003 0.06214901 0.05918072
 0.06172829 0.0241762  0.02545763 0.0447093  0.05669875 0.02445917
 0.02561328 0.02585975]"
50,2009-05-28,"[0.04357867 0.06023566 0.0253641  0.06266381 0.02522206 0.04154087
 0.02651446 0.02326462 0.0241806  0.0605293  0.03741062 0.02461834
 0.0238426  0.02381307 0.05861774 0.02460498 0.06191058 0.06002596
 0.06359226 0.02454116 0.02556133 0.04474929 0.05705414 0.02406644
 0.02610165 0.02639573]"
51,2009-05-29,"[0.04342702 0.05945232 0.02559087 0.06186081 0.02506553 0.04225313
 0.02404869 0.02386986 0.0233972  0.06059932 0.03909153 0.02418016
 0.02425871 0.02386791 0.06302001 0.02465498 0.06040998 0.05979994
 0.0633705  0.02508833 0.02560381 0.04421874 0.05738523 0.02419978
 0.02571766 0.02556792]"
52,2009-06-01,"[0.04245239 0.05930799 0.02547213 0.06083632 0.02597899 0.04254801
 0.02514423 0.02363069 0.0238613  0.05957256 0.0390724  0.02483226
 0.02358508 0.02332501 0.0667726  0.02417002 0.06241693 0.06073496
 0.06198232 0.02422694 0.02539954 0.04506144 0.05424047 0.0239749
 0.02514046 0.0262601 ]"
53,2009-06-02,"[0.04361624 0.05944564 0.02531542 0.06308801 0.02563239 0.04128091
 0.02610113 0.02358289 0.02308196 0.06012527 0.03902359 0.02571515
 0.02394986 0.0238808  0.05858717 0.02424085 0.06063562 0.06231052
 0.06501739 0.02384604 0.02558367 0.0435288  0.05673267 0.02366463
 0.02612124 0.02589216]"
54,2009-06-03,"[0.0440587  0.06061631 0.02491898 0.06441293 0.02554286 0.04035275
 0.02577769 0.02346806 0.02363697 0.06093311 0.03866614 0.02513087
 0.02411427 0.02391721 0.0578476  0.02486436 0.05982348 0.06069826
 0.06227415 0.0250359  0.02517888 0.04447263 0.05839485 0.02354617
 0.02611831 0.02619863]"
55,2009-06-04,"[0.0434885  0.06038413 0.02537258 0.06103324 0.02494492 0.04182329
 0.02654618 0.02334016 0.02331325 0.06088511 0.03868423 0.02355448
 0.02372491 0.02349407 0.06295156 0.02428108 0.06316354 0.05930341
 0.06283482 0.02373324 0.02558761 0.04405043 0.05750661 0.02443817
 0.02574546 0.02581492]"
56,2009-06-05,"[0.0439806  0.06026955 0.02579307 0.06267728 0.02587728 0.04036257
 0.02560641 0.02378527 0.02349899 0.06092108 0.03817178 0.0245652
 0.02429803 0.02393459 0.06011587 0.02479045 0.06130967 0.06037994
 0.06297711 0.02407982 0.02587698 0.04359625 0.05688111 0.02426747
 0.02577242 0.0262112 ]"
57,2009-06-08,"[0.04419763 0.05983647 0.02476577 0.06317223 0.02505102 0.04188266
 0.02525286 0.02396261 0.02344505 0.05990728 0.03962418 0.02444957
 0.02438113 0.02388519 0.06001651 0.02446412 0.06161034 0.06133866
 0.06237783 0.02413348 0.02591106 0.04490627 0.05779037 0.0209364
 0.02620983 0.02649151]"
58,2009-06-09,"[0.04344233 0.05868461 0.0255331  0.06184897 0.0251732  0.04213435
 0.02598774 0.02340893 0.02381797 0.05920025 0.03835223 0.02454776
 0.02418293 0.02363332 0.06293352 0.02417704 0.06423072 0.06021009
 0.06136952 0.02427859 0.02623004 0.04671601 0.05543455 0.0228119
 0.02585858 0.0258018 ]"
59,2009-06-10,"[0.04368693 0.05845282 0.02549741 0.06161854 0.02496435 0.04243309
 0.02569178 0.02346853 0.02365641 0.05954834 0.03860772 0.02437832
 0.02377698 0.02371947 0.06326039 0.02479696 0.0631783  0.05940605
 0.06234802 0.02357125 0.02545831 0.0440592  0.05722575 0.02477828
 0.02597717 0.02643959]"
60,2009-06-11,"[0.04436482 0.06027603 0.02574454 0.06308298 0.0252302  0.0418677
 0.02789123 0.02394331 0.02475922 0.06038778 0.03888571 0.02545917
 0.02427328 0.02427375 0.05356908 0.02496306 0.06139197 0.05952656
 0.06299409 0.02337009 0.02603587 0.04461407 0.05545731 0.02422562
 0.02647782 0.02693477]"
61,2009-06-12,"[0.0437641  0.05831849 0.02499653 0.0631675  0.02467743 0.04167105
 0.02553192 0.0241731  0.02346697 0.05948748 0.038485   0.02502069
 0.02413844 0.02378268 0.06431337 0.02485573 0.06102771 0.05993256
 0.06340219 0.02457819 0.02554086 0.04415718 0.05478816 0.02415843
 0.02607428 0.02649003]"
62,2009-06-15,"[0.0445662  0.06028957 0.02453354 0.06244892 0.02533677 0.04140005
 0.02504511 0.02385788 0.02333985 0.06000897 0.03883171 0.02434689
 0.02368514 0.02364842 0.05967015 0.02486436 0.06143896 0.06094075
 0.06283102 0.02380486 0.02568986 0.04581178 0.05790106 0.02343762
 0.02623365 0.02603693]"
63,2009-06-16,"[0.04437834 0.06053908 0.02498112 0.06566273 0.02518716 0.04189328
 0.02570929 0.02391845 0.02340392 0.06080053 0.03808731 0.02447991
 0.0242106  0.02405493 0.05742384 0.024696   0.06050326 0.06086642
 0.06282897 0.02421881 0.02547909 0.04403493 0.05583336 0.02416338
 0.02612199 0.02652334]"
64,2009-06-17,"[0.0433095  0.05863535 0.02539356 0.06379935 0.02504021 0.04104182
 0.02581084 0.02386325 0.02353704 0.05932597 0.03895257 0.02457033
 0.02417454 0.02378132 0.06035367 0.02430645 0.06219744 0.06252345
 0.06269405 0.02434892 0.02576527 0.04524049 0.05520832 0.02430418
 0.0258653  0.02595686]"
65,2009-06-18,"[0.04383152 0.05981117 0.02527783 0.06287286 0.02486871 0.04103169
 0.02577588 0.02364015 0.02330581 0.06000311 0.03818141 0.02469964
 0.02366746 0.02406962 0.06079743 0.02417533 0.060242   0.06108159
 0.0644941  0.02380487 0.02592376 0.04416592 0.05694035 0.02437994
 0.02623636 0.02672147]"
66,2009-06-19,"[0.04364434 0.06099863 0.02566868 0.06153349 0.02549917 0.04217314
 0.02541204 0.02365071 0.02325707 0.06077801 0.03878716 0.02423707
 0.02405878 0.02384088 0.06098947 0.0248448  0.06184176 0.06057391
 0.06176282 0.02424373 0.02534845 0.04482517 0.05660486 0.02418338
 0.02548571 0.0257568 ]"
67,2009-06-22,"[0.04496245 0.06029282 0.02411058 0.06257094 0.02465197 0.04151358
 0.02486003 0.02403094 0.02253284 0.0598432  0.03921437 0.02469131
 0.02385549 0.02416823 0.05848012 0.02416887 0.05947409 0.06203748
 0.06381164 0.0238268  0.02582195 0.04402675 0.05822878 0.02485999
 0.02695934 0.02700541]"
68,2009-06-23,"[0.04408774 0.05855974 0.02576207 0.06316333 0.02486541 0.0417764
 0.02592951 0.02381042 0.02396375 0.06026611 0.03827902 0.02455459
 0.02417447 0.02374709 0.05843582 0.02456607 0.0615066  0.05990316
 0.06249563 0.02506294 0.02605265 0.0438252  0.05855329 0.02423252
 0.02655287 0.02587358]"
69,2009-06-24,"[0.04350755 0.06021491 0.02508318 0.0619913  0.0255143  0.04250437
 0.02599364 0.0236273  0.02421174 0.06024924 0.03805057 0.02464961
 0.02418796 0.02383242 0.0607734  0.02431511 0.0630191  0.05983271
 0.06227861 0.02403166 0.02558687 0.04479387 0.05504071 0.02443133
 0.02601061 0.02626779]"
70,2009-06-25,"[0.04285783 0.05991268 0.02537589 0.06231338 0.02553952 0.04162047
 0.02594664 0.02393117 0.02329727 0.0597574  0.03929675 0.0251239
 0.02393106 0.02362614 0.06090545 0.02414411 0.06323151 0.06094131
 0.06238857 0.02463533 0.02509831 0.04411123 0.05640404 0.02390904
 0.02562832 0.02607272]"
71,2009-06-26,"[0.0434409  0.06023834 0.02456153 0.06310581 0.02547445 0.04185339
 0.0257612  0.02367315 0.02278422 0.06099594 0.03839238 0.02437652
 0.02384342 0.02374127 0.06294362 0.02369686 0.06169261 0.05982723
 0.06295341 0.02341095 0.02535863 0.04414229 0.05807953 0.02408067
 0.02565189 0.02591978]"
72,2009-06-29,"[0.04376581 0.05939302 0.02576289 0.06288527 0.02489609 0.04178866
 0.02603679 0.02367577 0.02346788 0.05990564 0.03903917 0.02454818
 0.02388636 0.02393061 0.05948401 0.02485523 0.06134823 0.06143196
 0.0627613  0.02427162 0.02653227 0.04395556 0.05605182 0.0236166
 0.02623671 0.02647252]"
73,2009-06-30,"[0.04418056 0.06034926 0.02515915 0.06290866 0.02558194 0.04228124
 0.02512903 0.02379052 0.02323974 0.06027702 0.03858803 0.02481304
 0.02411254 0.02393731 0.0599446  0.02446187 0.06043089 0.06084834
 0.06333257 0.02307176 0.02607475 0.04468459 0.05668218 0.02414066
 0.02564705 0.02633268]"
74,2009-07-01,"[0.04367257 0.05962967 0.02547103 0.06217291 0.02447939 0.04267423
 0.0257704  0.02373789 0.02387189 0.05957466 0.03866218 0.02427324
 0.02409796 0.02384151 0.06034957 0.02454786 0.06148866 0.06060761
 0.06424077 0.0242283  0.02582667 0.04479293 0.05534929 0.02409488
 0.02594768 0.02659633]"
75,2009-07-02,"[0.04494497 0.05999123 0.02496267 0.06263282 0.0251069  0.04231147
 0.02571959 0.02381078 0.02363564 0.06014485 0.03814912 0.02465368
 0.02410597 0.02395364 0.05808049 0.02428314 0.06055664 0.06076499
 0.06409434 0.0236604  0.02554453 0.04482637 0.05763899 0.02419371
 0.0260728  0.02616042]"
76,2009-07-06,"[0.04387159 0.05913218 0.02482694 0.06337551 0.02482397 0.04124093
 0.02504388 0.024407   0.02285882 0.06038262 0.03882612 0.02471753
 0.02409808 0.02410936 0.05989677 0.02420541 0.05952184 0.06187632
 0.06362099 0.02416552 0.02538131 0.0445804  0.05749584 0.02486178
 0.02614483 0.02653444]"
77,2009-07-07,"[0.04480097 0.05958641 0.02502197 0.06421821 0.02493159 0.04189556
 0.02508567 0.02372795 0.02304467 0.05954454 0.03869804 0.02561466
 0.02372218 0.02417415 0.06070344 0.02418022 0.06006108 0.06157326
 0.06281422 0.02386772 0.02549341 0.04397814 0.05722282 0.02393002
 0.02591096 0.02619807]"
78,2009-07-08,"[0.04335708 0.05982666 0.02509264 0.07055511 0.02548601 0.04063096
 0.02507489 0.02434418 0.02385658 0.06039054 0.0386974  0.02436665
 0.02374781 0.02391342 0.05833071 0.02412889 0.06089578 0.06294397
 0.06074286 0.02399309 0.02550039 0.04311277 0.05606166 0.0239471
 0.02521849 0.02578427]"
79,2009-07-09,"[0.04368068 0.05910098 0.0260586  0.06095991 0.02534215 0.04239382
 0.02608192 0.02346891 0.02362759 0.06113229 0.03857289 0.02393042
 0.02410174 0.02357095 0.05981509 0.02414753 0.06256129 0.0598206
 0.06228566 0.02514864 0.02602789 0.0442223  0.05759421 0.02439463
 0.0258677  0.02609157]"
