,dates,weights
18,2020-10-08,"[0.11426986 0.1692348  0.1258208  0.0915968  0.2254459  0.14075083
 0.13288103]"
19,2020-10-09,"[0.11441547 0.17122559 0.12520227 0.09125769 0.22237734 0.14119218
 0.1343294 ]"
20,2020-10-12,"[0.11402839 0.17245938 0.12551193 0.08936221 0.22276644 0.14096466
 0.13490696]"
21,2020-10-13,"[0.1156237  0.17158118 0.1253222  0.09002697 0.2215271  0.14144655
 0.13447224]"
22,2020-10-14,"[0.11590855 0.17006762 0.1257894  0.0907516  0.2238597  0.14045747
 0.13316569]"
23,2020-10-15,"[0.11581177 0.17051177 0.12520501 0.08958331 0.22428152 0.14107743
 0.13352923]"
24,2020-10-16,"[0.11539455 0.17059664 0.12647386 0.08983016 0.22366667 0.14019385
 0.13384427]"
25,2020-10-19,"[0.11654557 0.169514   0.12548499 0.09100834 0.22411187 0.14031945
 0.13301575]"
26,2020-10-20,"[0.115087   0.17090796 0.12556419 0.090198   0.22365071 0.14065753
 0.13393462]"
27,2020-10-21,"[0.11582814 0.17079365 0.12589923 0.08951565 0.22270997 0.14122795
 0.1340255 ]"
28,2020-10-22,"[0.11470927 0.16921471 0.12783964 0.08955516 0.22558728 0.14061442
 0.13247953]"
29,2020-10-23,"[0.11502051 0.17149438 0.12543948 0.08959744 0.2238478  0.1404074
 0.13419297]"
30,2020-10-26,"[0.11747365 0.17102152 0.12548818 0.09055946 0.22144261 0.14011396
 0.13390057]"
31,2020-10-27,"[0.11532901 0.17159991 0.12471966 0.09315392 0.2203418  0.14020921
 0.13464649]"
32,2020-10-28,"[0.11868035 0.16989164 0.12632944 0.08868513 0.22227426 0.14104448
 0.13309471]"
33,2020-10-29,"[0.11423645 0.17130661 0.12551755 0.09013198 0.22428466 0.1405129
 0.13400978]"
34,2020-10-30,"[0.11635499 0.16957381 0.12572168 0.09000457 0.2250668  0.14029415
 0.13298409]"
35,2020-11-02,"[0.11418767 0.17014304 0.12529624 0.09131907 0.22469786 0.14099671
 0.13335942]"
36,2020-11-03,"[0.11328135 0.17068833 0.12523645 0.09049284 0.22489181 0.14166352
 0.13374566]"
37,2020-11-04,"[0.11361777 0.17398885 0.12611477 0.08926085 0.21882121 0.14166428
 0.13653228]"
38,2020-11-05,"[0.11319257 0.17043573 0.1255284  0.09215385 0.22468415 0.14035614
 0.13364916]"
39,2020-11-06,"[0.11515477 0.17106733 0.125834   0.08959061 0.22314717 0.14113975
 0.1340664 ]"
40,2020-11-09,"[0.11378729 0.16667199 0.12626824 0.08884118 0.23342392 0.14083724
 0.13017023]"
41,2020-11-10,"[0.11562167 0.1693148  0.12640278 0.08979534 0.22607857 0.14058697
 0.1321999 ]"
42,2020-11-11,"[0.11454051 0.17297606 0.124969   0.08900096 0.22181813 0.14118533
 0.13551001]"
43,2020-11-12,"[0.11629771 0.17071034 0.12533824 0.09149382 0.22188476 0.14051853
 0.13375652]"
44,2020-11-13,"[0.11365767 0.16928796 0.12636344 0.09019508 0.2268235  0.14093056
 0.13274173]"
45,2020-11-16,"[0.11409505 0.16968758 0.1258634  0.08914295 0.22762331 0.14095375
 0.13263394]"
46,2020-11-17,"[0.11568879 0.17031382 0.12544927 0.09037828 0.22435379 0.1402859
 0.13353005]"
47,2020-11-18,"[0.11634364 0.17062475 0.12472644 0.09078664 0.22323315 0.14062698
 0.13365836]"
48,2020-11-19,"[0.11460453 0.17055658 0.12555896 0.09148328 0.22330473 0.1407266
 0.13376532]"
49,2020-11-20,"[0.11557419 0.16976312 0.12608807 0.09165644 0.22315206 0.14073968
 0.1330265 ]"
50,2020-11-23,"[0.11481566 0.16956088 0.12628706 0.08874834 0.22633137 0.14143328
 0.13282345]"
51,2020-11-24,"[0.11420135 0.16974857 0.12611672 0.08873449 0.22690943 0.14139313
 0.13289629]"
52,2020-11-25,"[0.11527328 0.17121372 0.12518902 0.0914735  0.22264445 0.14029421
 0.1339118 ]"
53,2020-11-27,"[0.11463238 0.17128836 0.125499   0.09100257 0.22310595 0.1402385
 0.13423322]"
54,2020-11-30,"[0.11548951 0.17116451 0.12560734 0.09038497 0.22261007 0.140713
 0.13403066]"
55,2020-12-01,"[0.11409806 0.17092785 0.12564269 0.09102689 0.22410186 0.1405947
 0.13360794]"
56,2020-12-02,"[0.11517092 0.16978373 0.12580642 0.08989077 0.22600338 0.14059624
 0.13274857]"
57,2020-12-03,"[0.11504346 0.1704184  0.12541762 0.08945049 0.22525114 0.1408798
 0.13353907]"
58,2020-12-04,"[0.11420134 0.17024407 0.12630022 0.09008002 0.22495992 0.14094673
 0.1332677 ]"
59,2020-12-07,"[0.11532647 0.17073858 0.12536287 0.09152541 0.222575   0.14042804
 0.13404359]"
60,2020-12-08,"[0.11521028 0.17045797 0.12633973 0.08985317 0.22322877 0.14126919
 0.13364096]"
61,2020-12-09,"[0.11627069 0.1699164  0.12574628 0.08991129 0.2243776  0.14069867
 0.13307905]"
62,2020-12-10,"[0.1150853  0.17065242 0.12520069 0.09127331 0.22437601 0.13970488
 0.1337075 ]"
63,2020-12-11,"[0.11564673 0.17046987 0.1252578  0.0902089  0.22251627 0.14182577
 0.13407467]"
64,2020-12-14,"[0.11517106 0.17112218 0.12586507 0.08966743 0.22355771 0.1405312
 0.13408542]"
65,2020-12-15,"[0.11418962 0.17060477 0.12596406 0.08990863 0.22521059 0.14068982
 0.13343246]"
66,2020-12-16,"[0.11518116 0.171211   0.12542039 0.09022208 0.22281127 0.14079867
 0.13435537]"
67,2020-12-17,"[0.11444475 0.17125198 0.1256959  0.09176434 0.2223293  0.14039345
 0.13412033]"
68,2020-12-18,"[0.11538599 0.1705266  0.12567757 0.09037451 0.22307505 0.14105798
 0.13390225]"
69,2020-12-21,"[0.11582126 0.17091429 0.12509242 0.09049585 0.22332147 0.14043464
 0.13392006]"
70,2020-12-22,"[0.11572773 0.17097734 0.1259137  0.0892377  0.22281338 0.1408847
 0.13444547]"
71,2020-12-23,"[0.1150471  0.16952218 0.12603761 0.09093653 0.22569044 0.14011246
 0.1326537 ]"
72,2020-12-24,"[0.11514223 0.17113319 0.1257925  0.08959789 0.22308972 0.14110434
 0.13414024]"
73,2020-12-28,"[0.1149833  0.17134336 0.12507872 0.08944365 0.22399585 0.14116503
 0.13399008]"
74,2020-12-29,"[0.11516227 0.17046052 0.12469293 0.09332386 0.22224165 0.14062531
 0.13349356]"
75,2020-12-30,"[0.1149068  0.17026466 0.12570594 0.08994985 0.2250876  0.1406559
 0.13342918]"
76,2020-12-31,"[0.11502817 0.17082438 0.12626415 0.08853122 0.22425294 0.14109299
 0.13400613]"
77,2021-01-04,"[0.11601793 0.17036511 0.12466793 0.09281132 0.22267088 0.14007153
 0.1333954 ]"
78,2021-01-05,"[0.11450975 0.17028636 0.12606165 0.08915814 0.22596264 0.14088339
 0.13313803]"
79,2021-01-06,"[0.11465119 0.16779634 0.12665726 0.0917969  0.2267853  0.14106913
 0.13124382]"
80,2021-01-07,"[0.11446075 0.17197801 0.12651025 0.08672231 0.22427814 0.14143002
 0.13462053]"
81,2021-01-08,"[0.11504168 0.1719151  0.12551917 0.08765668 0.22341089 0.1416418
 0.13481466]"
82,2021-01-11,"[0.11594743 0.17041393 0.12550469 0.08974555 0.22382993 0.14110018
 0.1334583 ]"
83,2021-01-12,"[0.11460073 0.16897768 0.12561397 0.09383201 0.22454242 0.14006369
 0.13236953]"
84,2021-01-13,"[0.11566149 0.1714187  0.12601921 0.0878316  0.22398637 0.14065883
 0.1344238 ]"
85,2021-01-14,"[0.11493029 0.16886763 0.12624593 0.09089899 0.22646779 0.14023356
 0.13235582]"
86,2021-01-15,"[0.11587316 0.17091513 0.12533504 0.09124846 0.22201744 0.14050993
 0.13410082]"
87,2021-01-19,"[0.11448269 0.17099836 0.12647659 0.08913594 0.22440314 0.14047273
 0.1340305 ]"
88,2021-01-20,"[0.11416327 0.17209065 0.1254615  0.09196802 0.22156009 0.1399852
 0.13477127]"
89,2021-01-21,"[0.11569494 0.17210399 0.12535435 0.08877169 0.22253996 0.14081131
 0.13472372]"
90,2021-01-22,"[0.11527262 0.1700204  0.12585038 0.09307232 0.22307304 0.1393721
 0.1333391 ]"
91,2021-01-25,"[0.11515485 0.1707462  0.1257865  0.09252355 0.22091146 0.14108935
 0.13378811]"
92,2021-01-26,"[0.11534709 0.17037706 0.1252549  0.09171849 0.2232508  0.14044176
 0.13360982]"
93,2021-01-27,"[0.11785779 0.16933826 0.1254568  0.09009384 0.22486588 0.13952588
 0.13286154]"
94,2021-01-28,"[0.11428818 0.1708049  0.12543783 0.08987679 0.22377566 0.14161809
 0.13419856]"
95,2021-01-29,"[0.11681735 0.1700725  0.12611173 0.09050019 0.22331999 0.13973652
 0.13344167]"
96,2021-02-01,"[0.11371444 0.1713678  0.12586038 0.09123975 0.22288662 0.14064363
 0.13428739]"
97,2021-02-02,"[0.11409755 0.17124759 0.12510413 0.08898515 0.22490314 0.1414922
 0.13417026]"
98,2021-02-03,"[0.11562442 0.17028184 0.1249718  0.0910896  0.22474438 0.13982923
 0.13345873]"
99,2021-02-04,"[0.1140351  0.1711902  0.12643538 0.08952608 0.22384067 0.141041
 0.13393155]"
100,2021-02-05,"[0.11479187 0.16999674 0.1258287  0.09248575 0.22317052 0.14034441
 0.13338204]"
101,2021-02-08,"[0.11392874 0.16989598 0.12610868 0.0918302  0.22505195 0.1402679
 0.13291658]"
102,2021-02-09,"[0.11503623 0.17003468 0.12540418 0.0918493  0.22377889 0.14049551
 0.13340117]"
103,2021-02-10,"[0.11516836 0.171025   0.1251579  0.09030309 0.22349113 0.14077413
 0.13408032]"
104,2021-02-11,"[0.11474495 0.17076728 0.12594709 0.08992645 0.22314985 0.14144365
 0.13402073]"
105,2021-02-12,"[0.11509958 0.1704853  0.12599473 0.08982468 0.22387019 0.1409666
 0.13375898]"
106,2021-02-16,"[0.11549688 0.17109014 0.12486766 0.08943166 0.22435597 0.14064316
 0.13411453]"
107,2021-02-17,"[0.11570542 0.17083824 0.12538563 0.08903034 0.22425006 0.14086103
 0.13392934]"
108,2021-02-18,"[0.11601192 0.17163628 0.12521389 0.08895805 0.22217827 0.14141655
 0.13458502]"
109,2021-02-19,"[0.11545762 0.16982146 0.12579808 0.08908401 0.22633019 0.1404785
 0.13303012]"
110,2021-02-22,"[0.11600738 0.16872045 0.1256947  0.09316076 0.22424561 0.14014238
 0.1320287 ]"
111,2021-02-23,"[0.11580431 0.1710441  0.12572685 0.08829638 0.22406805 0.14128844
 0.1337719 ]"
112,2021-02-24,"[0.11390071 0.17013502 0.12523003 0.09105565 0.22615612 0.14004591
 0.1334765 ]"
113,2021-02-25,"[0.11803631 0.1695946  0.12568864 0.08926128 0.22407745 0.14039311
 0.1329485 ]"
114,2021-02-26,"[0.11585113 0.17190501 0.12531804 0.08837375 0.22290555 0.14118122
 0.13446526]"
115,2021-03-01,"[0.11332034 0.17073545 0.12622494 0.08940152 0.22543429 0.14125864
 0.1336249 ]"
116,2021-03-02,"[0.11606903 0.17013527 0.12535627 0.09147982 0.22362828 0.14016822
 0.13316311]"
117,2021-03-03,"[0.11687361 0.1688934  0.12560092 0.08997623 0.22554643 0.14083026
 0.13227914]"
118,2021-03-04,"[0.116997   0.17029677 0.12536998 0.09083455 0.22215196 0.14076895
 0.1335808 ]"
119,2021-03-05,"[0.11333425 0.17094229 0.12618317 0.08989102 0.22424509 0.14161454
 0.13378961]"
120,2021-03-08,"[0.11598847 0.16865236 0.12537615 0.08965296 0.22734472 0.14084518
 0.13214017]"
121,2021-03-09,"[0.11325754 0.17176554 0.12558934 0.09152132 0.22229563 0.14095667
 0.13461393]"
122,2021-03-10,"[0.11479484 0.17049982 0.12528442 0.08987497 0.22607107 0.1401728
 0.13330206]"
123,2021-03-11,"[0.11389736 0.17114678 0.12625721 0.09080228 0.22301604 0.1406607
 0.13421963]"
124,2021-03-12,"[0.11514288 0.1694071  0.12521416 0.09060653 0.22601676 0.14088151
 0.13273105]"
125,2021-03-15,"[0.11415398 0.17091115 0.12551202 0.09040559 0.22436813 0.14080445
 0.13384469]"
126,2021-03-16,"[0.11553018 0.17189994 0.12498168 0.08951081 0.22258255 0.14084585
 0.13464904]"
127,2021-03-17,"[0.11459382 0.16994351 0.12529123 0.09168313 0.22505558 0.14046216
 0.13297062]"
128,2021-03-18,"[0.11731566 0.17027025 0.12555356 0.09003174 0.22253123 0.14078578
 0.13351172]"
129,2021-03-19,"[0.11484075 0.17063208 0.12573472 0.09115925 0.223001   0.14066929
 0.13396288]"
130,2021-03-22,"[0.11466273 0.17241585 0.12580344 0.08911727 0.22170557 0.14124475
 0.13505043]"
131,2021-03-23,"[0.11671815 0.17258728 0.1250454  0.08899631 0.22008061 0.14107367
 0.13549863]"
132,2021-03-24,"[0.11620461 0.17095062 0.12553135 0.08889794 0.22294196 0.14145131
 0.1340222 ]"
133,2021-03-25,"[0.11469778 0.17000617 0.12613414 0.09027441 0.2251608  0.14064772
 0.13307896]"
134,2021-03-26,"[0.11343971 0.1717988  0.1262518  0.08911113 0.2226632  0.14201947
 0.13471591]"
135,2021-03-29,"[0.11533777 0.17117089 0.12487122 0.09112072 0.22289707 0.14059344
 0.13400885]"
136,2021-03-30,"[0.11564649 0.16999926 0.12582278 0.0892314  0.2256143  0.14055151
 0.1331343 ]"
137,2021-03-31,"[0.11441416 0.17072757 0.12553424 0.09210163 0.22278965 0.1401938
 0.13423894]"
138,2021-04-01,"[0.11390523 0.17068797 0.1254917  0.09174725 0.22333013 0.14083377
 0.13400403]"
139,2021-04-05,"[0.11396027 0.17119592 0.12538475 0.09083182 0.22322646 0.14117898
 0.13422176]"
140,2021-04-06,"[0.11533015 0.17063913 0.12533604 0.09150617 0.22342709 0.14022917
 0.13353232]"
141,2021-04-07,"[0.11566149 0.17146057 0.12544969 0.08981892 0.22238195 0.14094354
 0.13428378]"
142,2021-04-08,"[0.11449964 0.1707056  0.12539819 0.09242745 0.22291754 0.1402561
 0.13379551]"
143,2021-04-09,"[0.11510721 0.1716994  0.12581547 0.08939529 0.22234109 0.1412173
 0.13442425]"
144,2021-04-12,"[0.11547394 0.1713499  0.12551658 0.08942515 0.22347023 0.14057727
 0.13418692]"
145,2021-04-13,"[0.11501097 0.17124793 0.12525396 0.09053192 0.22335474 0.14032939
 0.13427109]"
146,2021-04-14,"[0.11567286 0.17020853 0.12618442 0.08959761 0.22429828 0.14064763
 0.13339074]"
147,2021-04-15,"[0.11418523 0.17184305 0.12535806 0.09103727 0.22203058 0.14082405
 0.13472176]"
148,2021-04-16,"[0.11498161 0.17064808 0.12573782 0.09051222 0.2235011  0.14081933
 0.1337999 ]"
149,2021-04-19,"[0.11586962 0.17017579 0.12521118 0.09191225 0.22343075 0.14022811
 0.13317232]"
150,2021-04-20,"[0.11614598 0.17138119 0.1257934  0.09020939 0.22086175 0.14106783
 0.13454054]"
151,2021-04-21,"[0.11405449 0.17046186 0.1254533  0.09005553 0.22537272 0.141153
 0.13344903]"
152,2021-04-22,"[0.11623217 0.17085318 0.12580605 0.08992291 0.22231825 0.14103293
 0.13383456]"
153,2021-04-23,"[0.11441112 0.17136107 0.12582079 0.0898544  0.2240347  0.1402809
 0.13423695]"
154,2021-04-26,"[0.11495291 0.17017028 0.12591068 0.09104288 0.22439964 0.1399935
 0.13353018]"
155,2021-04-27,"[0.11565207 0.17064485 0.12524824 0.08911774 0.22451152 0.14110917
 0.13371637]"
156,2021-04-28,"[0.11565775 0.16990271 0.12521662 0.0909578  0.22405928 0.14082733
 0.13337846]"
157,2021-04-29,"[0.11497486 0.1716034  0.12577388 0.08883283 0.22363858 0.1409399
 0.13423659]"
158,2021-04-30,"[0.11623649 0.17078549 0.12521125 0.09024179 0.22298957 0.14066285
 0.1338726 ]"
159,2021-05-03,"[0.11475734 0.17021306 0.12552911 0.09199385 0.2232253  0.14102669
 0.13325465]"
160,2021-05-04,"[0.11658905 0.17021814 0.12568565 0.08814378 0.2243535  0.1416155
 0.13339442]"
161,2021-05-05,"[0.11548024 0.1709003  0.12586254 0.0900884  0.22310886 0.14077705
 0.13378263]"
162,2021-05-06,"[0.1144315  0.17073488 0.12502268 0.09146253 0.22417769 0.14036435
 0.13380635]"
163,2021-05-07,"[0.11427838 0.17059825 0.12553488 0.09125397 0.22409096 0.14070128
 0.13354227]"
164,2021-05-10,"[0.11671278 0.17008138 0.12525621 0.08922034 0.22403449 0.1412643
 0.1334305 ]"
165,2021-05-11,"[0.11572883 0.1708147  0.12568137 0.09064234 0.2231121  0.14009772
 0.13392295]"
166,2021-05-12,"[0.11754426 0.16987202 0.12535135 0.09071666 0.22299702 0.14025249
 0.1332662 ]"
167,2021-05-13,"[0.11426384 0.17099398 0.12651649 0.08920841 0.22398818 0.14106384
 0.13396521]"
168,2021-05-14,"[0.11344999 0.17062777 0.125158   0.09193724 0.22463466 0.14042622
 0.13376617]"
169,2021-05-17,"[0.11538984 0.16998138 0.12537746 0.0925269  0.22395658 0.13975613
 0.13301177]"
170,2021-05-18,"[0.11608299 0.17070736 0.12547803 0.09033935 0.22275469 0.14074808
 0.13388953]"
171,2021-05-19,"[0.11553396 0.17100699 0.12603185 0.08928674 0.22279646 0.14117421
 0.13416977]"
172,2021-05-20,"[0.11396716 0.17153472 0.12596759 0.09010556 0.22301789 0.14103189
 0.13437515]"
173,2021-05-21,"[0.11547793 0.17031285 0.1253453  0.09070846 0.2239299  0.14071213
 0.1335134 ]"
174,2021-05-24,"[0.11450441 0.17158979 0.1254415  0.08921496 0.22414683 0.14056957
 0.13453287]"
175,2021-05-25,"[0.11555808 0.1714402  0.12506579 0.08940183 0.22304235 0.14100301
 0.13448878]"
176,2021-05-26,"[0.11498651 0.17013207 0.12575014 0.0903856  0.22480117 0.14065853
 0.13328592]"
177,2021-05-27,"[0.11524228 0.16952585 0.12617867 0.09075231 0.22538362 0.14010584
 0.13281144]"
178,2021-05-28,"[0.11503463 0.17139384 0.12550953 0.08994126 0.22303085 0.14056233
 0.13452758]"
179,2021-06-01,"[0.11523069 0.16971266 0.12552075 0.09127694 0.22518472 0.14025487
 0.13281934]"
180,2021-06-02,"[0.11497082 0.17088209 0.125123   0.0913052  0.22392757 0.14010964
 0.13368173]"
181,2021-06-03,"[0.11585557 0.17068227 0.12602909 0.08843085 0.22420941 0.14096837
 0.13382441]"
182,2021-06-04,"[0.11433467 0.17167173 0.12575029 0.09017026 0.2228946  0.14073156
 0.13444689]"
183,2021-06-07,"[0.11525082 0.17048204 0.12675317 0.09078688 0.22323938 0.13991272
 0.13357492]"
184,2021-06-08,"[0.11527427 0.1705489  0.12602636 0.08918453 0.22479057 0.14059742
 0.13357794]"
185,2021-06-09,"[0.11487237 0.17018846 0.12503518 0.09027793 0.22608213 0.14006001
 0.13348395]"
186,2021-06-10,"[0.11462004 0.1714306  0.12597172 0.09162548 0.22073571 0.1409876
 0.13462888]"
187,2021-06-11,"[0.11523379 0.17139953 0.12523627 0.08909579 0.22377919 0.14112431
 0.13413116]"
188,2021-06-14,"[0.11517742 0.17150854 0.12546638 0.09049967 0.22198534 0.1408428
 0.1345199 ]"
189,2021-06-15,"[0.11584303 0.17055547 0.12567931 0.08929443 0.22406909 0.14093275
 0.13362585]"
190,2021-06-16,"[0.11577601 0.17067546 0.12536147 0.09047979 0.2238711  0.14024308
 0.13359305]"
191,2021-06-17,"[0.11543605 0.17301048 0.125336   0.08804867 0.22160903 0.14108944
 0.13547039]"
192,2021-06-18,"[0.11658537 0.1710517  0.12529479 0.08976946 0.22287108 0.14019734
 0.13423014]"
193,2021-06-21,"[0.11437972 0.17089859 0.1258716  0.08952022 0.2242412  0.14127593
 0.13381283]"
194,2021-06-22,"[0.11505231 0.1717058  0.1253178  0.08989066 0.22275311 0.14081874
 0.13446169]"
195,2021-06-23,"[0.11625882 0.17164543 0.1266647  0.08441015 0.22503194 0.14145239
 0.1345366 ]"
196,2021-06-24,"[0.11462718 0.17062125 0.12611546 0.08927149 0.22479323 0.14082044
 0.13375098]"
197,2021-06-25,"[0.11514735 0.1706245  0.12603824 0.08938058 0.22370046 0.14150076
 0.13360818]"
198,2021-06-28,"[0.11539254 0.17226902 0.12576929 0.08842152 0.22186363 0.14120318
 0.13508078]"
199,2021-06-29,"[0.11528946 0.17126518 0.12562792 0.09082522 0.22198594 0.14087696
 0.13412929]"
200,2021-06-30,"[0.1152025  0.17022812 0.12568866 0.08967971 0.22488849 0.14106812
 0.13324441]"
201,2021-07-01,"[0.11511306 0.17107897 0.12558332 0.09023473 0.22316326 0.14070767
 0.13411905]"
202,2021-07-02,"[0.11483496 0.171936   0.1255791  0.09042013 0.22177044 0.14078014
 0.1346792 ]"
203,2021-07-06,"[0.11576261 0.17186975 0.12491268 0.08991275 0.22228949 0.14059915
 0.1346536 ]"
204,2021-07-07,"[0.11536174 0.17161807 0.1256162  0.08900688 0.22270235 0.14119786
 0.13449697]"
205,2021-07-08,"[0.11624905 0.17080986 0.12574345 0.08946898 0.22319357 0.14064436
 0.1338907 ]"
206,2021-07-09,"[0.11412389 0.17015308 0.125784   0.09037168 0.22545281 0.14087637
 0.13323821]"
207,2021-07-12,"[0.11534794 0.17076562 0.12571736 0.08961502 0.2235295  0.14128615
 0.13373844]"
208,2021-07-13,"[0.11565827 0.17159171 0.12544413 0.09057926 0.22137022 0.1410752
 0.13428114]"
209,2021-07-14,"[0.11541218 0.17183456 0.12579091 0.08935147 0.2221358  0.14099702
 0.13447805]"
210,2021-07-15,"[0.11577766 0.17055696 0.12525024 0.0916426  0.22205324 0.14113316
 0.133586  ]"
211,2021-07-16,"[0.11627855 0.17125651 0.12592036 0.08900942 0.22204018 0.14107785
 0.13441716]"
212,2021-07-19,"[0.1167446  0.17176564 0.12535143 0.08863465 0.22204724 0.14079842
 0.134658  ]"
213,2021-07-20,"[0.11401016 0.17034195 0.12584807 0.08993816 0.22534311 0.14120074
 0.13331778]"
214,2021-07-21,"[0.11392701 0.16991487 0.1250119  0.09337495 0.22460146 0.14002715
 0.1331427 ]"
215,2021-07-22,"[0.11550715 0.17216519 0.12544008 0.08789745 0.22243148 0.14138862
 0.13517   ]"
216,2021-07-23,"[0.11477888 0.17210639 0.12616022 0.08871834 0.22286172 0.14090134
 0.13447317]"
217,2021-07-26,"[0.11485711 0.16970958 0.12533773 0.09110083 0.22657469 0.1394211
 0.13299888]"
218,2021-07-27,"[0.11590966 0.17057018 0.12625496 0.09037653 0.2221697  0.14101186
 0.1337072 ]"
219,2021-07-28,"[0.1146441  0.16976935 0.12535688 0.09279253 0.22412995 0.14023851
 0.13306873]"
220,2021-07-29,"[0.1148653  0.17053962 0.12668864 0.0901942  0.22337665 0.1407924
 0.13354318]"
221,2021-07-30,"[0.11541487 0.1702843  0.12595776 0.0907258  0.22263691 0.14156255
 0.13341777]"
222,2021-08-02,"[0.11558706 0.17078343 0.12611619 0.08996837 0.22280435 0.1408445
 0.13389619]"
223,2021-08-03,"[0.1148603  0.17119399 0.12576099 0.08943227 0.22419234 0.14041077
 0.13414939]"
224,2021-08-04,"[0.11582486 0.17102946 0.12530096 0.09094357 0.22229913 0.14027154
 0.13433051]"
225,2021-08-05,"[0.11460073 0.17098106 0.12549956 0.08876152 0.22516675 0.14098798
 0.13400236]"
226,2021-08-06,"[0.1156247  0.17014991 0.1261474  0.08893611 0.22453652 0.1412476
 0.1333578 ]"
227,2021-08-09,"[0.11562052 0.17077602 0.12554102 0.08886673 0.22420287 0.14109598
 0.1338969 ]"
228,2021-08-10,"[0.11548185 0.17018357 0.12569106 0.08945529 0.22469452 0.14130732
 0.13318633]"
229,2021-08-11,"[0.11477183 0.16994035 0.12557238 0.09106804 0.2248834  0.14055485
 0.13320929]"
230,2021-08-12,"[0.11551305 0.17139296 0.12646167 0.08934782 0.22258605 0.14027835
 0.13442013]"
231,2021-08-13,"[0.11501635 0.17090318 0.12533244 0.09106183 0.22265328 0.14112684
 0.13390608]"
232,2021-08-16,"[0.11558488 0.17198886 0.12614837 0.08880624 0.22140694 0.14140323
 0.13466156]"
233,2021-08-17,"[0.1159865  0.16999125 0.12605657 0.09102023 0.22252098 0.14097403
 0.1334504 ]"
234,2021-08-18,"[0.11623756 0.17043158 0.1253206  0.0903075  0.2233072  0.14059773
 0.13379784]"
235,2021-08-19,"[0.11547365 0.17279989 0.1259692  0.08781312 0.22068007 0.14154182
 0.1357223 ]"
236,2021-08-20,"[0.11455468 0.17105351 0.12581187 0.09068111 0.22363022 0.14007723
 0.13419129]"
237,2021-08-23,"[0.11407132 0.17050655 0.12504154 0.09195828 0.2248417  0.14023343
 0.13334714]"
238,2021-08-24,"[0.1148833  0.16966197 0.12559645 0.09159067 0.22487408 0.14049856
 0.13289492]"
239,2021-08-25,"[0.11510923 0.1705227  0.12587255 0.08956461 0.22454552 0.14074288
 0.13364246]"
240,2021-08-26,"[0.11596209 0.17107871 0.12538    0.09046429 0.22280012 0.14006378
 0.13425112]"
241,2021-08-27,"[0.11415858 0.17031884 0.12610517 0.09151452 0.22423035 0.14027056
 0.13340199]"
242,2021-08-30,"[0.11521227 0.17196476 0.12547971 0.08955307 0.22214474 0.14101316
 0.13463223]"
243,2021-08-31,"[0.11527901 0.16990824 0.12552275 0.09069365 0.22479416 0.14054514
 0.13325702]"
244,2021-09-01,"[0.11542807 0.17106502 0.12577085 0.08889168 0.22367194 0.14090507
 0.13426743]"
245,2021-09-02,"[0.11465609 0.1695697  0.12567414 0.09279305 0.22364728 0.14054626
 0.13311353]"
246,2021-09-03,"[0.11540917 0.17144822 0.12547672 0.08952732 0.22315098 0.1407022
 0.1342855 ]"
247,2021-09-07,"[0.11616439 0.17114079 0.12509528 0.08954097 0.22360186 0.14047776
 0.13397893]"
