,dates,weights
46,2020-11-17,"[0.02232627 0.03211961 0.04475955 0.0516089  0.02994339 0.05461509
 0.02500535 0.04500566 0.03953275 0.05709562 0.02411969 0.02238656
 0.04908461 0.02721293 0.03281212 0.04454435 0.05439601 0.02403957
 0.05664234 0.04866661 0.0462352  0.02192309 0.02421139 0.03217233
 0.05522118 0.03431977]"
47,2020-11-18,"[0.02311262 0.02736428 0.04444992 0.05575239 0.02217639 0.04490992
 0.02480563 0.04286934 0.03852701 0.06143059 0.02465281 0.02409381
 0.05481795 0.02797049 0.03356471 0.04849046 0.05646445 0.0236548
 0.05924835 0.06073727 0.03440558 0.02374144 0.02564093 0.02932834
 0.05918285 0.02860772]"
48,2020-11-19,"[0.02174448 0.03238234 0.04440366 0.05015068 0.02782767 0.05066186
 0.03116661 0.0455482  0.03992787 0.05579243 0.02254717 0.02117791
 0.05764325 0.03163679 0.03110337 0.04359278 0.05420397 0.02199079
 0.05565719 0.04822561 0.04647679 0.021876   0.02428688 0.03222627
 0.05386141 0.03388803]"
49,2020-11-20,"[0.02225161 0.03029216 0.04466601 0.05415129 0.02479194 0.05053883
 0.02467645 0.04487216 0.03786903 0.05812454 0.03031761 0.02791943
 0.0472976  0.02642223 0.03214102 0.04733416 0.0560267  0.02210737
 0.05793457 0.05036403 0.04228319 0.0233258  0.02406462 0.03011232
 0.05815898 0.03195628]"
50,2020-11-23,"[0.02271532 0.03042909 0.04314569 0.05154874 0.02957549 0.05564089
 0.02404958 0.04704123 0.03895389 0.05781491 0.02570957 0.02405361
 0.04942906 0.02718088 0.03392412 0.04331876 0.05434405 0.02295789
 0.05614768 0.05089546 0.0436502  0.02209007 0.02467117 0.03153662
 0.05604126 0.03313472]"
51,2020-11-24,"[0.02280872 0.0295023  0.04278474 0.05303604 0.02284385 0.05422748
 0.02440175 0.04577016 0.0375406  0.06007767 0.02351623 0.02237522
 0.05164085 0.02797513 0.03618098 0.0458684  0.05658858 0.02342041
 0.05822101 0.05129104 0.04198343 0.02355341 0.02471875 0.03033294
 0.05693188 0.03240836]"
52,2020-11-25,"[0.0224722  0.02931954 0.04632008 0.05499716 0.0235272  0.04660423
 0.0237838  0.04411184 0.03943298 0.06029645 0.02471071 0.02361761
 0.05130285 0.02745239 0.03379013 0.04879723 0.05695763 0.02214192
 0.06011251 0.05345223 0.03854559 0.02325554 0.02491969 0.02920773
 0.06044342 0.03042732]"
53,2020-11-27,"[0.02249499 0.02906    0.04499273 0.05595355 0.02314733 0.04763133
 0.02395638 0.04649333 0.038334   0.06157076 0.02435078 0.02363104
 0.0502747  0.02664985 0.03532905 0.04688776 0.05615134 0.02357612
 0.05896996 0.05492645 0.0383228  0.02421611 0.02593235 0.02913032
 0.05847327 0.02954376]"
54,2020-11-30,"[0.02291925 0.02939419 0.04521722 0.05681266 0.0249764  0.04277173
 0.02366672 0.04367373 0.0373424  0.05992031 0.02639851 0.02606147
 0.05061718 0.02638772 0.03316166 0.04822176 0.05752894 0.02287407
 0.0606148  0.05395813 0.03660026 0.02401753 0.02554774 0.02933406
 0.06281683 0.02916477]"
55,2020-12-01,"[0.02208858 0.03150543 0.04636116 0.05603135 0.02495337 0.05256879
 0.02445135 0.04281121 0.039087   0.05793494 0.02116024 0.01997932
 0.04852814 0.02581373 0.03357273 0.04949022 0.05805643 0.02237672
 0.06002535 0.05043272 0.04335928 0.02373051 0.0233312  0.03008023
 0.06049678 0.03177321]"
