,dates,weights
139,2021-04-05,"[0.10771112 0.12317146 0.14867243 0.15302415 0.1107714  0.10689767
 0.24975178]"
140,2021-04-06,"[0.10888931 0.12363915 0.14845574 0.15399535 0.11075237 0.10606495
 0.24820316]"
141,2021-04-07,"[0.10938381 0.12315583 0.14883754 0.15140735 0.11041769 0.10678262
 0.25001517]"
142,2021-04-08,"[0.10808436 0.122711   0.14850074 0.15551582 0.11047852 0.1060649
 0.24864453]"
143,2021-04-09,"[0.10894855 0.12279534 0.14939348 0.15081637 0.1104876  0.10707744
 0.25048125]"
144,2021-04-12,"[0.10939702 0.12230594 0.1491768  0.15100664 0.11115169 0.10669099
 0.25027084]"
145,2021-04-13,"[0.10886891 0.12199827 0.1487424  0.15275002 0.11100299 0.10641537
 0.2502221 ]"
146,2021-04-14,"[0.10913632 0.12565076 0.14935586 0.15067777 0.11110629 0.1063069
 0.24776621]"
147,2021-04-15,"[0.10800908 0.12188251 0.14875832 0.15349151 0.11026505 0.10671323
 0.2508803 ]"
148,2021-04-16,"[0.10864194 0.12352541 0.14904372 0.15243728 0.11087245 0.10659149
 0.24888773]"
149,2021-04-19,"[0.10941289 0.12314826 0.14832716 0.15469886 0.1107686  0.10607795
 0.24756627]"
150,2021-04-20,"[0.10996961 0.12079403 0.14941873 0.1522422  0.10979025 0.10700094
 0.25078425]"
151,2021-04-21,"[0.10788042 0.12404991 0.14886445 0.15182924 0.11191968 0.10695755
 0.2484988 ]"
152,2021-04-22,"[0.10981724 0.1236663  0.14911607 0.15143609 0.11027934 0.10674705
 0.24893789]"
153,2021-04-23,"[0.10814973 0.12402453 0.14920668 0.15139496 0.1111853  0.10622994
 0.24980886]"
154,2021-04-26,"[0.10840593 0.12482145 0.14896159 0.15303609 0.11110409 0.10576259
 0.24790832]"
155,2021-04-27,"[0.1093669  0.12452333 0.1485877  0.15021437 0.11146691 0.1069003
 0.24894056]"
156,2021-04-28,"[0.10908177 0.12485161 0.14815561 0.15290873 0.11094692 0.1064034
 0.24765192]"
157,2021-04-29,"[0.1089747  0.12261526 0.14955188 0.15007594 0.11128698 0.10701579
 0.25047952]"
158,2021-04-30,"[0.10990142 0.12306744 0.14851928 0.15208395 0.11069302 0.10654459
 0.2491903 ]"
159,2021-05-03,"[0.10829979 0.12353752 0.1486176  0.15474652 0.11060264 0.10662023
 0.24757574]"
160,2021-05-04,"[0.11035329 0.12425812 0.14924227 0.1487079  0.11148982 0.10738149
 0.24856715]"
161,2021-05-05,"[0.1091621  0.12348516 0.14925861 0.15179168 0.11072761 0.10660737
 0.2489674 ]"
162,2021-05-06,"[0.10811463 0.12335032 0.14818572 0.15402701 0.11120033 0.10623969
 0.24888235]"
163,2021-05-07,"[0.10777425 0.12510698 0.1485231  0.15339723 0.11095583 0.10630168
 0.24794094]"
164,2021-05-10,"[0.11040024 0.12374902 0.14863789 0.15042856 0.11126058 0.10704717
 0.2484765 ]"
165,2021-05-11,"[0.10942045 0.12259614 0.14907558 0.15275763 0.11075285 0.10611557
 0.24928178]"
166,2021-05-12,"[0.11110476 0.12256222 0.14864112 0.15283865 0.1106637  0.10620208
 0.24798752]"
167,2021-05-13,"[0.10797511 0.12465008 0.14998253 0.15025726 0.11112577 0.10678782
 0.24922149]"
