,dates,weights
42,2009-05-15,"[0.02413376 0.05715861 0.05473138 0.02371682 0.0392946  0.02886479
 0.05735404 0.03056987 0.03785878 0.02268852 0.04831812 0.02187353
 0.05775803 0.02658608 0.05136634 0.05019572 0.02428691 0.0531326
 0.03328126 0.05045901 0.02271891 0.02591504 0.02757796 0.05793943
 0.05003264 0.02218726]"
43,2009-05-18,"[0.02255343 0.05771604 0.05033008 0.02251324 0.04062088 0.02728608
 0.0609816  0.03058003 0.03842399 0.02393155 0.04890962 0.02467689
 0.05257625 0.0249947  0.05188565 0.04907706 0.02596857 0.05572512
 0.034571   0.05041567 0.02301462 0.02447521 0.02477906 0.05875224
 0.05167196 0.02356948]"
44,2009-05-19,"[0.02337553 0.05645552 0.0543284  0.02367628 0.03870115 0.0291318
 0.05938881 0.03072504 0.03770497 0.02281016 0.0478124  0.02397033
 0.05392595 0.02589604 0.05725905 0.04904056 0.02434038 0.0541332
 0.032346   0.04997092 0.02234028 0.02552653 0.02678682 0.05640844
 0.05231135 0.02163415]"
45,2009-05-20,"[0.02385598 0.05683648 0.05398441 0.02372193 0.03891835 0.02868054
 0.05986942 0.03129145 0.03796566 0.02219101 0.04769355 0.02425514
 0.05742492 0.02651074 0.04755523 0.05053799 0.02589052 0.0530419
 0.03111503 0.05041264 0.02297358 0.0249247  0.02537278 0.05660107
 0.05604763 0.02232726]"
46,2009-05-21,"[0.02443624 0.05995904 0.05662694 0.02353055 0.04002237 0.02794791
 0.05837451 0.03014834 0.03906372 0.02323356 0.04736832 0.02110176
 0.04851165 0.02641193 0.05624801 0.05025904 0.02375763 0.05405779
 0.033982   0.04976318 0.02368122 0.02513667 0.02583267 0.05774596
 0.05065597 0.02214305]"
47,2009-05-22,"[0.02355991 0.05606226 0.05303033 0.02308213 0.03865146 0.02740256
 0.05812551 0.03056671 0.03719796 0.02185952 0.04808021 0.02371974
 0.05573983 0.02545507 0.06008235 0.04953794 0.02425135 0.05379512
 0.03346077 0.05007361 0.02231937 0.02539126 0.02417845 0.05744397
 0.05515812 0.02177449]"
48,2009-05-26,"[0.0230331  0.05670518 0.05333045 0.02328623 0.03919429 0.0278823
 0.06094253 0.03098784 0.03731764 0.02377919 0.04888047 0.02270759
 0.05602531 0.02638037 0.05101653 0.0506201  0.02518549 0.0524279
 0.03401765 0.04807707 0.0233716  0.02557142 0.02631816 0.05820669
 0.05131604 0.0234188 ]"
49,2009-05-27,"[0.02444166 0.05392657 0.05405789 0.02354411 0.03837746 0.02966197
 0.06105756 0.03018521 0.03649357 0.02272253 0.04743415 0.0224916
 0.05407337 0.02635611 0.0527153  0.0510124  0.02441307 0.05281095
 0.03187668 0.05160939 0.02285136 0.02651191 0.02488183 0.05881888
 0.05534049 0.02233387]"
50,2009-05-28,"[0.02342386 0.05699926 0.05165974 0.02212019 0.04006784 0.02721667
 0.06179882 0.03047601 0.03674148 0.02237495 0.04782209 0.02285065
 0.05879844 0.02538584 0.05457854 0.05078166 0.02458276 0.05276758
 0.03233131 0.04886478 0.02242613 0.02528669 0.02568342 0.05641366
 0.05616252 0.02238501]"
51,2009-05-29,"[0.02329141 0.05778908 0.0551573  0.02541762 0.03905012 0.02834516
 0.05966844 0.03058119 0.03719708 0.02273096 0.04913597 0.0232536
 0.05798958 0.02547331 0.04948875 0.04976135 0.02485689 0.05457601
 0.03345626 0.0508636  0.02313203 0.02523182 0.02305347 0.05808449
 0.0496964  0.02271816]"
