,dates,weights
110,2021-02-22,"[0.14633508 0.11452108 0.14898589 0.11113501 0.10764525 0.23729402
 0.13408372]"
111,2021-02-23,"[0.14689247 0.11199818 0.14985396 0.10591873 0.10815906 0.24056697
 0.13661066]"
112,2021-02-24,"[0.14350446 0.11907975 0.14825617 0.1084928  0.1084315  0.2368448
 0.13539064]"
113,2021-02-25,"[0.14945628 0.11200453 0.1495409  0.10688499 0.10797042 0.23861559
 0.13552733]"
114,2021-02-26,"[0.14720616 0.11083284 0.14962518 0.106195   0.10778411 0.2408003
 0.13755636]"
115,2021-03-01,"[0.14379673 0.11243122 0.15050523 0.10728551 0.10886022 0.24060829
 0.1365128 ]"
116,2021-03-02,"[0.14711598 0.11170457 0.14929833 0.10965384 0.10786445 0.23847756
 0.13588524]"
117,2021-03-03,"[0.14767335 0.11382115 0.14912271 0.10751486 0.10845006 0.238856
 0.13456182]"
118,2021-03-04,"[0.14817572 0.11124796 0.14919738 0.10879486 0.10706822 0.2393115
 0.13620442]"
119,2021-03-05,"[0.14393042 0.11095883 0.15057683 0.10795999 0.10837335 0.24140917
 0.13679138]"
120,2021-03-08,"[0.1464588  0.1154248  0.14875819 0.10705829 0.109243   0.23872453
 0.13433228]"
121,2021-03-09,"[0.14377446 0.11138949 0.14980723 0.10987326 0.10738749 0.24018994
 0.13757817]"
122,2021-03-10,"[0.14555854 0.11365041 0.1492718  0.10777278 0.10908587 0.23857974
 0.13608086]"
123,2021-03-11,"[0.14454709 0.11144671 0.15056264 0.10898016 0.107706   0.2396199
 0.1371376 ]"
124,2021-03-12,"[0.14578028 0.11315414 0.14896375 0.10848663 0.10889564 0.23942536
 0.13529418]"
125,2021-03-15,"[0.14513224 0.1103803  0.14994207 0.10869841 0.10855307 0.24029444
 0.13699944]"
126,2021-03-16,"[0.14691548 0.11010668 0.14934263 0.10764717 0.1077138  0.24042003
 0.13785428]"
127,2021-03-17,"[0.14530046 0.1120842  0.14927663 0.10993862 0.10859348 0.23906699
 0.13573954]"
128,2021-03-18,"[0.14869788 0.11073727 0.14953509 0.10791937 0.1073366  0.23953117
 0.13624263]"
129,2021-03-19,"[0.14558263 0.1116857  0.14977318 0.10928719 0.10757922 0.23936862
 0.1367234 ]"
130,2021-03-22,"[0.14590955 0.10944042 0.15042475 0.10724533 0.10736092 0.24126163
 0.13835737]"
131,2021-03-23,"[0.14844938 0.10895123 0.14944215 0.10704516 0.1065197  0.24084656
 0.13874577]"
132,2021-03-24,"[0.14768177 0.10931452 0.14990671 0.10684405 0.10782103 0.24130428
 0.1371277 ]"
133,2021-03-25,"[0.14490461 0.11538155 0.14973566 0.10785665 0.10825007 0.23851427
 0.13535723]"
134,2021-03-26,"[0.14404133 0.11094887 0.15063468 0.10700624 0.10759165 0.24206077
 0.13771644]"
135,2021-03-29,"[0.14655706 0.11017179 0.14909494 0.10949831 0.10778236 0.2398031
 0.13709249]"
136,2021-03-30,"[0.1462943  0.11453085 0.14956142 0.10674995 0.10860995 0.23866288
 0.13559066]"
137,2021-03-31,"[0.14525522 0.11065832 0.14975436 0.11057944 0.10763539 0.2389105
 0.13720672]"
138,2021-04-01,"[0.1444892  0.11140663 0.14957948 0.1100626  0.10780703 0.23980208
 0.13685302]"
139,2021-04-05,"[0.14464587 0.11126858 0.1495418  0.1090299  0.10782174 0.24053434
 0.13715775]"
140,2021-04-06,"[0.14629124 0.11157151 0.14938836 0.10976928 0.1078498  0.23876368
 0.13636619]"
141,2021-04-07,"[0.14674489 0.11135834 0.14955781 0.1077698  0.10736971 0.2400346
 0.13716477]"
142,2021-04-08,"[0.14537652 0.11052813 0.14960521 0.11098037 0.10770664 0.2390377
 0.13676551]"
143,2021-04-09,"[0.14615382 0.11086141 0.15010911 0.10734389 0.10743245 0.24068554
 0.13741374]"
144,2021-04-12,"[0.1468115  0.11034069 0.14994864 0.10752037 0.10811947 0.23990849
 0.13735078]"
145,2021-04-13,"[0.14621146 0.11037464 0.1496232  0.10884261 0.10805514 0.23946676
 0.1374262 ]"
