,dates,weights
23,2019-11-14,"[0.04110317 0.01946395 0.03971127 0.02915855 0.02745281 0.01641184
 0.01614576 0.04373824 0.02033487 0.04297765 0.01685176 0.01644277
 0.01684874 0.01668279 0.03267397 0.04270802 0.04340597 0.04340193
 0.0164304  0.0335991  0.02985067 0.04242441 0.02272223 0.02501804
 0.01618645 0.01617268 0.01999736 0.04249645 0.03331378 0.01657552
 0.0192193  0.01900142 0.01602572 0.01994073 0.0427946  0.04271711]"
24,2019-11-15,"[0.04094323 0.01954225 0.03952642 0.02868535 0.02726443 0.01593719
 0.01605382 0.04233764 0.02012035 0.04270958 0.01677676 0.01635329
 0.01680106 0.01693961 0.03267691 0.04339084 0.04268735 0.04368645
 0.01630783 0.03418485 0.02988327 0.04203423 0.02221454 0.02480288
 0.01623958 0.01642358 0.02038995 0.04239598 0.03481206 0.0163728
 0.01927633 0.01929295 0.01663838 0.01977129 0.04449128 0.04203572]"
25,2019-11-18,"[0.04118009 0.01938783 0.03941603 0.02894297 0.02750278 0.01636493
 0.01606258 0.04312145 0.02099985 0.04299732 0.01664119 0.01617408
 0.01693155 0.01665603 0.03294547 0.04244961 0.0434993  0.0432038
 0.0164987  0.03322786 0.03010895 0.04254793 0.02111008 0.02523226
 0.01611602 0.01640038 0.02032409 0.0431023  0.03389159 0.01621695
 0.01918666 0.01919128 0.01638079 0.01952968 0.0430499  0.04340772]"
26,2019-11-19,"[0.04121943 0.01961864 0.03963584 0.02925511 0.02752448 0.01644056
 0.01621348 0.04346121 0.02071044 0.04210129 0.01672496 0.01634726
 0.01678901 0.01688961 0.03286817 0.04317737 0.04339765 0.04321429
 0.01642291 0.03267108 0.02995935 0.04208777 0.02195268 0.02489672
 0.01638422 0.01612334 0.02029948 0.04250478 0.03481843 0.01644189
 0.01933664 0.01836886 0.01683407 0.01974401 0.04273888 0.04282607]"
27,2019-11-20,"[0.04135192 0.01917202 0.03956207 0.02933704 0.02733739 0.01620223
 0.01593453 0.04356379 0.02046918 0.04325008 0.01670029 0.01624158
 0.01664704 0.01663959 0.0326637  0.0422733  0.04325411 0.04302526
 0.01650217 0.03316213 0.03029387 0.04227655 0.02235444 0.02493449
 0.01645429 0.01617515 0.02043604 0.04311215 0.03447638 0.01616968
 0.01921087 0.01880086 0.0166333  0.01968485 0.04287921 0.04281841]"
28,2019-11-21,"[0.04134074 0.01976098 0.03950066 0.02956457 0.02742952 0.01646855
 0.01622712 0.04232017 0.02066813 0.04338482 0.01683341 0.01640026
 0.0166979  0.01684507 0.03309005 0.04259943 0.04368547 0.04055982
 0.01637658 0.03222083 0.02990124 0.04223296 0.02244841 0.02534573
 0.016369   0.01611467 0.02095254 0.04211338 0.03514227 0.01665896
 0.01937733 0.01943273 0.01618836 0.01958691 0.04281535 0.04334607]"
29,2019-11-22,"[0.041101   0.01993909 0.03939169 0.02912205 0.02754071 0.01647921
 0.01642534 0.04311565 0.02073647 0.04324654 0.01677839 0.01662209
 0.01662403 0.01683206 0.03237528 0.04222999 0.0434597  0.0425021
 0.01637906 0.03303577 0.03012632 0.04204049 0.02188447 0.02511902
 0.01623235 0.01637963 0.02146531 0.04252698 0.03525599 0.01631874
 0.0191935  0.01917219 0.0161286  0.01911284 0.04245708 0.04265027]"
30,2019-11-25,"[0.04083793 0.01987793 0.03931507 0.02917832 0.02717509 0.01568815
 0.01635487 0.04222018 0.02060324 0.04386742 0.01693027 0.01641591
 0.01694906 0.01667325 0.03318582 0.04301987 0.04337658 0.04437633
 0.01631095 0.03395214 0.02961812 0.04218365 0.02235493 0.02487302
 0.01617751 0.01599327 0.01984919 0.04234965 0.03465264 0.01651732
 0.0191199  0.01872746 0.01639112 0.01945727 0.04302859 0.04239792]"
31,2019-11-26,"[0.04124667 0.02001981 0.03990846 0.02900414 0.02747712 0.01645405
 0.01626306 0.04408552 0.02089206 0.03643667 0.01670897 0.01634524
 0.01683827 0.01706354 0.03288369 0.04288417 0.04347138 0.04316689
 0.01662856 0.03346236 0.03044196 0.04288422 0.02176303 0.02553337
 0.0166066  0.01630779 0.02110185 0.0433179  0.0341287  0.01670935
 0.01921369 0.01924246 0.01619798 0.01985613 0.04237338 0.04308102]"
32,2019-11-27,"[0.04103559 0.01936944 0.03934519 0.02930213 0.02760481 0.01661747
 0.01618208 0.04368635 0.02048934 0.0417653  0.01671323 0.0162768
 0.01659681 0.01686601 0.03244961 0.04271491 0.04289224 0.04420466
 0.01634718 0.03339468 0.03030888 0.04228095 0.02194826 0.02517002
 0.01625907 0.01628748 0.02063258 0.04230368 0.03496438 0.01647446
 0.01917684 0.01919943 0.01653999 0.01975757 0.04223556 0.04260702]"
33,2019-11-29,"[0.04140577 0.01962288 0.03956902 0.02923443 0.02736874 0.01634123
 0.01620975 0.04281672 0.02071534 0.04242593 0.01673023 0.01635656
 0.01666519 0.01685369 0.03270104 0.04283794 0.0432126  0.04318698
 0.01643544 0.03301463 0.03013714 0.04242139 0.02158744 0.0250967
 0.01627689 0.01622456 0.02026231 0.04296781 0.03430244 0.0164569
 0.01942103 0.01910028 0.01644981 0.01971567 0.04260676 0.04326871]"
34,2019-12-02,"[0.04151727 0.01949824 0.0393308  0.02904941 0.02726688 0.01628545
 0.01597867 0.04327232 0.02061082 0.04232373 0.01656333 0.0162589
 0.01641617 0.0165712  0.03282798 0.04243178 0.04321182 0.04302002
 0.01662825 0.03312644 0.03041616 0.04292933 0.02194176 0.02526532
 0.01636955 0.016346   0.02045772 0.04320563 0.03436573 0.01649945
 0.01902855 0.01925217 0.01590165 0.01969389 0.04280841 0.04332921]"
35,2019-12-03,"[0.04149979 0.01962281 0.03947526 0.02926825 0.02680964 0.0164883
 0.016258   0.04337396 0.02047339 0.04285778 0.01678828 0.01649695
 0.01667394 0.01680497 0.03212365 0.04222286 0.04266002 0.04248949
 0.01653668 0.03294643 0.02997428 0.04290713 0.02178892 0.02492393
 0.0164604  0.01614169 0.02079753 0.04304169 0.03487714 0.01627572
 0.01950388 0.01941054 0.01640259 0.02019254 0.04240406 0.04302748]"
36,2019-12-04,"[0.04087132 0.02023052 0.03955627 0.02953235 0.02708143 0.01617696
 0.01624954 0.04272807 0.02039337 0.04289036 0.01670782 0.01633813
 0.01671068 0.01678123 0.03250571 0.04239305 0.04310061 0.04416457
 0.01641711 0.03373596 0.03001916 0.0421914  0.02163263 0.02547525
 0.01638447 0.01630377 0.02031144 0.04285269 0.03420361 0.01625264
 0.01928211 0.01927334 0.01679156 0.01931606 0.04254566 0.04259909]"
