,dates,weights
28,2020-10-22,"[0.05642044 0.02298968 0.05359691 0.02448893 0.02219747 0.0237955
 0.02321104 0.043532   0.0315731  0.02231495 0.03034668 0.04475154
 0.06038439 0.0562415  0.03098268 0.03166796 0.04803517 0.04388946
 0.02257669 0.02538921 0.05746998 0.05696849 0.02722342 0.0596898
 0.05538163 0.02488134]"
29,2020-10-23,"[0.05761434 0.02181003 0.05337325 0.02385193 0.02341562 0.02454549
 0.02198582 0.04266131 0.0327842  0.02166381 0.03161918 0.04194317
 0.05866431 0.05718889 0.03051042 0.03203789 0.04820603 0.04478833
 0.022452   0.02686907 0.05886213 0.05834632 0.0275226  0.05603295
 0.05699195 0.02425893]"
30,2020-10-26,"[0.05940022 0.02197761 0.05497904 0.02350515 0.02242335 0.02340078
 0.02185459 0.0420472  0.03272258 0.02257233 0.03073223 0.04575773
 0.05390744 0.05797933 0.03007985 0.03202518 0.04920934 0.04501497
 0.02056144 0.02425712 0.0585246  0.05972596 0.02749318 0.05846227
 0.05740952 0.02397698]"
31,2020-10-27,"[0.05955169 0.02239096 0.05297094 0.0227985  0.02183854 0.02561818
 0.02224723 0.04227275 0.03217555 0.02269514 0.02947771 0.04603664
 0.05686736 0.05746231 0.03118063 0.03231065 0.04906301 0.04342677
 0.02247006 0.02579254 0.05608146 0.05635601 0.02699149 0.05946865
 0.05799855 0.02445668]"
32,2020-10-28,"[0.06055675 0.02332802 0.05305924 0.02338682 0.0225417  0.02312879
 0.02284388 0.04042713 0.03374435 0.0227736  0.02980485 0.04371566
 0.05708843 0.05785386 0.02967037 0.03297296 0.04826435 0.04424173
 0.02147732 0.02813171 0.05786891 0.05450781 0.02731447 0.05974049
 0.05710156 0.02445522]"
33,2020-10-29,"[0.05689684 0.02290968 0.05397018 0.02410482 0.02226532 0.02431864
 0.0223581  0.04429114 0.03167064 0.02337899 0.03043203 0.04981536
 0.05714764 0.0563195  0.03016704 0.03172302 0.04788909 0.04443331
 0.02208892 0.02232771 0.05720039 0.05611955 0.02758317 0.06017919
 0.05539148 0.02501821]"
34,2020-10-30,"[0.05822024 0.02324876 0.05350539 0.02394143 0.02269182 0.02347898
 0.02232864 0.04278767 0.03247748 0.02205085 0.03047348 0.04085259
 0.05259596 0.05590155 0.02987088 0.03242256 0.04775401 0.04629778
 0.02337775 0.02514772 0.05939079 0.06186419 0.02926623 0.05646199
 0.05903749 0.02455378]"
35,2020-11-02,"[0.05640902 0.02210805 0.05297096 0.02575123 0.02154985 0.02399898
 0.02200176 0.04229305 0.03275838 0.02225214 0.02995422 0.04514612
 0.05861922 0.0565412  0.03065117 0.03254915 0.04802627 0.04073806
 0.02184051 0.02663218 0.05813842 0.05934208 0.02652446 0.05945866
 0.05891413 0.02483068]"
36,2020-11-03,"[0.05616357 0.02230787 0.05428614 0.02324243 0.02297997 0.02504882
 0.02137342 0.04156912 0.0323352  0.02271683 0.03062385 0.04469599
 0.06117997 0.05920465 0.03056374 0.03227345 0.04868174 0.04648237
 0.0217242  0.02623571 0.06021647 0.05386462 0.02594138 0.05670596
 0.05637302 0.02320952]"
37,2020-11-04,"[0.0587659  0.02272171 0.05704395 0.02283804 0.02157375 0.02435464
 0.02217885 0.04167275 0.03261491 0.02294028 0.03224763 0.04523825
 0.05608496 0.05728455 0.03114775 0.03179618 0.04734461 0.04319289
 0.0222829  0.02562595 0.05769968 0.05518118 0.02710524 0.05774018
 0.05810805 0.02521523]"
38,2020-11-05,"[0.05633607 0.02344975 0.05085493 0.02481052 0.02213722 0.02472359
 0.01968882 0.04310765 0.03180384 0.0212988  0.03240668 0.04624214
 0.05984074 0.05756032 0.02927414 0.03327646 0.04842483 0.04309064
 0.02279105 0.02482924 0.05983602 0.05767868 0.0284089  0.05790224
 0.05529882 0.02492791]"
39,2020-11-06,"[0.05804821 0.02265669 0.05855589 0.02375758 0.02233371 0.02475017
 0.02201203 0.04192458 0.03266836 0.02243123 0.03142674 0.04360016
 0.06085521 0.05397411 0.02977757 0.03184858 0.04804095 0.04371968
 0.02164732 0.02511395 0.05777458 0.05769711 0.02820324 0.05665287
 0.05614762 0.02438184]"
40,2020-11-09,"[0.05358564 0.02438477 0.05164003 0.0235412  0.02441335 0.02457462
 0.02054136 0.04485572 0.03124247 0.02284671 0.03288952 0.04821241
 0.05254283 0.0578196  0.02673305 0.03054299 0.04766582 0.04601465
 0.02643854 0.02751688 0.06324494 0.05528608 0.02841714 0.05446899
 0.05181978 0.02876089]"
41,2020-11-10,"[0.0565489  0.02095327 0.05512707 0.02509106 0.02221744 0.02267463
 0.02357528 0.04280657 0.03180775 0.0211476  0.02988264 0.04400107
 0.05529131 0.05799546 0.03102029 0.03352359 0.04783813 0.04343962
 0.02117603 0.02631902 0.05847783 0.06352942 0.02659023 0.05848136
 0.05801184 0.02247259]"
42,2020-11-11,"[0.05818874 0.02235762 0.0547021  0.02280784 0.02231044 0.02472317
 0.02328284 0.04178045 0.03169888 0.0215562  0.03006679 0.04613079
 0.06234239 0.05677082 0.03088319 0.03219348 0.04776628 0.04504775
 0.0214308  0.02519641 0.0553844  0.05932199 0.02667491 0.05623598
 0.0579392  0.02320661]"
43,2020-11-12,"[0.05953442 0.02293457 0.0555273  0.02223808 0.02204932 0.02463123
 0.02217969 0.04107053 0.03295309 0.0229614  0.03061449 0.0422756
 0.05707621 0.05744133 0.03128914 0.03317432 0.04890207 0.04416434
 0.02191349 0.02542919 0.05880982 0.05646268 0.0266279  0.05889533
 0.05719491 0.02364957]"
44,2020-11-13,"[0.05602019 0.02307485 0.05392842 0.02455675 0.02229903 0.02489527
 0.02303207 0.04399916 0.032176   0.02227921 0.03180036 0.04551512
 0.05608754 0.05664239 0.03050501 0.03212855 0.04793574 0.04405552
 0.02225276 0.02560344 0.05799206 0.05710972 0.02739823 0.0578796
 0.05578569 0.02504739]"
45,2020-11-16,"[0.05569499 0.0229925  0.05260928 0.02321766 0.02180736 0.02368768
 0.02080599 0.04411947 0.03120875 0.02320172 0.03209045 0.04538177
 0.06174558 0.05750152 0.03030879 0.03189294 0.04794428 0.04396113
 0.02281482 0.02567013 0.05774556 0.05797304 0.0281147  0.05721978
 0.05623153 0.02405851]"
46,2020-11-17,"[0.05751596 0.02256329 0.05353991 0.02360239 0.02229683 0.02422233
 0.02301083 0.04152326 0.03213902 0.02241013 0.03128979 0.04524859
 0.05613716 0.0577812  0.03039161 0.0324401  0.04747295 0.04456528
 0.02198807 0.02522032 0.05881277 0.05746696 0.02720311 0.05947875
 0.05763316 0.02404624]"
47,2020-11-18,"[0.05836844 0.02313261 0.05408254 0.02226665 0.02253262 0.02444364
 0.02207515 0.04357027 0.03222435 0.02207025 0.03096724 0.0444209
 0.05877078 0.05744068 0.03006063 0.0320488  0.04845722 0.0441252
 0.02200223 0.02591206 0.05756618 0.05835359 0.02600969 0.05690272
 0.05729377 0.02490184]"
48,2020-11-19,"[0.05742658 0.02277692 0.05339324 0.02372886 0.02201821 0.02418469
 0.02203213 0.0402868  0.03208967 0.02202177 0.03092421 0.04885762
 0.06259323 0.05577136 0.03061322 0.03177777 0.04759384 0.04394491
 0.02209253 0.02525641 0.05781873 0.05785197 0.02700293 0.05779974
 0.05521885 0.02492375]"
49,2020-11-20,"[0.05807373 0.02247714 0.05414671 0.02376152 0.02211487 0.02469836
 0.02208388 0.04300289 0.0321801  0.02208597 0.02954271 0.04431027
 0.05995658 0.05720296 0.02978441 0.03325731 0.04853845 0.0437966
 0.02169254 0.02578123 0.05786751 0.05764883 0.02733116 0.05770833
 0.05740034 0.02355553]"
50,2020-11-23,"[0.05601894 0.02395104 0.05331964 0.02269873 0.02203753 0.02454608
 0.0222429  0.04237345 0.03223775 0.02209642 0.03094665 0.04599144
 0.06200601 0.0569843  0.03048309 0.0327215  0.04780686 0.04338218
 0.02240746 0.02572658 0.05742165 0.05923143 0.02767884 0.05634936
 0.05574597 0.02359407]"
51,2020-11-24,"[0.05556545 0.02399243 0.05335246 0.0242118  0.02281217 0.02509479
 0.02362137 0.04133905 0.03214097 0.02271019 0.03065541 0.04346624
 0.05530804 0.05935968 0.03030243 0.03240186 0.04773853 0.04481588
 0.02293085 0.02623747 0.05819842 0.05864484 0.02793496 0.05748509
 0.05454239 0.02513735]"
52,2020-11-25,"[0.05805575 0.02312217 0.05475685 0.02389385 0.02120476 0.02420516
 0.02247096 0.04019724 0.03209665 0.02250068 0.0307062  0.04668317
 0.06340134 0.05576842 0.03055914 0.03213068 0.04692792 0.04301187
 0.02181924 0.02540611 0.05885582 0.05612372 0.02736261 0.05674697
 0.05814983 0.02384283]"
53,2020-11-27,"[0.05768993 0.02285294 0.05525938 0.02494974 0.0215691  0.02426492
 0.02224111 0.0415745  0.03211858 0.02240162 0.0309558  0.04355118
 0.06365371 0.05716267 0.03015531 0.03212929 0.04817494 0.04291852
 0.0224878  0.02494467 0.05792227 0.05751293 0.02655722 0.05587661
 0.05662775 0.02444757]"
