,dates,weights
12,2020-09-30,"[0.03722996 0.01521616 0.03226412 0.0409876  0.0365022  0.03879252
 0.03994791 0.01520296 0.03769277 0.02307516 0.01509752 0.02955062
 0.0173345  0.03831051 0.03464158 0.01545134 0.02345979 0.0159694
 0.03934167 0.03793347 0.01554951 0.03956386 0.04013392 0.0152172
 0.0380058  0.03535131 0.01519286 0.04007068 0.03352921 0.02606278
 0.0161224  0.01643831 0.01520967 0.01520023 0.01740123 0.03694924]"
13,2020-10-01,"[0.037172   0.01547335 0.03135595 0.04077757 0.03611077 0.03883239
 0.03943419 0.01547485 0.03779841 0.02279998 0.01531502 0.02944457
 0.01785638 0.03801167 0.03449732 0.01508694 0.02361958 0.01634113
 0.03877259 0.03941251 0.01547505 0.03914626 0.04130273 0.01535709
 0.03687461 0.03583527 0.0153338  0.03958138 0.03481641 0.02579437
 0.01628068 0.0162804  0.01515701 0.01517705 0.01702018 0.03698063]"
14,2020-10-02,"[0.037757   0.01477432 0.03249069 0.03989911 0.03697016 0.03819925
 0.04062963 0.0149922  0.03839491 0.022747   0.0152661  0.02998036
 0.0175234  0.03928708 0.0339139  0.01499654 0.02465642 0.01559103
 0.03967963 0.03795833 0.01593181 0.03873125 0.03940215 0.01499005
 0.03766436 0.03608306 0.01467936 0.03980931 0.03463911 0.02616104
 0.01616531 0.01665858 0.01537002 0.01478314 0.0171563  0.0360681 ]"
15,2020-10-05,"[0.03685366 0.01539266 0.03201159 0.03958823 0.03715424 0.03891122
 0.03981064 0.01499417 0.03796104 0.02228117 0.015129   0.03025936
 0.01737734 0.038612   0.03435264 0.0151821  0.02420343 0.01643112
 0.03860469 0.03979685 0.0155697  0.03865169 0.04015683 0.01482061
 0.03734772 0.03557298 0.01516432 0.03953214 0.03643584 0.02539119
 0.0162774  0.01614668 0.0153084  0.01539727 0.01713668 0.03618336]"
16,2020-10-06,"[0.03774391 0.01527419 0.03254969 0.04070718 0.03705867 0.03835498
 0.03993198 0.01503651 0.03785581 0.02268467 0.01483711 0.02965799
 0.01758806 0.03839477 0.03450469 0.0151103  0.02420708 0.0161459
 0.03916907 0.03900502 0.01556843 0.03874887 0.04073285 0.0151455
 0.0372888  0.03599724 0.01506287 0.04018152 0.03348254 0.02512638
 0.01615724 0.01656556 0.01561002 0.01508982 0.01701012 0.03641471]"
17,2020-10-07,"[0.03678054 0.01542781 0.0317538  0.04073861 0.03665068 0.03866149
 0.04044259 0.0151288  0.03825008 0.0229027  0.01546123 0.03005164
 0.01761762 0.03888123 0.03468966 0.01536087 0.02395422 0.0159851
 0.03900038 0.03868472 0.01546834 0.03849483 0.04161204 0.01517437
 0.03726261 0.03581351 0.01447255 0.03939946 0.03452932 0.02577979
 0.01603352 0.01617079 0.01545977 0.01482257 0.01723608 0.03584665]"
18,2020-10-08,"[0.03705701 0.01534677 0.03238793 0.04057772 0.03666143 0.03885384
 0.03923175 0.01511839 0.03797231 0.0228429  0.01552588 0.0294355
 0.0170468  0.03860477 0.0345408  0.01507666 0.02425596 0.01615786
 0.03950662 0.03950937 0.01537386 0.03892876 0.04049831 0.01514753
 0.03755572 0.03531881 0.01524745 0.03965404 0.03467134 0.02549268
 0.01631387 0.01652942 0.01553228 0.01499854 0.01685732 0.03616972]"
19,2020-10-09,"[0.03700271 0.01548709 0.03222971 0.04048728 0.03694292 0.0381232
 0.04006134 0.01506316 0.03844257 0.02308539 0.01614499 0.02993095
 0.01742533 0.03818491 0.03368704 0.01531219 0.02371768 0.01617167
 0.03901387 0.03916534 0.01533142 0.0392058  0.04126062 0.0153853
 0.03724006 0.03570844 0.01533936 0.03968301 0.03427253 0.02541005
 0.01620735 0.01605325 0.01456753 0.01514126 0.01715646 0.03635822]"
20,2020-10-12,"[0.03696624 0.01543702 0.03174161 0.0403939  0.03682584 0.03944555
 0.04017455 0.01539742 0.03782088 0.02300519 0.0151297  0.03013637
 0.01737251 0.03822968 0.03468668 0.01533752 0.02415541 0.01608589
 0.03892023 0.03912365 0.01546995 0.03953024 0.04039259 0.01537199
 0.0372589  0.0349174  0.01510408 0.03972322 0.03408474 0.02530213
 0.01625313 0.01609294 0.01529329 0.01552297 0.01696519 0.03633139]"
21,2020-10-13,"[0.03737058 0.01495689 0.0317445  0.03883934 0.03686029 0.03880397
 0.03987633 0.01530315 0.03945846 0.02304472 0.01592567 0.02838669
 0.01730382 0.03759686 0.03434431 0.01514021 0.0240929  0.01639764
 0.03846398 0.03918808 0.01563592 0.03920919 0.0420708  0.01532693
 0.03783048 0.03564205 0.015015   0.03964443 0.03485599 0.02526054
 0.01603997 0.01615761 0.01488442 0.01535979 0.01711493 0.0368535 ]"
22,2020-10-14,"[0.03761895 0.01529492 0.03189206 0.03940307 0.03726507 0.03862662
 0.04098079 0.01517971 0.03778437 0.02259201 0.01511382 0.02975352
 0.01749345 0.03912026 0.03442469 0.01516109 0.02439174 0.01581365
 0.03931194 0.03902362 0.01567258 0.03909539 0.03959391 0.01517116
 0.03782284 0.03552262 0.01500184 0.03993824 0.03430771 0.02533367
 0.01645812 0.01633324 0.015565   0.01525737 0.01665798 0.03602301]"
23,2020-10-15,"[0.0374404  0.01540718 0.03175161 0.03960149 0.03672393 0.03881491
 0.04041682 0.01505037 0.03854209 0.02316323 0.01505508 0.02965649
 0.01747868 0.03831277 0.03463338 0.01497126 0.02432627 0.01580978
 0.03910173 0.03896293 0.01571795 0.0389488  0.04100081 0.01496572
 0.03705717 0.03615606 0.01493765 0.03973756 0.03365237 0.02554036
 0.01591593 0.01638558 0.01585294 0.01512282 0.01721616 0.03657171]"
24,2020-10-16,"[0.03747512 0.01526258 0.03224634 0.03953659 0.03655847 0.03938634
 0.03971859 0.0151867  0.038179   0.0226213  0.01547657 0.03033243
 0.01753935 0.03904172 0.03467081 0.01542841 0.02169629 0.0156875
 0.03927117 0.0377792  0.0155758  0.03890367 0.04084615 0.01512114
 0.03813967 0.03553606 0.015194   0.03998761 0.03544431 0.02530596
 0.01644769 0.01635288 0.01494473 0.01523604 0.01736831 0.03650159]"
25,2020-10-19,"[0.03786431 0.01533467 0.03162049 0.04040432 0.03720622 0.03833856
 0.04005485 0.01503173 0.03795458 0.02295532 0.01509718 0.02966002
 0.01750452 0.03821141 0.03510049 0.01500908 0.02350669 0.01608347
 0.03932238 0.03912333 0.01552459 0.03901267 0.04123937 0.01525437
 0.03760954 0.03602448 0.01511637 0.03955492 0.03397582 0.0247256
 0.01619985 0.01632201 0.01557106 0.01513099 0.01696791 0.03638681]"
26,2020-10-20,"[0.03725927 0.01534174 0.03218272 0.04056943 0.03585543 0.03872021
 0.04048903 0.01520188 0.03834469 0.02281972 0.01523518 0.03013947
 0.01751867 0.0386903  0.03355167 0.0150375  0.02372659 0.01586409
 0.03950911 0.03864535 0.01560379 0.0387971  0.04173236 0.01518731
 0.03736329 0.03590359 0.01525009 0.03976215 0.03400077 0.02578449
 0.01601711 0.01625717 0.01517328 0.01503153 0.01694685 0.0364871 ]"
27,2020-10-21,"[0.0374265  0.01542565 0.0320312  0.04102676 0.03702503 0.03916667
 0.0394166  0.0149468  0.03880974 0.02268729 0.01494693 0.02913535
 0.01737862 0.03840273 0.03447275 0.01507575 0.02441313 0.01606489
 0.0389861  0.03914446 0.01562458 0.0389914  0.03931535 0.01519846
 0.03762642 0.03602888 0.01511945 0.0399958  0.0342856  0.02555465
 0.01603901 0.01637885 0.01508118 0.01520925 0.01703283 0.0365354 ]"
28,2020-10-22,"[0.03712415 0.01516    0.03215471 0.0420837  0.03550126 0.03914407
 0.04132024 0.01503517 0.03826446 0.02240056 0.01506089 0.0297246
 0.01741146 0.03905742 0.03440486 0.01513886 0.02424904 0.01566001
 0.03940883 0.03760091 0.01551308 0.03878531 0.03988605 0.01518498
 0.03796446 0.03564001 0.01490536 0.03917998 0.03445925 0.02562327
 0.01607551 0.0172208  0.0157118  0.01496085 0.01708186 0.0359022 ]"
29,2020-10-23,"[0.03738387 0.01519997 0.0320197  0.04095819 0.03661081 0.03885924
 0.03986114 0.01512961 0.03848812 0.02319364 0.01575944 0.03044641
 0.01758357 0.03816074 0.03075181 0.01520451 0.0242583  0.01599046
 0.03902065 0.03833161 0.0155263  0.03891229 0.04087001 0.01516992
 0.03797476 0.03571823 0.01483086 0.03999677 0.0347441  0.02615036
 0.01649279 0.01611818 0.01525148 0.01528776 0.01730096 0.03644342]"
30,2020-10-26,"[0.03823774 0.01523    0.03192307 0.03949281 0.03746503 0.03865175
 0.03977195 0.01507595 0.03781718 0.02260027 0.0155388  0.03020523
 0.01705896 0.03812066 0.03409387 0.01499847 0.02420054 0.01602621
 0.03946768 0.03895535 0.01560259 0.03897488 0.04026976 0.01525135
 0.03806252 0.03608707 0.01562125 0.0403348  0.03564851 0.02507438
 0.01278651 0.01649386 0.01547508 0.01558708 0.01703779 0.03676106]"
31,2020-10-27,"[0.03758858 0.01524443 0.03217681 0.03927709 0.03680686 0.03882047
 0.03989784 0.01500398 0.03822817 0.02299433 0.01546451 0.02950657
 0.0171644  0.03787915 0.03377745 0.0154304  0.0239294  0.0160608
 0.03943763 0.03856074 0.01555068 0.03911409 0.04056769 0.01558377
 0.03747769 0.03581577 0.0155072  0.04025282 0.03449784 0.02561489
 0.01628315 0.01619763 0.01505529 0.01547855 0.01700416 0.03674918]"
32,2020-10-28,"[0.03841542 0.01519035 0.0348604  0.03910321 0.03654344 0.03863224
 0.04004362 0.01515993 0.03776389 0.02286137 0.01565451 0.03020366
 0.01726893 0.03818199 0.03426111 0.01485521 0.02410143 0.01577731
 0.03866052 0.03927319 0.0153918  0.03877733 0.04113992 0.01503462
 0.03782096 0.03501709 0.01515863 0.0394839  0.03450949 0.02446285
 0.01578397 0.01657411 0.01524631 0.01532383 0.01683277 0.03663068]"
33,2020-10-29,"[0.03704269 0.01538902 0.03228783 0.0405091  0.03653721 0.03953902
 0.04073622 0.01521896 0.03888432 0.02292127 0.01404842 0.02968238
 0.01746712 0.0389078  0.03396679 0.01498054 0.02351897 0.01680402
 0.0388355  0.0400487  0.01543286 0.03872933 0.04080552 0.01509636
 0.03719383 0.0356266  0.01532878 0.03934712 0.03350654 0.02580255
 0.01619708 0.01639444 0.01565987 0.01489497 0.01665362 0.03600464]"
34,2020-10-30,"[0.03781806 0.01545112 0.03226863 0.04052367 0.03646366 0.03860475
 0.04108891 0.01506757 0.03860316 0.02266346 0.014979   0.03025415
 0.01759508 0.03897472 0.03492191 0.01489916 0.02413569 0.01580499
 0.03963185 0.03798353 0.01559408 0.03945827 0.03805754 0.01518618
 0.03777593 0.03532363 0.01505383 0.04005969 0.03413234 0.02528451
 0.01618426 0.01673602 0.01499399 0.01461741 0.01732699 0.03648219]"
35,2020-11-02,"[0.03692305 0.01507273 0.03224991 0.03930378 0.03694226 0.03765873
 0.04099694 0.01523896 0.03743074 0.02271607 0.01520737 0.03034219
 0.0172391  0.03996517 0.03410261 0.0151649  0.02381484 0.01620901
 0.03911221 0.03928965 0.01533267 0.03946118 0.03987678 0.01527933
 0.03795761 0.0359649  0.01451463 0.03964648 0.03438905 0.02622609
 0.01591709 0.01637437 0.0156049  0.01490849 0.01722    0.03634628]"
36,2020-11-03,"[0.03649436 0.01506377 0.03215407 0.04089547 0.03676398 0.03909585
 0.04030045 0.01523385 0.03855025 0.02287313 0.01528349 0.03023291
 0.01758293 0.03874135 0.03386468 0.01492321 0.02460818 0.01628889
 0.03878658 0.03996381 0.01548894 0.03818347 0.03994131 0.01514501
 0.03688398 0.03550332 0.01504123 0.03955185 0.03420733 0.02577889
 0.01646317 0.01606504 0.01552051 0.0152872  0.0171337  0.03610392]"
37,2020-11-04,"[0.03666838 0.01574916 0.03097562 0.04051397 0.03640348 0.03912473
 0.0395946  0.01518986 0.03783679 0.02274336 0.01468888 0.02950034
 0.01880445 0.03764658 0.03436955 0.01546456 0.02300938 0.01641345
 0.03825501 0.03903941 0.0151226  0.03867519 0.04216151 0.01551109
 0.03873647 0.03581618 0.01617674 0.03881495 0.03565826 0.02519275
 0.01635518 0.0158253  0.01470308 0.01534484 0.01844778 0.03546652]"
38,2020-11-05,"[0.03671297 0.01552426 0.03101485 0.04079634 0.03666543 0.03877246
 0.04037837 0.01510915 0.03813242 0.02235326 0.01554528 0.02913191
 0.01728199 0.03867778 0.03400204 0.01527072 0.02360022 0.01625373
 0.03865283 0.040018   0.01537937 0.03884444 0.04326532 0.01510244
 0.03693019 0.03573555 0.01452009 0.0395052  0.03397685 0.02581521
 0.01643496 0.01637032 0.01603778 0.015361   0.01673263 0.03609466]"
39,2020-11-06,"[0.03721848 0.01556108 0.03249128 0.04042182 0.03661826 0.03888743
 0.03950991 0.01516456 0.03823197 0.02279941 0.01564732 0.03010891
 0.01737434 0.03848217 0.03401894 0.01520076 0.02360289 0.01618072
 0.03897893 0.03954081 0.01550524 0.03902362 0.04147759 0.01505878
 0.03746651 0.03534902 0.01513319 0.03979588 0.03371816 0.02497635
 0.01611764 0.01627069 0.014944   0.01569793 0.01663837 0.03678697]"
40,2020-11-09,"[0.03666125 0.01523236 0.03201688 0.04687381 0.03554364 0.04042074
 0.04022345 0.01583778 0.04196465 0.02243655 0.01432141 0.02863763
 0.01662751 0.04030495 0.03387975 0.01566052 0.02346741 0.01573553
 0.04080962 0.0386622  0.01502019 0.03835657 0.0354072  0.01456615
 0.03701587 0.03504949 0.0141553  0.03754184 0.03321934 0.02893097
 0.01596742 0.01657156 0.01732625 0.01359656 0.01683881 0.03511886]"
41,2020-11-10,"[0.03745672 0.0151799  0.03222915 0.03821896 0.03593725 0.03946561
 0.04161187 0.01497876 0.03819675 0.02262764 0.01478437 0.03038926
 0.01761234 0.03949621 0.03433455 0.01471143 0.02486932 0.01543985
 0.04027245 0.03806527 0.01559379 0.03995153 0.03721514 0.01527468
 0.03803934 0.03545187 0.01510392 0.04046788 0.0340595  0.02595763
 0.0165204  0.01673566 0.01481409 0.01472646 0.01725939 0.03695108]"
42,2020-11-11,"[0.03708095 0.0154357  0.03183392 0.0397763  0.03691819 0.03850636
 0.03916066 0.01508308 0.03679591 0.02245815 0.01557785 0.02989273
 0.01889713 0.03762613 0.03479289 0.0147896  0.02364699 0.01656563
 0.03853934 0.03998138 0.01577008 0.03918125 0.0425467  0.01561853
 0.03735148 0.03542311 0.01535148 0.03992216 0.03474082 0.02410884
 0.01651342 0.01618432 0.01473543 0.0157082  0.01681285 0.03667247]"
43,2020-11-12,"[0.03775549 0.0152058  0.03180412 0.03989607 0.03658665 0.03954456
 0.04033594 0.01485878 0.03798677 0.02274843 0.01510905 0.0295469
 0.01727835 0.03860845 0.03368125 0.01536944 0.02403095 0.01614325
 0.03911277 0.03864837 0.0153541  0.03926045 0.04045012 0.01507331
 0.03749106 0.03579332 0.0148912  0.0401531  0.03417055 0.0258885
 0.01614378 0.01638053 0.01535484 0.01520457 0.01734821 0.03679099]"
44,2020-11-13,"[0.03675699 0.0150988  0.03181676 0.04138858 0.03690792 0.03906318
 0.03978693 0.01516447 0.03839796 0.0228387  0.01573556 0.03009018
 0.01761712 0.03862493 0.03419541 0.01515153 0.02397509 0.01598639
 0.03880731 0.03883957 0.01531039 0.03879596 0.03981145 0.01513806
 0.03761861 0.03558229 0.0150292  0.03965463 0.03450902 0.02594484
 0.01638751 0.01637617 0.0153865  0.01507719 0.01681985 0.03631484]"
45,2020-11-16,"[0.03691172 0.01526694 0.0325372  0.0408401  0.03649715 0.03883435
 0.04061897 0.01548945 0.03949056 0.02266619 0.0150892  0.03012323
 0.01726026 0.03928783 0.03449935 0.01505616 0.02430392 0.01617948
 0.03893908 0.03945055 0.01560815 0.03897518 0.03933579 0.0149314
 0.03678644 0.03577849 0.01473552 0.0387306  0.03363452 0.02583763
 0.01588098 0.01621133 0.01592386 0.0150419  0.01688524 0.03636131]"
46,2020-11-17,"[0.03756256 0.01510239 0.03193412 0.03989872 0.03690118 0.03927766
 0.04005196 0.01492192 0.0383889  0.02247776 0.01532345 0.02938751
 0.01774164 0.03802555 0.0340591  0.01504291 0.02417253 0.01608196
 0.03920717 0.03830717 0.01557859 0.03914971 0.04096366 0.01563286
 0.03848323 0.03647662 0.01515315 0.03977126 0.03335427 0.0255624
 0.01607643 0.01649709 0.01549179 0.01523649 0.01690102 0.03580536]"
47,2020-11-18,"[0.03773784 0.01511239 0.0316997  0.03991562 0.03660598 0.03876583
 0.03994466 0.01525336 0.03845308 0.02297181 0.01552903 0.03008158
 0.0175085  0.03801192 0.0343557  0.0149735  0.0240522  0.0160528
 0.03872723 0.03899674 0.01566784 0.03890112 0.04123668 0.01510913
 0.03745324 0.03590655 0.01503036 0.03949545 0.03358958 0.02596601
 0.016554   0.01630623 0.01528987 0.01526505 0.01683657 0.03664295]"
48,2020-11-19,"[0.03715421 0.01550832 0.03183452 0.03934477 0.03707166 0.03893088
 0.03999206 0.01536486 0.03744032 0.02287534 0.01561804 0.02987785
 0.01755754 0.03851523 0.03460192 0.01507063 0.02411184 0.01612882
 0.03928828 0.03919458 0.01543118 0.0387092  0.04165374 0.0150207
 0.03751369 0.03558253 0.01568556 0.03944334 0.03400164 0.02512074
 0.0162709  0.01609058 0.01507987 0.01546394 0.01657208 0.03687858]"
49,2020-11-20,"[0.03743836 0.01514469 0.03155633 0.03994387 0.03673896 0.03871498
 0.04006528 0.01492186 0.03813128 0.02293229 0.01509882 0.02945079
 0.01763399 0.03836481 0.03426494 0.01510772 0.02402188 0.01594723
 0.03886188 0.03847267 0.01550497 0.0388012  0.04174874 0.01518597
 0.03776292 0.03606876 0.01587482 0.03972782 0.03482041 0.02528481
 0.01606385 0.01643178 0.01537218 0.01561434 0.01695444 0.03597033]"
50,2020-11-23,"[0.03699353 0.01535318 0.03175686 0.0403708  0.03668173 0.03899723
 0.03988373 0.01484237 0.03916928 0.02318673 0.01544162 0.02989993
 0.01741963 0.03853001 0.03453169 0.01475394 0.02372406 0.01633509
 0.03874287 0.03970582 0.01560298 0.03879089 0.0408726  0.01514233
 0.03720763 0.03565919 0.01517142 0.0391682  0.03445991 0.02507403
 0.01614906 0.01638536 0.01583302 0.01512397 0.01688627 0.03615298]"
51,2020-11-24,"[0.0368753  0.01503981 0.03209788 0.04134591 0.03596599 0.04032222
 0.03990098 0.01509667 0.039155   0.02565295 0.01530235 0.03005749
 0.0170251  0.03853607 0.03462024 0.01506623 0.02415363 0.01577938
 0.0390075  0.03805106 0.01553617 0.03884105 0.0394238  0.01501659
 0.03710242 0.03539019 0.01534839 0.03906783 0.03289228 0.02639842
 0.01596605 0.01650626 0.01576575 0.01485627 0.01686188 0.03597488]"
52,2020-11-25,"[0.03748596 0.01520386 0.03181435 0.03959915 0.03705224 0.03860614
 0.03989227 0.01512853 0.03774803 0.02293792 0.01533749 0.02945378
 0.01736628 0.03851157 0.0345117  0.01522546 0.02389565 0.01596693
 0.03903725 0.03891008 0.01557238 0.0389398  0.04157824 0.01522359
 0.03774503 0.03604745 0.01458727 0.03995062 0.0347449  0.02503601
 0.01649261 0.01629453 0.01497846 0.01559523 0.0169492  0.03657999]"
53,2020-11-27,"[0.03732209 0.01544385 0.03210614 0.03996679 0.03680025 0.03880058
 0.03971053 0.015149   0.03768599 0.02238719 0.01556447 0.03002243
 0.01737692 0.03870171 0.03462347 0.01519882 0.02383787 0.01630744
 0.03890972 0.03955615 0.01545895 0.03897176 0.04114683 0.01518951
 0.03752359 0.03532798 0.01502543 0.03964983 0.03483154 0.02516905
 0.01640067 0.01638018 0.01457219 0.01536837 0.01726054 0.03625232]"
54,2020-11-30,"[0.03745402 0.01544362 0.03175435 0.03984974 0.03621313 0.03783811
 0.03960673 0.01493392 0.03855221 0.02270326 0.0151238  0.03042192
 0.01748648 0.03750787 0.03510646 0.01510202 0.02401939 0.01589525
 0.03870019 0.0385172  0.01561408 0.03912313 0.04145484 0.01534455
 0.03800108 0.03591349 0.01467071 0.03988475 0.0346975  0.02510458
 0.0165596  0.01625711 0.01586221 0.01556377 0.01699724 0.03672167]"
55,2020-12-01,"[0.03704388 0.01530791 0.03179789 0.04036019 0.03683688 0.03914705
 0.0399638  0.01517078 0.03826956 0.02324172 0.01520774 0.02924002
 0.0174895  0.03852182 0.03492847 0.01517137 0.02382485 0.01615109
 0.03911898 0.03969432 0.01532254 0.03938185 0.03913325 0.01540133
 0.03787592 0.03559605 0.01492225 0.03951591 0.03405602 0.02624193
 0.01636753 0.01630344 0.015252   0.0150062  0.01713465 0.03600131]"
56,2020-12-02,"[0.03735072 0.01524616 0.03135166 0.04071879 0.03647679 0.03889071
 0.04006787 0.01521256 0.03928373 0.02262341 0.01555786 0.02922686
 0.01741651 0.03874674 0.03459365 0.01550236 0.02384366 0.01596612
 0.03916213 0.03969866 0.01516269 0.03880842 0.04031037 0.01511492
 0.03777568 0.03573171 0.01480038 0.03941258 0.03386959 0.02551483
 0.01618489 0.01649491 0.01542989 0.01527277 0.01734896 0.03583052]"
57,2020-12-03,"[0.03721608 0.01516728 0.03189574 0.04042043 0.03711509 0.03913741
 0.03978704 0.01502988 0.03798783 0.02279495 0.01493639 0.02956575
 0.01767714 0.03831346 0.03498188 0.01523338 0.02375366 0.01599616
 0.03946957 0.03899122 0.01553409 0.03916223 0.04112116 0.01517938
 0.03733652 0.03592814 0.01503862 0.03926555 0.0339171  0.02575083
 0.0161831  0.01638964 0.01571952 0.01506861 0.01702428 0.03591076]"
58,2020-12-04,"[0.03697942 0.01555815 0.03209475 0.04035387 0.03651377 0.03855608
 0.04026582 0.01514244 0.03805961 0.02262945 0.01535914 0.02993156
 0.01769568 0.03884415 0.03468353 0.01541517 0.02422155 0.0162164
 0.03950571 0.03961571 0.01533185 0.03894418 0.03980255 0.01519743
 0.03749643 0.03547053 0.01488419 0.03934283 0.03368923 0.02573904
 0.01638517 0.01637931 0.01581918 0.01501503 0.01698108 0.03588   ]"
