,dates,weights
120,2021-03-08,"[0.10408137 0.08930319 0.17248926 0.21243115 0.15341736 0.08990321
 0.17837441]"
121,2021-03-09,"[0.10624047 0.08784469 0.18936782 0.17148772 0.15877253 0.09414769
 0.19213904]"
122,2021-03-10,"[0.10551114 0.08540591 0.17907813 0.19541351 0.15883772 0.09138831
 0.1843652 ]"
123,2021-03-11,"[0.10425539 0.08814163 0.18605722 0.18509237 0.15551504 0.0933878
 0.18755044]"
124,2021-03-12,"[0.11129071 0.09205088 0.18618765 0.15356642 0.16706991 0.09651973
 0.19331463]"
125,2021-03-15,"[0.09813462 0.0805904  0.17361663 0.24226041 0.14405032 0.0870832
 0.17426442]"
126,2021-03-16,"[0.10966618 0.08625913 0.18428372 0.17395982 0.16023676 0.09316898
 0.1924254 ]"
127,2021-03-17,"[0.10516848 0.08837914 0.1811101  0.18616101 0.15961814 0.09407122
 0.18549195]"
128,2021-03-18,"[0.10939242 0.08649663 0.18203641 0.18836078 0.15731822 0.08928595
 0.18710953]"
129,2021-03-19,"[0.10498418 0.08671361 0.18374372 0.19299491 0.15285194 0.09240816
 0.18630353]"
130,2021-03-22,"[0.10962749 0.08734374 0.18913971 0.16147856 0.16122018 0.095064
 0.19612627]"
131,2021-03-23,"[0.10590398 0.08234986 0.17805414 0.20656745 0.15162112 0.0911411
 0.18436229]"
132,2021-03-24,"[0.10656522 0.08465869 0.17955679 0.1945143  0.15544711 0.09198127
 0.18727654]"
133,2021-03-25,"[0.10675666 0.09276991 0.18606307 0.17307942 0.15869097 0.09506442
 0.18757558]"
134,2021-03-26,"[0.10482025 0.08560339 0.18265283 0.18804881 0.15566467 0.09288486
 0.19032522]"
135,2021-03-29,"[0.11142648 0.08837213 0.19003138 0.15602547 0.16443777 0.09656456
 0.19314219]"
136,2021-03-30,"[0.09984248 0.08440017 0.17100064 0.23440637 0.14892463 0.08685931
 0.17456643]"
137,2021-03-31,"[0.10689337 0.08779736 0.18731634 0.17765781 0.15643157 0.0937082
 0.19019534]"
138,2021-04-01,"[0.1041835  0.08623075 0.17892876 0.19796339 0.15532905 0.09219369
 0.18517086]"
139,2021-04-05,"[0.10695558 0.08850062 0.1855662  0.1767669  0.15904614 0.09324612
 0.18991837]"
